Datum Zeit,Radebeul-Wahnsdorf PM10
,µg/m³
31-05-11,20
30-05-11,18
29-05-11,12
28-05-11,12
27-05-11,14
26-05-11,21
25-05-11,19
24-05-11,21
23-05-11,14
22-05-11,16
21-05-11,18
20-05-11,14
19-05-11,15
18-05-11,16
17-05-11,15
16-05-11,13
15-05-11,12
14-05-11,19
13-05-11,18
12-05-11,25
11-05-11,22
10-05-11,20
09-05-11,22
08-05-11,17
07-05-11,17
06-05-11,24
05-05-11,13
04-05-11,13
03-05-11,12
02-05-11,17
01-05-11,16

