Datum Zeit,Zwickau-Werdauer Straße PM10
,µg/m³
31-05-11,26
30-05-11,39
29-05-11,15
28-05-11,16
27-05-11,20
26-05-11,40
25-05-11,29
24-05-11,28
23-05-11,30
22-05-11,18
21-05-11,19
20-05-11,24
19-05-11,25
18-05-11,24
17-05-11,19
16-05-11,17
15-05-11,14
14-05-11,24
13-05-11,24
12-05-11,26
11-05-11,40
10-05-11,35
09-05-11,32
08-05-11,27
07-05-11,24
06-05-11,26
05-05-11,25
04-05-11,26
03-05-11,21
02-05-11,28
01-05-11,19

