Datum Zeit,Klingenthal CO
,mg/m3
01-01-02 00:00,0.1
31-12-01 23:00,0.1
31-12-01 22:00,0.1
31-12-01 21:00,0.1
31-12-01 20:00,0.1
31-12-01 19:00,0.1
31-12-01 18:00,0.1
31-12-01 17:00,0.1
31-12-01 16:00,0.1
31-12-01 15:00,0.1
31-12-01 14:00,0.1
31-12-01 13:00,0.2
31-12-01 12:00,0.3
31-12-01 11:00,0.3
31-12-01 10:00,0.3
31-12-01 09:00,0.5
31-12-01 08:00,0.1
31-12-01 07:00,0.1
31-12-01 06:00,0.1
31-12-01 05:00,0.1
31-12-01 04:00,0.1
31-12-01 03:00,0.1
31-12-01 02:00,0.1
31-12-01 01:00,0.1
31-12-01 00:00,0.1
30-12-01 23:00,0.1
30-12-01 22:00,0.1
30-12-01 21:00,0.1
30-12-01 20:00,0.1
30-12-01 19:00,0.1
30-12-01 18:00,0.1
30-12-01 17:00,0.1
30-12-01 16:00,0.1
30-12-01 15:00,0.1
30-12-01 14:00,0.1
30-12-01 13:00,0.1
30-12-01 12:00,0.1
30-12-01 11:00,0.1
30-12-01 10:00,
30-12-01 09:00,0.1
30-12-01 08:00,0.1
30-12-01 07:00,0.1
30-12-01 06:00,0.1
30-12-01 05:00,0.1
30-12-01 04:00,0.1
30-12-01 03:00,0.1
30-12-01 02:00,0.1
30-12-01 01:00,0.2
30-12-01 00:00,0.2
29-12-01 23:00,0.2
29-12-01 22:00,0.2
29-12-01 21:00,0.1
29-12-01 20:00,0.1
29-12-01 19:00,0.1
29-12-01 18:00,0.2
29-12-01 17:00,0.3
29-12-01 16:00,0.2
29-12-01 15:00,0.2
29-12-01 14:00,0.2
29-12-01 13:00,0.4
29-12-01 12:00,0.2
29-12-01 11:00,0.2
29-12-01 10:00,0.1
29-12-01 09:00,0.1
29-12-01 08:00,0.1
29-12-01 07:00,0.1
29-12-01 06:00,0.1
29-12-01 05:00,0.1
29-12-01 04:00,0.1
29-12-01 03:00,0.1
29-12-01 02:00,0.1
29-12-01 01:00,0.1
29-12-01 00:00,0.1
28-12-01 23:00,0.1
28-12-01 22:00,0.1
28-12-01 21:00,0.1
28-12-01 20:00,0.1
28-12-01 19:00,0.1
28-12-01 18:00,0.1
28-12-01 17:00,0.1
28-12-01 16:00,0.1
28-12-01 15:00,0.2
28-12-01 14:00,0.2
28-12-01 13:00,0.2
28-12-01 12:00,0.4
28-12-01 11:00,0.4
28-12-01 10:00,
28-12-01 09:00,0.5
28-12-01 08:00,0.1
28-12-01 07:00,0.1
28-12-01 06:00,0.1
28-12-01 05:00,0.1
28-12-01 04:00,0.1
28-12-01 03:00,0.1
28-12-01 02:00,0.1
28-12-01 01:00,0.1
28-12-01 00:00,0.1
27-12-01 23:00,0.1
27-12-01 22:00,0.1
27-12-01 21:00,0.1
27-12-01 20:00,0.1
27-12-01 19:00,0.1
27-12-01 18:00,0.1
27-12-01 17:00,0.4
27-12-01 16:00,0.2
27-12-01 15:00,0.3
27-12-01 14:00,0.7
27-12-01 13:00,0.3
27-12-01 12:00,0.4
27-12-01 11:00,0.4
27-12-01 10:00,0.6
27-12-01 09:00,0.4
27-12-01 08:00,0.1
27-12-01 07:00,0.1
27-12-01 06:00,0.1
27-12-01 05:00,0.1
27-12-01 04:00,0.1
27-12-01 03:00,0.1
27-12-01 02:00,0.1
27-12-01 01:00,0.1
27-12-01 00:00,0.1
26-12-01 23:00,0.1
26-12-01 22:00,0.1
26-12-01 21:00,0.1
26-12-01 20:00,0.1
26-12-01 19:00,0.1
26-12-01 18:00,0.1
26-12-01 17:00,0.2
26-12-01 16:00,0.1
26-12-01 15:00,0.2
26-12-01 14:00,0.1
26-12-01 13:00,0.1
26-12-01 12:00,0.1
26-12-01 11:00,
26-12-01 10:00,0.1
26-12-01 09:00,0.1
26-12-01 08:00,0.1
26-12-01 07:00,0.1
26-12-01 06:00,0.1
26-12-01 05:00,0.1
26-12-01 04:00,0.1
26-12-01 03:00,0.1
26-12-01 02:00,0.1
26-12-01 01:00,0.1
26-12-01 00:00,0.1
25-12-01 23:00,0.1
25-12-01 22:00,0.1
25-12-01 21:00,0.1
25-12-01 20:00,0.2
25-12-01 19:00,0.1
25-12-01 18:00,0.1
25-12-01 17:00,0.1
25-12-01 16:00,0.1
25-12-01 15:00,0.1
25-12-01 14:00,0.1
25-12-01 13:00,0.1
25-12-01 12:00,0.1
25-12-01 11:00,0.1
25-12-01 10:00,0.1
25-12-01 09:00,0.1
25-12-01 08:00,0.1
25-12-01 07:00,0.1
25-12-01 06:00,0.1
25-12-01 05:00,0.1
25-12-01 04:00,0.1
25-12-01 03:00,0.1
25-12-01 02:00,0.1
25-12-01 01:00,0.1
25-12-01 00:00,0.2
24-12-01 23:00,0.2
24-12-01 22:00,0.2
24-12-01 21:00,0.2
24-12-01 20:00,0.2
24-12-01 19:00,0.2
24-12-01 18:00,0.2
24-12-01 17:00,0.2
24-12-01 16:00,0.2
24-12-01 15:00,0.2
24-12-01 14:00,0.2
24-12-01 13:00,0.2
24-12-01 12:00,0.8
24-12-01 11:00,
24-12-01 10:00,2.0
24-12-01 09:00,0.6
24-12-01 08:00,0.2
24-12-01 07:00,0.4
24-12-01 06:00,0.3
24-12-01 05:00,0.3
24-12-01 04:00,0.2
24-12-01 03:00,0.3
24-12-01 02:00,0.3
24-12-01 01:00,0.4
24-12-01 00:00,0.6
23-12-01 23:00,0.5
23-12-01 22:00,0.7
23-12-01 21:00,1.0
23-12-01 20:00,0.8
23-12-01 19:00,0.6
23-12-01 18:00,0.2
23-12-01 17:00,0.5
23-12-01 16:00,0.2
23-12-01 15:00,0.2
23-12-01 14:00,0.1
23-12-01 13:00,0.1
23-12-01 12:00,0.1
23-12-01 11:00,0.1
23-12-01 10:00,0.1
23-12-01 09:00,0.1
23-12-01 08:00,0.1
23-12-01 07:00,0.1
23-12-01 06:00,0.1
23-12-01 05:00,0.1
23-12-01 04:00,0.1
23-12-01 03:00,0.1
23-12-01 02:00,0.1
23-12-01 01:00,0.1
23-12-01 00:00,0.1
22-12-01 23:00,0.1
22-12-01 22:00,0.1
22-12-01 21:00,0.1
22-12-01 20:00,0.1
22-12-01 19:00,0.1
22-12-01 18:00,0.1
22-12-01 17:00,0.1
22-12-01 16:00,0.2
22-12-01 15:00,0.1
22-12-01 14:00,0.1
22-12-01 13:00,0.3
22-12-01 12:00,
22-12-01 11:00,1.0
22-12-01 10:00,0.5
22-12-01 09:00,0.2
22-12-01 08:00,0.1
22-12-01 07:00,0.1
22-12-01 06:00,0.1
22-12-01 05:00,0.1
22-12-01 04:00,0.1
22-12-01 03:00,0.1
22-12-01 02:00,0.1
22-12-01 01:00,0.1
22-12-01 00:00,0.1
21-12-01 23:00,0.1
21-12-01 22:00,0.1
21-12-01 21:00,0.1
21-12-01 20:00,0.1
21-12-01 19:00,0.1
21-12-01 18:00,0.1
21-12-01 17:00,0.2
21-12-01 16:00,0.2
21-12-01 15:00,0.3
21-12-01 14:00,0.2
21-12-01 13:00,0.2
21-12-01 12:00,0.3
21-12-01 11:00,0.3
21-12-01 10:00,0.2
21-12-01 09:00,0.4
21-12-01 08:00,0.9
21-12-01 07:00,0.6
21-12-01 06:00,0.3
21-12-01 05:00,0.2
21-12-01 04:00,0.2
21-12-01 03:00,0.2
21-12-01 02:00,0.2
21-12-01 01:00,0.3
21-12-01 00:00,0.5
20-12-01 23:00,0.7
20-12-01 22:00,0.7
20-12-01 21:00,0.7
20-12-01 20:00,0.6
20-12-01 19:00,1.4
20-12-01 18:00,0.8
20-12-01 17:00,1.0
20-12-01 16:00,0.5
20-12-01 15:00,0.3
20-12-01 14:00,0.3
20-12-01 13:00,0.2
20-12-01 12:00,
20-12-01 11:00,0.2
20-12-01 10:00,0.1
20-12-01 09:00,0.1
20-12-01 08:00,0.2
20-12-01 07:00,0.2
20-12-01 06:00,0.1
20-12-01 05:00,0.1
20-12-01 04:00,0.1
20-12-01 03:00,0.1
20-12-01 02:00,0.1
20-12-01 01:00,0.1
20-12-01 00:00,0.1
19-12-01 23:00,0.1
19-12-01 22:00,0.1
19-12-01 21:00,0.2
19-12-01 20:00,0.2
19-12-01 19:00,0.3
19-12-01 18:00,0.5
19-12-01 17:00,0.6
19-12-01 16:00,0.5
19-12-01 15:00,0.5
19-12-01 14:00,0.5
19-12-01 13:00,0.4
19-12-01 12:00,0.4
19-12-01 11:00,0.3
19-12-01 10:00,0.4
19-12-01 09:00,0.3
19-12-01 08:00,0.4
19-12-01 07:00,0.2
19-12-01 06:00,0.1
19-12-01 05:00,0.1
19-12-01 04:00,0.1
19-12-01 03:00,0.1
19-12-01 02:00,0.1
19-12-01 01:00,0.1
19-12-01 00:00,0.1
18-12-01 23:00,0.1
18-12-01 22:00,0.1
18-12-01 21:00,0.1
18-12-01 20:00,0.2
18-12-01 19:00,0.5
18-12-01 18:00,0.8
18-12-01 17:00,1.3
18-12-01 16:00,0.5
18-12-01 15:00,0.4
18-12-01 14:00,0.5
18-12-01 13:00,
18-12-01 12:00,0.3
18-12-01 11:00,0.6
18-12-01 10:00,0.5
18-12-01 09:00,0.6
18-12-01 08:00,0.3
18-12-01 07:00,0.4
18-12-01 06:00,0.3
18-12-01 05:00,0.1
18-12-01 04:00,0.1
18-12-01 03:00,0.1
18-12-01 02:00,0.1
18-12-01 01:00,0.1
18-12-01 00:00,0.1
17-12-01 23:00,0.1
17-12-01 22:00,0.1
17-12-01 21:00,0.1
17-12-01 20:00,0.2
17-12-01 19:00,0.3
17-12-01 18:00,0.5
17-12-01 17:00,0.6
17-12-01 16:00,0.6
17-12-01 15:00,0.6
17-12-01 14:00,0.4
17-12-01 13:00,0.4
17-12-01 12:00,0.5
17-12-01 11:00,0.6
17-12-01 10:00,0.4
17-12-01 09:00,0.4
17-12-01 08:00,0.4
17-12-01 07:00,0.5
17-12-01 06:00,0.1
17-12-01 05:00,0.1
17-12-01 04:00,0.1
17-12-01 03:00,0.1
17-12-01 02:00,0.1
17-12-01 01:00,0.1
17-12-01 00:00,0.1
16-12-01 23:00,0.1
16-12-01 22:00,0.1
16-12-01 21:00,0.1
16-12-01 20:00,0.1
16-12-01 19:00,0.1
16-12-01 18:00,0.2
16-12-01 17:00,0.2
16-12-01 16:00,0.2
16-12-01 15:00,0.2
16-12-01 14:00,0.2
16-12-01 13:00,
16-12-01 12:00,0.2
16-12-01 11:00,0.1
16-12-01 10:00,0.2
16-12-01 09:00,0.1
16-12-01 08:00,0.1
16-12-01 07:00,0.1
16-12-01 06:00,0.1
16-12-01 05:00,0.1
16-12-01 04:00,0.2
16-12-01 03:00,0.2
16-12-01 02:00,0.3
16-12-01 01:00,0.2
16-12-01 00:00,0.2
15-12-01 23:00,0.2
15-12-01 22:00,0.4
15-12-01 21:00,0.5
15-12-01 20:00,0.3
15-12-01 19:00,0.1
15-12-01 18:00,0.3
15-12-01 17:00,0.3
15-12-01 16:00,0.2
15-12-01 15:00,0.3
15-12-01 14:00,0.3
15-12-01 13:00,0.6
15-12-01 12:00,1.6
15-12-01 11:00,2.4
15-12-01 10:00,2.5
15-12-01 09:00,1.0
15-12-01 08:00,0.3
15-12-01 07:00,0.6
15-12-01 06:00,0.4
15-12-01 05:00,0.3
15-12-01 04:00,0.5
15-12-01 03:00,0.6
15-12-01 02:00,0.9
15-12-01 01:00,0.9
15-12-01 00:00,1.0
14-12-01 23:00,1.0
14-12-01 22:00,1.3
14-12-01 21:00,0.8
14-12-01 20:00,1.1
14-12-01 19:00,0.4
14-12-01 18:00,1.4
14-12-01 17:00,1.2
14-12-01 16:00,0.5
14-12-01 15:00,0.7
14-12-01 14:00,
14-12-01 13:00,0.2
14-12-01 12:00,0.8
14-12-01 11:00,1.5
14-12-01 10:00,1.1
14-12-01 09:00,0.9
14-12-01 08:00,0.5
14-12-01 07:00,0.6
14-12-01 06:00,0.2
14-12-01 05:00,0.2
14-12-01 04:00,0.2
14-12-01 03:00,0.2
14-12-01 02:00,0.2
14-12-01 01:00,0.2
14-12-01 00:00,0.2
13-12-01 23:00,0.3
13-12-01 22:00,0.4
13-12-01 21:00,0.3
13-12-01 20:00,0.5
13-12-01 19:00,1.1
13-12-01 18:00,0.6
13-12-01 17:00,0.5
13-12-01 16:00,0.3
13-12-01 15:00,0.2
13-12-01 14:00,0.2
13-12-01 13:00,0.3
13-12-01 12:00,0.2
13-12-01 11:00,0.1
13-12-01 10:00,0.2
13-12-01 09:00,0.1
13-12-01 08:00,0.1
13-12-01 07:00,0.1
13-12-01 06:00,0.2
13-12-01 05:00,0.1
13-12-01 04:00,0.1
13-12-01 03:00,0.1
13-12-01 02:00,0.1
13-12-01 01:00,0.1
13-12-01 00:00,0.1
12-12-01 23:00,0.1
12-12-01 22:00,0.1
12-12-01 21:00,0.1
12-12-01 20:00,0.1
12-12-01 19:00,0.2
12-12-01 18:00,0.4
12-12-01 17:00,0.7
12-12-01 16:00,1.0
12-12-01 15:00,0.8
12-12-01 14:00,
12-12-01 13:00,
12-12-01 12:00,
12-12-01 11:00,0.4
12-12-01 10:00,
12-12-01 09:00,0.4
12-12-01 08:00,0.6
12-12-01 07:00,0.4
12-12-01 06:00,0.3
12-12-01 05:00,0.2
12-12-01 04:00,0.2
12-12-01 03:00,0.2
12-12-01 02:00,0.2
12-12-01 01:00,0.2
12-12-01 00:00,0.3
11-12-01 23:00,0.3
11-12-01 22:00,0.3
11-12-01 21:00,0.4
11-12-01 20:00,0.5
11-12-01 19:00,0.6
11-12-01 18:00,0.9
11-12-01 17:00,1.2
11-12-01 16:00,1.0
11-12-01 15:00,0.7
11-12-01 14:00,0.8
11-12-01 13:00,0.8
11-12-01 12:00,0.5
11-12-01 11:00,0.7
11-12-01 10:00,0.3
11-12-01 09:00,0.3
11-12-01 08:00,0.5
11-12-01 07:00,0.3
11-12-01 06:00,0.2
11-12-01 05:00,0.1
11-12-01 04:00,0.1
11-12-01 03:00,0.1
11-12-01 02:00,0.1
11-12-01 01:00,0.1
11-12-01 00:00,0.1
10-12-01 23:00,0.1
10-12-01 22:00,0.1
10-12-01 21:00,0.2
10-12-01 20:00,0.2
10-12-01 19:00,0.8
10-12-01 18:00,1.3
10-12-01 17:00,1.3
10-12-01 16:00,1.3
10-12-01 15:00,0.9
10-12-01 14:00,0.7
10-12-01 13:00,0.6
10-12-01 12:00,1.2
10-12-01 11:00,0.9
10-12-01 10:00,
10-12-01 09:00,1.3
10-12-01 08:00,1.0
10-12-01 07:00,0.9
10-12-01 06:00,0.6
10-12-01 05:00,0.3
10-12-01 04:00,0.3
10-12-01 03:00,0.2
10-12-01 02:00,0.2
10-12-01 01:00,0.2
10-12-01 00:00,0.2
09-12-01 23:00,0.3
09-12-01 22:00,0.3
09-12-01 21:00,0.5
09-12-01 20:00,0.7
09-12-01 19:00,0.6
09-12-01 18:00,0.4
09-12-01 17:00,0.4
09-12-01 16:00,0.2
09-12-01 15:00,0.1
09-12-01 14:00,0.2
09-12-01 13:00,0.2
09-12-01 12:00,0.2
09-12-01 11:00,0.3
09-12-01 10:00,0.2
09-12-01 09:00,0.1
09-12-01 08:00,0.1
09-12-01 07:00,0.1
09-12-01 06:00,0.1
09-12-01 05:00,0.1
09-12-01 04:00,0.1
09-12-01 03:00,0.1
09-12-01 02:00,0.1
09-12-01 01:00,0.1
09-12-01 00:00,0.1
08-12-01 23:00,0.1
08-12-01 22:00,0.1
08-12-01 21:00,0.1
08-12-01 20:00,0.1
08-12-01 19:00,0.3
08-12-01 18:00,0.3
08-12-01 17:00,0.1
08-12-01 16:00,0.1
08-12-01 15:00,0.1
08-12-01 14:00,0.1
08-12-01 13:00,0.1
08-12-01 12:00,0.3
08-12-01 11:00,
08-12-01 10:00,0.5
08-12-01 09:00,0.1
08-12-01 08:00,0.1
08-12-01 07:00,0.1
08-12-01 06:00,0.1
08-12-01 05:00,0.1
08-12-01 04:00,0.1
08-12-01 03:00,0.1
08-12-01 02:00,0.2
08-12-01 01:00,0.4
08-12-01 00:00,0.3
07-12-01 23:00,0.8
07-12-01 22:00,1.0
07-12-01 21:00,0.9
07-12-01 20:00,1.5
07-12-01 19:00,1.0
07-12-01 18:00,0.7
07-12-01 17:00,0.4
07-12-01 16:00,0.9
07-12-01 15:00,0.9
07-12-01 14:00,0.9
07-12-01 13:00,0.7
07-12-01 12:00,0.8
07-12-01 11:00,0.4
07-12-01 10:00,0.6
07-12-01 09:00,0.5
07-12-01 08:00,0.5
07-12-01 07:00,0.2
07-12-01 06:00,0.2
07-12-01 05:00,0.1
07-12-01 04:00,0.1
07-12-01 03:00,0.1
07-12-01 02:00,0.1
07-12-01 01:00,0.1
07-12-01 00:00,0.1
06-12-01 23:00,0.2
06-12-01 22:00,0.1
06-12-01 21:00,0.1
06-12-01 20:00,0.2
06-12-01 19:00,0.4
06-12-01 18:00,0.3
06-12-01 17:00,0.5
06-12-01 16:00,0.7
06-12-01 15:00,0.4
06-12-01 14:00,0.3
06-12-01 13:00,0.3
06-12-01 12:00,0.6
06-12-01 11:00,
06-12-01 10:00,0.4
06-12-01 09:00,0.4
06-12-01 08:00,0.3
06-12-01 07:00,0.2
06-12-01 06:00,0.1
06-12-01 05:00,0.1
06-12-01 04:00,0.2
06-12-01 03:00,0.1
06-12-01 02:00,0.1
06-12-01 01:00,0.1
06-12-01 00:00,0.1
05-12-01 23:00,0.1
05-12-01 22:00,0.1
05-12-01 21:00,0.2
05-12-01 20:00,0.6
05-12-01 19:00,0.7
05-12-01 18:00,0.6
05-12-01 17:00,0.7
05-12-01 16:00,0.5
05-12-01 15:00,0.4
05-12-01 14:00,0.3
05-12-01 13:00,0.4
05-12-01 12:00,0.5
05-12-01 11:00,1.3
05-12-01 10:00,2.2
05-12-01 09:00,0.7
05-12-01 08:00,0.8
05-12-01 07:00,0.4
05-12-01 06:00,0.6
05-12-01 05:00,0.3
05-12-01 04:00,0.2
05-12-01 03:00,0.2
05-12-01 02:00,0.3
05-12-01 01:00,0.3
05-12-01 00:00,0.3
04-12-01 23:00,0.3
04-12-01 22:00,0.4
04-12-01 21:00,0.3
04-12-01 20:00,0.3
04-12-01 19:00,0.5
04-12-01 18:00,0.4
04-12-01 17:00,0.5
04-12-01 16:00,0.6
04-12-01 15:00,0.5
04-12-01 14:00,0.2
04-12-01 13:00,0.4
04-12-01 12:00,
04-12-01 11:00,0.3
04-12-01 10:00,0.3
04-12-01 09:00,0.5
04-12-01 08:00,0.2
04-12-01 07:00,0.4
04-12-01 06:00,0.1
04-12-01 05:00,0.1
04-12-01 04:00,0.1
04-12-01 03:00,0.1
04-12-01 02:00,0.1
04-12-01 01:00,0.1
04-12-01 00:00,0.1
03-12-01 23:00,0.1
03-12-01 22:00,0.1
03-12-01 21:00,0.1
03-12-01 20:00,0.2
03-12-01 19:00,0.1
03-12-01 18:00,0.2
03-12-01 17:00,0.2
03-12-01 16:00,0.3
03-12-01 15:00,0.4
03-12-01 14:00,0.2
03-12-01 13:00,0.3
03-12-01 12:00,0.5
03-12-01 11:00,0.3
03-12-01 10:00,0.3
03-12-01 09:00,0.2
03-12-01 08:00,0.2
03-12-01 07:00,0.2
03-12-01 06:00,0.2
03-12-01 05:00,0.1
03-12-01 04:00,0.1
03-12-01 03:00,0.1
03-12-01 02:00,0.1
03-12-01 01:00,0.1
03-12-01 00:00,0.1
02-12-01 23:00,0.1
02-12-01 22:00,0.1
02-12-01 21:00,0.1
02-12-01 20:00,0.1
02-12-01 19:00,0.1
02-12-01 18:00,0.2
02-12-01 17:00,0.2
02-12-01 16:00,0.2
02-12-01 15:00,0.3
02-12-01 14:00,0.2
02-12-01 13:00,0.2
02-12-01 12:00,
02-12-01 11:00,0.2
02-12-01 10:00,0.2
02-12-01 09:00,0.1
02-12-01 08:00,0.1
02-12-01 07:00,0.1
02-12-01 06:00,0.1
02-12-01 05:00,0.1
02-12-01 04:00,0.1
02-12-01 03:00,0.1
02-12-01 02:00,0.1
02-12-01 01:00,0.1
02-12-01 00:00,0.1
01-12-01 23:00,0.1
01-12-01 22:00,0.1
01-12-01 21:00,0.1
01-12-01 20:00,0.1
01-12-01 19:00,0.1
01-12-01 18:00,0.1
01-12-01 17:00,0.1
01-12-01 16:00,0.1
01-12-01 15:00,0.2
01-12-01 14:00,0.1
01-12-01 13:00,0.2
01-12-01 12:00,0.4
01-12-01 11:00,0.4
01-12-01 10:00,0.2
01-12-01 09:00,0.2
01-12-01 08:00,0.1
01-12-01 07:00,0.1
01-12-01 06:00,0.1
01-12-01 05:00,0.1
01-12-01 04:00,0.1
01-12-01 03:00,0.1
01-12-01 02:00,0.1
01-12-01 01:00,0.1

