Datum Zeit,Klingenthal O3
,µg/m³
01-01-02 00:00,43
31-12-01 23:00,61
31-12-01 22:00,61
31-12-01 21:00,61
31-12-01 20:00,61
31-12-01 19:00,59
31-12-01 18:00,56
31-12-01 17:00,53
31-12-01 16:00,49
31-12-01 15:00,52
31-12-01 14:00,
31-12-01 13:00,53
31-12-01 12:00,46
31-12-01 11:00,45
31-12-01 10:00,46
31-12-01 09:00,38
31-12-01 08:00,38
31-12-01 07:00,31
31-12-01 06:00,37
31-12-01 05:00,46
31-12-01 04:00,50
31-12-01 03:00,44
31-12-01 02:00,45
31-12-01 01:00,51
31-12-01 00:00,59
30-12-01 23:00,62
30-12-01 22:00,62
30-12-01 21:00,64
30-12-01 20:00,61
30-12-01 19:00,60
30-12-01 18:00,59
30-12-01 17:00,58
30-12-01 16:00,60
30-12-01 15:00,59
30-12-01 14:00,
30-12-01 13:00,63
30-12-01 12:00,64
30-12-01 11:00,69
30-12-01 10:00,69
30-12-01 09:00,74
30-12-01 08:00,77
30-12-01 07:00,55
30-12-01 06:00,48
30-12-01 05:00,46
30-12-01 04:00,42
30-12-01 03:00,37
30-12-01 02:00,38
30-12-01 01:00,33
30-12-01 00:00,32
29-12-01 23:00,30
29-12-01 22:00,36
29-12-01 21:00,49
29-12-01 20:00,42
29-12-01 19:00,41
29-12-01 18:00,34
29-12-01 17:00,43
29-12-01 16:00,54
29-12-01 15:00,
29-12-01 14:00,51
29-12-01 13:00,48
29-12-01 12:00,48
29-12-01 11:00,46
29-12-01 10:00,50
29-12-01 09:00,55
29-12-01 08:00,59
29-12-01 07:00,60
29-12-01 06:00,65
29-12-01 05:00,67
29-12-01 04:00,70
29-12-01 03:00,68
29-12-01 02:00,66
29-12-01 01:00,65
29-12-01 00:00,65
28-12-01 23:00,70
28-12-01 22:00,69
28-12-01 21:00,63
28-12-01 20:00,62
28-12-01 19:00,60
28-12-01 18:00,63
28-12-01 17:00,67
28-12-01 16:00,61
28-12-01 15:00,
28-12-01 14:00,55
28-12-01 13:00,50
28-12-01 12:00,47
28-12-01 11:00,44
28-12-01 10:00,38
28-12-01 09:00,44
28-12-01 08:00,42
28-12-01 07:00,43
28-12-01 06:00,41
28-12-01 05:00,42
28-12-01 04:00,
28-12-01 03:00,58
28-12-01 02:00,61
28-12-01 01:00,61
28-12-01 00:00,64
27-12-01 23:00,65
27-12-01 22:00,60
27-12-01 21:00,60
27-12-01 20:00,63
27-12-01 19:00,59
27-12-01 18:00,59
27-12-01 17:00,60
27-12-01 16:00,60
27-12-01 15:00,60
27-12-01 14:00,61
27-12-01 13:00,54
27-12-01 12:00,48
27-12-01 11:00,45
27-12-01 10:00,46
27-12-01 09:00,49
27-12-01 08:00,49
27-12-01 07:00,43
27-12-01 06:00,41
27-12-01 05:00,49
27-12-01 04:00,
27-12-01 03:00,53
27-12-01 02:00,56
27-12-01 01:00,58
27-12-01 00:00,58
26-12-01 23:00,60
26-12-01 22:00,60
26-12-01 21:00,57
26-12-01 20:00,57
26-12-01 19:00,58
26-12-01 18:00,60
26-12-01 17:00,58
26-12-01 16:00,63
26-12-01 15:00,60
26-12-01 14:00,60
26-12-01 13:00,60
26-12-01 12:00,57
26-12-01 11:00,50
26-12-01 10:00,49
26-12-01 09:00,50
26-12-01 08:00,54
26-12-01 07:00,56
26-12-01 06:00,52
26-12-01 05:00,
26-12-01 04:00,52
26-12-01 03:00,57
26-12-01 02:00,59
26-12-01 01:00,58
26-12-01 00:00,59
25-12-01 23:00,59
25-12-01 22:00,58
25-12-01 21:00,58
25-12-01 20:00,60
25-12-01 19:00,59
25-12-01 18:00,59
25-12-01 17:00,61
25-12-01 16:00,61
25-12-01 15:00,63
25-12-01 14:00,63
25-12-01 13:00,64
25-12-01 12:00,64
25-12-01 11:00,65
25-12-01 10:00,66
25-12-01 09:00,67
25-12-01 08:00,64
25-12-01 07:00,61
25-12-01 06:00,61
25-12-01 05:00,
25-12-01 04:00,62
25-12-01 03:00,48
25-12-01 02:00,46
25-12-01 01:00,46
25-12-01 00:00,47
24-12-01 23:00,49
24-12-01 22:00,53
24-12-01 21:00,51
24-12-01 20:00,56
24-12-01 19:00,51
24-12-01 18:00,51
24-12-01 17:00,54
24-12-01 16:00,54
24-12-01 15:00,54
24-12-01 14:00,55
24-12-01 13:00,55
24-12-01 12:00,35
24-12-01 11:00,20
24-12-01 10:00,17
24-12-01 09:00,11
24-12-01 08:00,6
24-12-01 07:00,5
24-12-01 06:00,
24-12-01 05:00,11
24-12-01 04:00,20
24-12-01 03:00,15
24-12-01 02:00,17
24-12-01 01:00,20
24-12-01 00:00,13
23-12-01 23:00,11
23-12-01 22:00,10
23-12-01 21:00,10
23-12-01 20:00,11
23-12-01 19:00,10
23-12-01 18:00,26
23-12-01 17:00,23
23-12-01 16:00,52
23-12-01 15:00,57
23-12-01 14:00,66
23-12-01 13:00,65
23-12-01 12:00,65
23-12-01 11:00,66
23-12-01 10:00,62
23-12-01 09:00,63
23-12-01 08:00,65
23-12-01 07:00,64
23-12-01 06:00,
23-12-01 05:00,65
23-12-01 04:00,59
23-12-01 03:00,65
23-12-01 02:00,65
23-12-01 01:00,62
23-12-01 00:00,60
22-12-01 23:00,61
22-12-01 22:00,60
22-12-01 21:00,47
22-12-01 20:00,48
22-12-01 19:00,48
22-12-01 18:00,50
22-12-01 17:00,57
22-12-01 16:00,57
22-12-01 15:00,57
22-12-01 14:00,55
22-12-01 13:00,48
22-12-01 12:00,42
22-12-01 11:00,34
22-12-01 10:00,45
22-12-01 09:00,42
22-12-01 08:00,36
22-12-01 07:00,
22-12-01 06:00,30
22-12-01 05:00,34
22-12-01 04:00,38
22-12-01 03:00,40
22-12-01 02:00,41
22-12-01 01:00,44
22-12-01 00:00,48
21-12-01 23:00,50
21-12-01 22:00,53
21-12-01 21:00,54
21-12-01 20:00,55
21-12-01 19:00,56
21-12-01 18:00,53
21-12-01 17:00,46
21-12-01 16:00,47
21-12-01 15:00,46
21-12-01 14:00,45
21-12-01 13:00,45
21-12-01 12:00,33
21-12-01 11:00,30
21-12-01 10:00,33
21-12-01 09:00,22
21-12-01 08:00,7
21-12-01 07:00,
21-12-01 06:00,4
21-12-01 05:00,8
21-12-01 04:00,10
21-12-01 03:00,11
21-12-01 02:00,10
21-12-01 01:00,9
21-12-01 00:00,9
20-12-01 23:00,11
20-12-01 22:00,14
20-12-01 21:00,20
20-12-01 20:00,19
20-12-01 19:00,21
20-12-01 18:00,35
20-12-01 17:00,49
20-12-01 16:00,48
20-12-01 15:00,55
20-12-01 14:00,60
20-12-01 13:00,59
20-12-01 12:00,57
20-12-01 11:00,57
20-12-01 10:00,63
20-12-01 09:00,69
20-12-01 08:00,
20-12-01 07:00,47
20-12-01 06:00,70
20-12-01 05:00,45
20-12-01 04:00,17
20-12-01 03:00,20
20-12-01 02:00,28
20-12-01 01:00,35
20-12-01 00:00,32
19-12-01 23:00,28
19-12-01 22:00,22
19-12-01 21:00,23
19-12-01 20:00,19
19-12-01 19:00,12
19-12-01 18:00,5
19-12-01 17:00,5
19-12-01 16:00,8
19-12-01 15:00,12
19-12-01 14:00,12
19-12-01 13:00,18
19-12-01 12:00,17
19-12-01 11:00,14
19-12-01 10:00,9
19-12-01 09:00,10
19-12-01 08:00,
19-12-01 07:00,12
19-12-01 06:00,21
19-12-01 05:00,26
19-12-01 04:00,27
19-12-01 03:00,29
19-12-01 02:00,32
19-12-01 01:00,34
19-12-01 00:00,28
18-12-01 23:00,27
18-12-01 22:00,32
18-12-01 21:00,35
18-12-01 20:00,27
18-12-01 19:00,19
18-12-01 18:00,14
18-12-01 17:00,14
18-12-01 16:00,28
18-12-01 15:00,32
18-12-01 14:00,24
18-12-01 13:00,15
18-12-01 12:00,13
18-12-01 11:00,11
18-12-01 10:00,10
18-12-01 09:00,
18-12-01 08:00,8
18-12-01 07:00,11
18-12-01 06:00,19
18-12-01 05:00,40
18-12-01 04:00,46
18-12-01 03:00,49
18-12-01 02:00,38
18-12-01 01:00,42
18-12-01 00:00,43
17-12-01 23:00,41
17-12-01 22:00,32
17-12-01 21:00,40
17-12-01 20:00,31
17-12-01 19:00,27
17-12-01 18:00,31
17-12-01 17:00,29
17-12-01 16:00,26
17-12-01 15:00,21
17-12-01 14:00,25
17-12-01 13:00,26
17-12-01 12:00,26
17-12-01 11:00,25
17-12-01 10:00,28
17-12-01 09:00,
17-12-01 08:00,27
17-12-01 07:00,31
17-12-01 06:00,41
17-12-01 05:00,45
17-12-01 04:00,50
17-12-01 03:00,55
17-12-01 02:00,62
17-12-01 01:00,59
17-12-01 00:00,53
16-12-01 23:00,54
16-12-01 22:00,59
16-12-01 21:00,55
