Datum Zeit,Goerlitz O3
,µg/m³
01-01-02 00:00,47
31-12-01 23:00,44
31-12-01 22:00,44
31-12-01 21:00,42
31-12-01 20:00,40
31-12-01 19:00,42
31-12-01 18:00,46
31-12-01 17:00,46
31-12-01 16:00,48
31-12-01 15:00,46
31-12-01 14:00,48
31-12-01 13:00,41
31-12-01 12:00,39
31-12-01 11:00,35
31-12-01 10:00,39
31-12-01 09:00,42
31-12-01 08:00,46
31-12-01 07:00,
31-12-01 06:00,43
31-12-01 05:00,44
31-12-01 04:00,49
31-12-01 03:00,44
31-12-01 02:00,40
31-12-01 01:00,46
31-12-01 00:00,43
30-12-01 23:00,53
30-12-01 22:00,49
30-12-01 21:00,52
30-12-01 20:00,52
30-12-01 19:00,53
30-12-01 18:00,53
30-12-01 17:00,56
30-12-01 16:00,56
30-12-01 15:00,58
30-12-01 14:00,63
30-12-01 13:00,66
30-12-01 12:00,60
30-12-01 11:00,50
30-12-01 10:00,56
30-12-01 09:00,50
30-12-01 08:00,28
30-12-01 07:00,
30-12-01 06:00,29
30-12-01 05:00,50
30-12-01 04:00,44
30-12-01 03:00,41
30-12-01 02:00,39
30-12-01 01:00,39
30-12-01 00:00,32
29-12-01 23:00,30
29-12-01 22:00,34
29-12-01 21:00,36
29-12-01 20:00,32
29-12-01 19:00,31
29-12-01 18:00,18
29-12-01 17:00,28
29-12-01 16:00,23
29-12-01 15:00,46
29-12-01 14:00,49
29-12-01 13:00,46
29-12-01 12:00,46
29-12-01 11:00,53
29-12-01 10:00,58
29-12-01 09:00,63
29-12-01 08:00,
29-12-01 07:00,64
29-12-01 06:00,63
29-12-01 05:00,62
29-12-01 04:00,67
29-12-01 03:00,68
29-12-01 02:00,68
29-12-01 01:00,69
29-12-01 00:00,68
28-12-01 23:00,69
28-12-01 22:00,68
28-12-01 21:00,69
28-12-01 20:00,73
28-12-01 19:00,60
28-12-01 18:00,41
28-12-01 17:00,34
28-12-01 16:00,30
28-12-01 15:00,29
28-12-01 14:00,28
28-12-01 13:00,30
28-12-01 12:00,30
28-12-01 11:00,30
28-12-01 10:00,34
28-12-01 09:00,36
28-12-01 08:00,
28-12-01 07:00,46
28-12-01 06:00,51
28-12-01 05:00,56
28-12-01 04:00,56
28-12-01 03:00,57
28-12-01 02:00,56
28-12-01 01:00,58
28-12-01 00:00,56
27-12-01 23:00,52
27-12-01 22:00,55
27-12-01 21:00,51
27-12-01 20:00,52
27-12-01 19:00,43
27-12-01 18:00,29
27-12-01 17:00,25
27-12-01 16:00,32
27-12-01 15:00,34
27-12-01 14:00,43
27-12-01 13:00,45
27-12-01 12:00,38
27-12-01 11:00,30
27-12-01 10:00,37
27-12-01 09:00,
27-12-01 08:00,34
27-12-01 07:00,42
27-12-01 06:00,46
27-12-01 05:00,53
27-12-01 04:00,55
27-12-01 03:00,55
27-12-01 02:00,54
27-12-01 01:00,55
27-12-01 00:00,54
26-12-01 23:00,54
26-12-01 22:00,45
26-12-01 21:00,52
26-12-01 20:00,44
26-12-01 19:00,53
26-12-01 18:00,49
26-12-01 17:00,51
26-12-01 16:00,55
26-12-01 15:00,63
26-12-01 14:00,61
26-12-01 13:00,58
26-12-01 12:00,52
26-12-01 11:00,47
26-12-01 10:00,37
26-12-01 09:00,
26-12-01 08:00,53
26-12-01 07:00,45
26-12-01 06:00,47
26-12-01 05:00,45
26-12-01 04:00,46
26-12-01 03:00,44
26-12-01 02:00,42
26-12-01 01:00,29
26-12-01 00:00,35
25-12-01 23:00,39
25-12-01 22:00,45
25-12-01 21:00,41
25-12-01 20:00,40
25-12-01 19:00,49
25-12-01 18:00,49
25-12-01 17:00,54
25-12-01 16:00,51
25-12-01 15:00,43
25-12-01 14:00,45
25-12-01 13:00,49
25-12-01 12:00,48
25-12-01 11:00,50
25-12-01 10:00,
25-12-01 09:00,52
25-12-01 08:00,54
25-12-01 07:00,55
25-12-01 06:00,55
25-12-01 05:00,54
25-12-01 04:00,55
25-12-01 03:00,56
25-12-01 02:00,56
25-12-01 01:00,58
25-12-01 00:00,57
24-12-01 23:00,57
24-12-01 22:00,59
24-12-01 21:00,60
24-12-01 20:00,59
24-12-01 19:00,59
24-12-01 18:00,56
24-12-01 17:00,55
24-12-01 16:00,55
24-12-01 15:00,55
24-12-01 14:00,52
24-12-01 13:00,52
24-12-01 12:00,49
24-12-01 11:00,47
24-12-01 10:00,
24-12-01 09:00,43
24-12-01 08:00,38
24-12-01 07:00,41
24-12-01 06:00,41
24-12-01 05:00,49
24-12-01 04:00,58
24-12-01 03:00,59
24-12-01 02:00,56
24-12-01 01:00,48
24-12-01 00:00,46
23-12-01 23:00,47
23-12-01 22:00,50
23-12-01 21:00,48
23-12-01 20:00,45
23-12-01 19:00,40
23-12-01 18:00,41
23-12-01 17:00,54
23-12-01 16:00,53
23-12-01 15:00,52
23-12-01 14:00,52
23-12-01 13:00,52
23-12-01 12:00,53
23-12-01 11:00,
23-12-01 10:00,58
23-12-01 09:00,60
23-12-01 08:00,51
23-12-01 07:00,48
23-12-01 06:00,50
23-12-01 05:00,45
23-12-01 04:00,41
23-12-01 03:00,38
23-12-01 02:00,39
23-12-01 01:00,31
23-12-01 00:00,37
22-12-01 23:00,39
22-12-01 22:00,32
22-12-01 21:00,35
22-12-01 20:00,34
22-12-01 19:00,39
22-12-01 18:00,32
22-12-01 17:00,31
22-12-01 16:00,12
22-12-01 15:00,32
22-12-01 14:00,39
22-12-01 13:00,37
22-12-01 12:00,32
22-12-01 11:00,
22-12-01 10:00,39
22-12-01 09:00,28
22-12-01 08:00,48
22-12-01 07:00,37
22-12-01 06:00,35
22-12-01 05:00,35
22-12-01 04:00,31
22-12-01 03:00,32
22-12-01 02:00,33
22-12-01 01:00,34
22-12-01 00:00,35
