Datum Zeit,Borna PM10
,µg/m³
31-12-01,18
30-12-01,12
29-12-01,14
28-12-01,8
27-12-01,16
26-12-01,9
25-12-01,5
24-12-01,14
23-12-01,19
22-12-01,18
21-12-01,16
20-12-01,12
19-12-01,18
18-12-01,19
17-12-01,24
16-12-01,18
15-12-01,70
14-12-01,61
13-12-01,33
12-12-01,8
11-12-01,17
10-12-01,59
09-12-01,42
08-12-01,25
07-12-01,21
06-12-01,11
05-12-01,25
04-12-01,31
03-12-01,45
02-12-01,27
01-12-01,23

