Datum Zeit,Glauchau SO2
,µg/m³
01-01-02 00:00,10.2
31-12-01 23:00,9.5
31-12-01 22:00,7.7
31-12-01 21:00,9.1
31-12-01 20:00,4.6
31-12-01 19:00,7.1
31-12-01 18:00,5.8
31-12-01 17:00,4.9
31-12-01 16:00,4.3
31-12-01 15:00,4.1
31-12-01 14:00,4.6
31-12-01 13:00,4.5
31-12-01 12:00,6.4
31-12-01 11:00,6.3
31-12-01 10:00,14.6
31-12-01 09:00,22.2
31-12-01 08:00,21.1
31-12-01 07:00,11.5
31-12-01 06:00,
31-12-01 05:00,7.2
31-12-01 04:00,7.7
31-12-01 03:00,5.4
31-12-01 02:00,7.0
31-12-01 01:00,2.2
31-12-01 00:00,1.0
30-12-01 23:00,1.0
30-12-01 22:00,1.1
30-12-01 21:00,1.4
30-12-01 20:00,2.9
30-12-01 19:00,3.3
30-12-01 18:00,3.7
30-12-01 17:00,2.6
30-12-01 16:00,2.4
30-12-01 15:00,2.0
30-12-01 14:00,2.4
30-12-01 13:00,3.2
30-12-01 12:00,2.7
30-12-01 11:00,1.1
30-12-01 10:00,1.0
30-12-01 09:00,1.0
30-12-01 08:00,1.3
30-12-01 07:00,1.0
30-12-01 06:00,
30-12-01 05:00,1.0
30-12-01 04:00,1.0
30-12-01 03:00,1.0
30-12-01 02:00,1.6
30-12-01 01:00,4.3
30-12-01 00:00,5.2
29-12-01 23:00,4.7
29-12-01 22:00,5.7
29-12-01 21:00,6.5
29-12-01 20:00,6.0
29-12-01 19:00,7.3
29-12-01 18:00,7.2
29-12-01 17:00,6.2
29-12-01 16:00,5.6
29-12-01 15:00,5.4
29-12-01 14:00,5.4
29-12-01 13:00,4.2
29-12-01 12:00,3.8
29-12-01 11:00,3.6
29-12-01 10:00,4.1
29-12-01 09:00,3.7
29-12-01 08:00,2.8
29-12-01 07:00,
29-12-01 06:00,3.0
29-12-01 05:00,2.5
29-12-01 04:00,2.5
29-12-01 03:00,2.4
29-12-01 02:00,2.7
29-12-01 01:00,1.6
29-12-01 00:00,1.9
28-12-01 23:00,1.9
28-12-01 22:00,2.4
28-12-01 21:00,2.7
28-12-01 20:00,2.4
28-12-01 19:00,2.2
28-12-01 18:00,2.1
28-12-01 17:00,2.3
28-12-01 16:00,2.3
28-12-01 15:00,3.0
28-12-01 14:00,3.5
28-12-01 13:00,3.2
28-12-01 12:00,3.4
28-12-01 11:00,4.0
28-12-01 10:00,3.5
28-12-01 09:00,3.1
28-12-01 08:00,3.3
28-12-01 07:00,
28-12-01 06:00,2.4
28-12-01 05:00,1.9
28-12-01 04:00,1.9
28-12-01 03:00,2.2
28-12-01 02:00,1.6
28-12-01 01:00,1.6
28-12-01 00:00,1.2
