Datum Zeit,Bautzen CO
,mg/m3
01-01-02 00:00,0.3
31-12-01 23:00,0.3
31-12-01 22:00,0.3
31-12-01 21:00,0.3
31-12-01 20:00,0.3
31-12-01 19:00,0.4
31-12-01 18:00,0.4
31-12-01 17:00,0.4
31-12-01 16:00,0.5
31-12-01 15:00,0.4
31-12-01 14:00,0.4
31-12-01 13:00,0.5
31-12-01 12:00,0.5
31-12-01 11:00,0.7
31-12-01 10:00,0.5
31-12-01 09:00,0.4
31-12-01 08:00,
31-12-01 07:00,0.3
31-12-01 06:00,0.3
31-12-01 05:00,0.3
31-12-01 04:00,0.2
31-12-01 03:00,0.2
31-12-01 02:00,0.3
31-12-01 01:00,0.3
31-12-01 00:00,0.2
30-12-01 23:00,0.2
30-12-01 22:00,0.2
30-12-01 21:00,0.2
30-12-01 20:00,0.2
30-12-01 19:00,0.2
30-12-01 18:00,0.3
30-12-01 17:00,0.3
30-12-01 16:00,0.3
30-12-01 15:00,0.3
30-12-01 14:00,0.3
30-12-01 13:00,0.2
30-12-01 12:00,0.2
30-12-01 11:00,0.3
30-12-01 10:00,0.2
30-12-01 09:00,0.3
30-12-01 08:00,0.2
30-12-01 07:00,0.3
30-12-01 06:00,0.3
30-12-01 05:00,0.2
30-12-01 04:00,0.2
30-12-01 03:00,0.3
30-12-01 02:00,0.4
30-12-01 01:00,0.3
30-12-01 00:00,0.6
29-12-01 23:00,0.7
29-12-01 22:00,0.6
29-12-01 21:00,0.6
29-12-01 20:00,0.6
29-12-01 19:00,0.7
29-12-01 18:00,0.8
29-12-01 17:00,0.7
29-12-01 16:00,0.7
29-12-01 15:00,0.6
29-12-01 14:00,0.5
29-12-01 13:00,0.5
29-12-01 12:00,0.5
29-12-01 11:00,0.6
29-12-01 10:00,0.4
29-12-01 09:00,
29-12-01 08:00,0.3
29-12-01 07:00,0.2
29-12-01 06:00,0.2
29-12-01 05:00,0.2
29-12-01 04:00,0.2
29-12-01 03:00,0.1
29-12-01 02:00,0.1
29-12-01 01:00,0.1
29-12-01 00:00,0.2
28-12-01 23:00,0.4
28-12-01 22:00,0.5
28-12-01 21:00,0.5
