Datum Zeit,Collmberg SO2
,µg/m³
01-01-02 00:00,11.4
31-12-01 23:00,6.7
31-12-01 22:00,3.3
31-12-01 21:00,2.1
31-12-01 20:00,2.5
31-12-01 19:00,2.5
31-12-01 18:00,2.6
31-12-01 17:00,3.0
31-12-01 16:00,2.9
31-12-01 15:00,3.1
31-12-01 14:00,3.8
31-12-01 13:00,3.5
31-12-01 12:00,3.1
31-12-01 11:00,1.8
31-12-01 10:00,1.6
31-12-01 09:00,2.3
31-12-01 08:00,2.1
31-12-01 07:00,1.6
31-12-01 06:00,1.5
31-12-01 05:00,1.4
31-12-01 04:00,1.5
31-12-01 03:00,1.1
31-12-01 02:00,
31-12-01 01:00,1.7
31-12-01 00:00,2.0
30-12-01 23:00,2.9
30-12-01 22:00,2.7
30-12-01 21:00,3.0
30-12-01 20:00,3.6
30-12-01 19:00,4.5
30-12-01 18:00,6.0
30-12-01 17:00,8.7
30-12-01 16:00,7.2
30-12-01 15:00,9.2
30-12-01 14:00,5.5
30-12-01 13:00,4.0
30-12-01 12:00,3.9
30-12-01 11:00,3.2
30-12-01 10:00,7.6
30-12-01 09:00,3.8
30-12-01 08:00,1.3
30-12-01 07:00,1.1
30-12-01 06:00,1.5
30-12-01 05:00,3.1
30-12-01 04:00,6.6
30-12-01 03:00,
30-12-01 02:00,4.6
30-12-01 01:00,2.7
30-12-01 00:00,1.5
29-12-01 23:00,3.6
29-12-01 22:00,4.0
29-12-01 21:00,2.2
29-12-01 20:00,1.6
29-12-01 19:00,2.0
29-12-01 18:00,2.4
29-12-01 17:00,2.7
29-12-01 16:00,3.0
29-12-01 15:00,3.9
29-12-01 14:00,3.7
29-12-01 13:00,3.8
29-12-01 12:00,2.6
29-12-01 11:00,2.4
29-12-01 10:00,2.3
29-12-01 09:00,2.3
29-12-01 08:00,1.9
29-12-01 07:00,1.3
29-12-01 06:00,1.1
29-12-01 05:00,1.0
29-12-01 04:00,1.9
29-12-01 03:00,
29-12-01 02:00,8.9
29-12-01 01:00,9.9
29-12-01 00:00,10.5
28-12-01 23:00,5.6
28-12-01 22:00,7.9
28-12-01 21:00,6.7
28-12-01 20:00,4.6
28-12-01 19:00,1.0
28-12-01 18:00,1.6
28-12-01 17:00,1.0
28-12-01 16:00,1.0
28-12-01 15:00,1.0
28-12-01 14:00,1.0
28-12-01 13:00,1.0
28-12-01 12:00,1.0
28-12-01 11:00,1.0
28-12-01 10:00,1.0
28-12-01 09:00,1.0
28-12-01 08:00,1.0
28-12-01 07:00,1.1
28-12-01 06:00,1.2
28-12-01 05:00,1.3
28-12-01 04:00,
28-12-01 03:00,1.4
28-12-01 02:00,1.3
28-12-01 01:00,1.3
28-12-01 00:00,1.2
27-12-01 23:00,1.4
27-12-01 22:00,1.5
27-12-01 21:00,1.7
27-12-01 20:00,2.6
27-12-01 19:00,3.5
27-12-01 18:00,4.0
27-12-01 17:00,2.9
27-12-01 16:00,2.6
27-12-01 15:00,2.4
27-12-01 14:00,2.2
