Datum Zeit,Schwartenberg PM2.5
,µg/m³
31-12-01,
30-12-01,3.03
29-12-01,
28-12-01,2.53
27-12-01,
26-12-01,
25-12-01,
24-12-01,1.32
23-12-01,
22-12-01,3.46
21-12-01,
20-12-01,3.04
19-12-01,
18-12-01,0.17
17-12-01,
16-12-01,5.06
15-12-01,
14-12-01,13.79
13-12-01,
12-12-01,1.33
11-12-01,
10-12-01,4.81
09-12-01,
08-12-01,8.51
07-12-01,
06-12-01,2.29
05-12-01,
04-12-01,5.08
03-12-01,
02-12-01,12.92
01-12-01,

