Datum Zeit,Dresden-Nord SO2
28-12-01 01:00,2.9
28-12-01 00:00,
27-12-01 23:00,2.4
27-12-01 22:00,3.4
27-12-01 21:00,5.1
27-12-01 20:00,4.0
27-12-01 19:00,2.7
27-12-01 18:00,2.2
27-12-01 17:00,2.5
27-12-01 16:00,2.0
27-12-01 15:00,2.6
27-12-01 14:00,2.3
27-12-01 13:00,3.0
27-12-01 12:00,2.5
27-12-01 11:00,1.9
27-12-01 10:00,2.6
27-12-01 09:00,2.4
27-12-01 08:00,
27-12-01 07:00,1.4
27-12-01 06:00,1.0
27-12-01 05:00,1.5
27-12-01 04:00,1.3
27-12-01 03:00,1.6
27-12-01 02:00,1.2
27-12-01 01:00,1.3
27-12-01 00:00,
26-12-01 23:00,1.8
26-12-01 22:00,2.1
26-12-01 21:00,2.6
26-12-01 20:00,1.8
26-12-01 19:00,2.4
26-12-01 18:00,2.3
26-12-01 17:00,2.3
26-12-01 16:00,2.9
26-12-01 15:00,1.8
26-12-01 14:00,2.1
26-12-01 13:00,2.4
26-12-01 12:00,1.7
26-12-01 11:00,2.5
26-12-01 10:00,2.5
26-12-01 09:00,2.0
26-12-01 08:00,
26-12-01 07:00,3.5
26-12-01 06:00,2.7
26-12-01 05:00,3.1
26-12-01 04:00,2.3
26-12-01 03:00,2.0
26-12-01 02:00,2.4
26-12-01 01:00,2.6
26-12-01 00:00,
25-12-01 23:00,2.1
25-12-01 22:00,1.6
25-12-01 21:00,1.5
25-12-01 20:00,1.4
25-12-01 19:00,1.9
25-12-01 18:00,1.6
25-12-01 17:00,1.3
25-12-01 16:00,1.6
25-12-01 15:00,1.8
25-12-01 14:00,1.1
25-12-01 13:00,1.2
25-12-01 12:00,1.4
25-12-01 11:00,1.3
25-12-01 10:00,1.9
25-12-01 09:00,
25-12-01 08:00,1.6
25-12-01 07:00,1.9
25-12-01 06:00,1.9
25-12-01 05:00,1.8
25-12-01 04:00,2.2
25-12-01 03:00,2.4
25-12-01 02:00,2.0
25-12-01 01:00,2.5
25-12-01 00:00,
24-12-01 23:00,4.2
24-12-01 22:00,4.5
24-12-01 21:00,3.7
24-12-01 20:00,3.8
24-12-01 19:00,3.7
24-12-01 18:00,2.6
24-12-01 17:00,3.0
24-12-01 16:00,3.0
24-12-01 15:00,2.8
24-12-01 14:00,3.2
24-12-01 13:00,3.0
24-12-01 12:00,4.0
24-12-01 11:00,3.8
24-12-01 10:00,3.3
24-12-01 09:00,
24-12-01 08:00,3.9
24-12-01 07:00,6.1
24-12-01 06:00,9.5
24-12-01 05:00,8.5
24-12-01 04:00,8.3
24-12-01 03:00,7.3
24-12-01 02:00,7.3
24-12-01 01:00,7.1
24-12-01 00:00,
23-12-01 23:00,4.0
23-12-01 22:00,3.6
23-12-01 21:00,3.6
23-12-01 20:00,3.8
23-12-01 19:00,4.6
23-12-01 18:00,7.4
23-12-01 17:00,5.3
23-12-01 16:00,2.4
23-12-01 15:00,2.0
23-12-01 14:00,2.0
23-12-01 13:00,2.8
23-12-01 12:00,5.4
23-12-01 11:00,4.7
23-12-01 10:00,
23-12-01 09:00,8.4
23-12-01 08:00,7.4
23-12-01 07:00,9.4
23-12-01 06:00,5.4
23-12-01 05:00,8.5
23-12-01 04:00,16.0
23-12-01 03:00,8.9
23-12-01 02:00,4.4
23-12-01 01:00,8.4
23-12-01 00:00,
22-12-01 23:00,4.2
22-12-01 22:00,4.4
22-12-01 21:00,7.4
22-12-01 20:00,13.4
22-12-01 19:00,11.3
22-12-01 18:00,9.2
22-12-01 17:00,4.3
22-12-01 16:00,5.0
22-12-01 15:00,2.8
22-12-01 14:00,3.3
22-12-01 13:00,4.3
22-12-01 12:00,4.5
22-12-01 11:00,4.9
22-12-01 10:00,
22-12-01 09:00,3.7
22-12-01 08:00,4.1
22-12-01 07:00,2.6
22-12-01 06:00,3.0
22-12-01 05:00,2.5
22-12-01 04:00,2.6
22-12-01 03:00,3.9
22-12-01 02:00,4.1
22-12-01 01:00,4.4
22-12-01 00:00,
21-12-01 23:00,4.2
21-12-01 22:00,4.5
21-12-01 21:00,4.8
21-12-01 20:00,4.2
21-12-01 19:00,5.1
21-12-01 18:00,6.0
21-12-01 17:00,5.4
21-12-01 16:00,4.9
21-12-01 15:00,5.5
21-12-01 14:00,4.9
21-12-01 13:00,4.8
21-12-01 12:00,4.5
21-12-01 11:00,
21-12-01 10:00,3.6
21-12-01 09:00,4.0
21-12-01 08:00,4.3
21-12-01 07:00,4.0
21-12-01 06:00,3.8
21-12-01 05:00,4.1
21-12-01 04:00,5.1
21-12-01 03:00,4.2
21-12-01 02:00,5.0
21-12-01 01:00,6.9
21-12-01 00:00,
20-12-01 23:00,9.8
20-12-01 22:00,5.1
20-12-01 21:00,2.5
20-12-01 20:00,2.1
20-12-01 19:00,2.8
20-12-01 18:00,3.4
20-12-01 17:00,5.1
20-12-01 16:00,4.2
20-12-01 15:00,4.0
20-12-01 14:00,3.8
20-12-01 13:00,4.1
20-12-01 12:00,3.3
20-12-01 11:00,
20-12-01 10:00,3.5
20-12-01 09:00,3.1
20-12-01 08:00,2.9
20-12-01 07:00,1.9
20-12-01 06:00,1.6
20-12-01 05:00,1.8
20-12-01 04:00,1.5
20-12-01 03:00,2.0
20-12-01 02:00,3.2
20-12-01 01:00,2.9
20-12-01 00:00,
19-12-01 23:00,1.0
19-12-01 22:00,1.0
19-12-01 21:00,1.0
19-12-01 20:00,1.0
19-12-01 19:00,1.0
19-12-01 18:00,1.0
19-12-01 17:00,1.0
19-12-01 16:00,
19-12-01 15:00,
19-12-01 14:00,
19-12-01 13:00,
19-12-01 12:00,
19-12-01 11:00,5.2
19-12-01 10:00,
19-12-01 09:00,4.6
19-12-01 08:00,4.4
19-12-01 07:00,4.8
19-12-01 06:00,4.5
19-12-01 05:00,5.4
19-12-01 04:00,5.3
19-12-01 03:00,4.5
19-12-01 02:00,4.0
19-12-01 01:00,4.5
19-12-01 00:00,4.4
18-12-01 23:00,3.7
18-12-01 22:00,2.9
18-12-01 21:00,2.6
18-12-01 20:00,2.8
18-12-01 19:00,3.9
18-12-01 18:00,5.8
18-12-01 17:00,5.1
18-12-01 16:00,3.7
18-12-01 15:00,1.6
18-12-01 14:00,1.4
18-12-01 13:00,2.6
18-12-01 12:00,2.0
18-12-01 11:00,
18-12-01 10:00,2.3
18-12-01 09:00,3.9
18-12-01 08:00,3.8
18-12-01 07:00,3.1
18-12-01 06:00,1.6
18-12-01 05:00,1.3
18-12-01 04:00,1.1
18-12-01 03:00,1.2
18-12-01 02:00,1.0
18-12-01 01:00,1.5
18-12-01 00:00,2.0
17-12-01 23:00,3.0
17-12-01 22:00,3.6
17-12-01 21:00,5.3
17-12-01 20:00,3.6
17-12-01 19:00,4.0
17-12-01 18:00,3.7
17-12-01 17:00,3.7
17-12-01 16:00,3.8
17-12-01 15:00,4.2
17-12-01 14:00,4.5
17-12-01 13:00,5.9
17-12-01 12:00,6.1
17-12-01 11:00,
17-12-01 10:00,7.0
17-12-01 09:00,6.9
17-12-01 08:00,5.5
17-12-01 07:00,4.9
17-12-01 06:00,3.3
17-12-01 05:00,2.3
17-12-01 04:00,1.9
17-12-01 03:00,2.0
17-12-01 02:00,2.1
17-12-01 01:00,2.6
17-12-01 00:00,3.3
16-12-01 23:00,4.0
16-12-01 22:00,4.7
16-12-01 21:00,4.5
16-12-01 20:00,4.0
16-12-01 19:00,5.9
16-12-01 18:00,7.1
16-12-01 17:00,7.2
16-12-01 16:00,7.9
16-12-01 15:00,8.6
16-12-01 14:00,7.9
16-12-01 13:00,7.4
16-12-01 12:00,
16-12-01 11:00,6.8
16-12-01 10:00,7.8
16-12-01 09:00,7.8
16-12-01 08:00,5.9
16-12-01 07:00,6.1
16-12-01 06:00,9.2
16-12-01 05:00,9.0
16-12-01 04:00,5.8
16-12-01 03:00,6.1
16-12-01 02:00,6.6
16-12-01 01:00,7.1
16-12-01 00:00,6.2
15-12-01 23:00,6.2
15-12-01 22:00,6.6
15-12-01 21:00,8.0
15-12-01 20:00,11.1
15-12-01 19:00,13.9
15-12-01 18:00,18.3
15-12-01 17:00,18.2
15-12-01 16:00,16.6
15-12-01 15:00,17.2
15-12-01 14:00,14.4
15-12-01 13:00,12.4
15-12-01 12:00,
15-12-01 11:00,13.7
15-12-01 10:00,9.5
15-12-01 09:00,10.0
15-12-01 08:00,11.5
15-12-01 07:00,12.2
15-12-01 06:00,11.5
15-12-01 05:00,10.6
15-12-01 04:00,11.5
15-12-01 03:00,10.9
15-12-01 02:00,13.6
15-12-01 01:00,13.5
15-12-01 00:00,14.9
14-12-01 23:00,19.1
14-12-01 22:00,19.4
14-12-01 21:00,19.8
14-12-01 20:00,19.4
14-12-01 19:00,17.4
14-12-01 18:00,22.2
14-12-01 17:00,22.7
14-12-01 16:00,22.1
14-12-01 15:00,19.3
14-12-01 14:00,17.9
14-12-01 13:00,
14-12-01 12:00,21.5
14-12-01 11:00,22.5
14-12-01 10:00,26.2
14-12-01 09:00,22.9
14-12-01 08:00,21.4
14-12-01 07:00,20.7
14-12-01 06:00,18.7
14-12-01 05:00,17.1
14-12-01 04:00,17.2
14-12-01 03:00,13.2
14-12-01 02:00,11.7
14-12-01 01:00,12.0
14-12-01 00:00,12.9
13-12-01 23:00,15.0
13-12-01 22:00,15.6
13-12-01 21:00,15.6
13-12-01 20:00,14.8
13-12-01 19:00,15.5
13-12-01 18:00,13.3
13-12-01 17:00,14.4
13-12-01 16:00,18.3
13-12-01 15:00,23.1
13-12-01 14:00,17.2
13-12-01 13:00,
13-12-01 12:00,11.0
13-12-01 11:00,5.9
13-12-01 10:00,6.7
13-12-01 09:00,4.5
13-12-01 08:00,4.3
13-12-01 07:00,4.4
13-12-01 06:00,3.7
13-12-01 05:00,5.1
13-12-01 04:00,3.9
13-12-01 03:00,3.3
13-12-01 02:00,3.2
13-12-01 01:00,4.9
13-12-01 00:00,6.1
12-12-01 23:00,6.8
12-12-01 22:00,3.7
12-12-01 21:00,4.2
12-12-01 20:00,3.6
12-12-01 19:00,3.8
12-12-01 18:00,4.5
12-12-01 17:00,7.3
12-12-01 16:00,6.0
12-12-01 15:00,6.8
12-12-01 14:00,
12-12-01 13:00,7.2
12-12-01 12:00,4.1
12-12-01 11:00,3.6
12-12-01 10:00,3.6
12-12-01 09:00,4.5
12-12-01 08:00,4.7
12-12-01 07:00,3.7
12-12-01 06:00,3.1
12-12-01 05:00,2.5
12-12-01 04:00,1.9
12-12-01 03:00,1.9
12-12-01 02:00,2.2
12-12-01 01:00,2.0
12-12-01 00:00,2.6
11-12-01 23:00,1.7
11-12-01 22:00,1.0
11-12-01 21:00,1.6
11-12-01 20:00,2.0
11-12-01 19:00,2.2
11-12-01 18:00,2.5
11-12-01 17:00,2.0
11-12-01 16:00,1.9
11-12-01 15:00,2.4
11-12-01 14:00,
11-12-01 13:00,2.9
11-12-01 12:00,2.5
11-12-01 11:00,2.0
11-12-01 10:00,2.4
11-12-01 09:00,2.5
11-12-01 08:00,3.0
11-12-01 07:00,2.7
11-12-01 06:00,2.7
11-12-01 05:00,3.9
11-12-01 04:00,3.9
11-12-01 03:00,4.5
11-12-01 02:00,5.2
11-12-01 01:00,6.2
11-12-01 00:00,6.3
10-12-01 23:00,10.4
10-12-01 22:00,9.3
10-12-01 21:00,9.2
10-12-01 20:00,8.0
10-12-01 19:00,10.2
10-12-01 18:00,11.1
10-12-01 17:00,11.2
10-12-01 16:00,12.9
10-12-01 15:00,
10-12-01 14:00,22.4
10-12-01 13:00,21.6
10-12-01 12:00,21.7
10-12-01 11:00,23.2
10-12-01 10:00,24.0
10-12-01 09:00,23.4
10-12-01 08:00,24.1
10-12-01 07:00,20.8
10-12-01 06:00,16.2
10-12-01 05:00,14.2
10-12-01 04:00,13.4
10-12-01 03:00,14.5
10-12-01 02:00,12.8
10-12-01 01:00,12.2
10-12-01 00:00,11.1
09-12-01 23:00,10.4
09-12-01 22:00,11.9
09-12-01 21:00,12.7
09-12-01 20:00,13.9
09-12-01 19:00,14.5
09-12-01 18:00,19.7
09-12-01 17:00,11.6
09-12-01 16:00,12.1
09-12-01 15:00,
09-12-01 14:00,14.0
09-12-01 13:00,14.9
09-12-01 12:00,17.6
09-12-01 11:00,16.7
09-12-01 10:00,15.4
09-12-01 09:00,17.7
09-12-01 08:00,15.2
09-12-01 07:00,15.2
09-12-01 06:00,11.6
09-12-01 05:00,10.0
09-12-01 04:00,9.6
09-12-01 03:00,10.2
09-12-01 02:00,10.5
09-12-01 01:00,7.2
09-12-01 00:00,
08-12-01 23:00,5.2
08-12-01 22:00,5.8
08-12-01 21:00,6.2
08-12-01 20:00,6.4
08-12-01 19:00,6.1
08-12-01 18:00,5.8
08-12-01 17:00,5.3
08-12-01 16:00,5.5
08-12-01 15:00,5.0
08-12-01 14:00,6.0
08-12-01 13:00,8.0
08-12-01 12:00,8.9
08-12-01 11:00,7.5
08-12-01 10:00,6.6
08-12-01 09:00,6.1
08-12-01 08:00,7.0
08-12-01 07:00,7.9
08-12-01 06:00,5.9
08-12-01 05:00,4.6
08-12-01 04:00,3.6
08-12-01 03:00,2.2
08-12-01 02:00,2.3
08-12-01 01:00,2.0
08-12-01 00:00,
07-12-01 23:00,4.3
07-12-01 22:00,5.2
07-12-01 21:00,5.5
07-12-01 20:00,6.7
07-12-01 19:00,7.1
07-12-01 18:00,8.2
07-12-01 17:00,9.1
07-12-01 16:00,10.3
07-12-01 15:00,10.8
07-12-01 14:00,10.8
07-12-01 13:00,12.4
07-12-01 12:00,13.2
07-12-01 11:00,16.7
07-12-01 10:00,15.9
07-12-01 09:00,12.5
07-12-01 08:00,8.9
07-12-01 07:00,5.5
07-12-01 06:00,4.6
07-12-01 05:00,4.9
07-12-01 04:00,7.5
07-12-01 03:00,8.5
07-12-01 02:00,9.1
07-12-01 01:00,8.9
07-12-01 00:00,
06-12-01 23:00,6.9
06-12-01 22:00,7.3
06-12-01 21:00,9.0
06-12-01 20:00,11.1
06-12-01 19:00,9.6
06-12-01 18:00,8.9
06-12-01 17:00,8.4
06-12-01 16:00,8.1
06-12-01 15:00,7.5
06-12-01 14:00,5.1
06-12-01 13:00,3.8
06-12-01 12:00,3.4
06-12-01 11:00,4.1
06-12-01 10:00,3.7
06-12-01 09:00,3.2
06-12-01 08:00,3.2
06-12-01 07:00,3.7
06-12-01 06:00,4.2
06-12-01 05:00,6.0
06-12-01 04:00,6.1
06-12-01 03:00,6.0
06-12-01 02:00,7.7
06-12-01 01:00,8.4
06-12-01 00:00,
05-12-01 23:00,15.1
05-12-01 22:00,19.6
05-12-01 21:00,16.3
05-12-01 20:00,9.2
05-12-01 19:00,7.2
05-12-01 18:00,6.1
05-12-01 17:00,6.7
05-12-01 16:00,6.8
05-12-01 15:00,7.1
05-12-01 14:00,7.6
05-12-01 13:00,6.8
05-12-01 12:00,7.8
05-12-01 11:00,9.1
05-12-01 10:00,10.2
05-12-01 09:00,10.5
05-12-01 08:00,9.2
05-12-01 07:00,6.9
05-12-01 06:00,6.1
05-12-01 05:00,5.9
05-12-01 04:00,5.8
05-12-01 03:00,6.5
05-12-01 02:00,7.8
05-12-01 01:00,8.2
05-12-01 00:00,
04-12-01 23:00,12.0
04-12-01 22:00,12.9
04-12-01 21:00,14.3
04-12-01 20:00,13.9
04-12-01 19:00,13.3
04-12-01 18:00,13.8
04-12-01 17:00,17.0
04-12-01 16:00,17.2
04-12-01 15:00,19.4
04-12-01 14:00,23.4
04-12-01 13:00,29.6
04-12-01 12:00,30.3
04-12-01 11:00,23.9
04-12-01 10:00,23.8
04-12-01 09:00,21.9
04-12-01 08:00,18.7
04-12-01 07:00,13.9
04-12-01 06:00,14.3
04-12-01 05:00,13.9
04-12-01 04:00,10.9
04-12-01 03:00,15.8
04-12-01 02:00,17.8
04-12-01 01:00,21.6
04-12-01 00:00,
03-12-01 23:00,23.9
03-12-01 22:00,25.1
03-12-01 21:00,22.8
03-12-01 20:00,18.0
03-12-01 19:00,18.7
03-12-01 18:00,16.5
03-12-01 17:00,17.0
03-12-01 16:00,15.8
03-12-01 15:00,15.2
03-12-01 14:00,15.5
03-12-01 13:00,16.1
03-12-01 12:00,19.3
03-12-01 11:00,16.7
03-12-01 10:00,17.2
03-12-01 09:00,15.2
03-12-01 08:00,12.9
03-12-01 07:00,10.1
03-12-01 06:00,8.3
03-12-01 05:00,7.8
03-12-01 04:00,13.5
03-12-01 03:00,14.0
03-12-01 02:00,20.2
03-12-01 01:00,20.0
03-12-01 00:00,
02-12-01 23:00,17.6
02-12-01 22:00,11.9
02-12-01 21:00,10.6
02-12-01 20:00,11.2
02-12-01 19:00,12.0
02-12-01 18:00,13.0
02-12-01 17:00,12.3
02-12-01 16:00,14.3
02-12-01 15:00,16.2
02-12-01 14:00,15.4
02-12-01 13:00,14.3
02-12-01 12:00,19.7
02-12-01 11:00,18.1
02-12-01 10:00,17.1
02-12-01 09:00,14.8
02-12-01 08:00,14.7
02-12-01 07:00,13.7
02-12-01 06:00,14.5
02-12-01 05:00,12.7
02-12-01 04:00,11.1
02-12-01 03:00,12.6
02-12-01 02:00,12.6
02-12-01 01:00,14.4
02-12-01 00:00,
01-12-01 23:00,11.5
01-12-01 22:00,13.1
01-12-01 21:00,13.4
01-12-01 20:00,14.4
01-12-01 19:00,17.7
01-12-01 18:00,24.7
01-12-01 17:00,29.0
01-12-01 16:00,26.4
01-12-01 15:00,24.9
01-12-01 14:00,19.0
01-12-01 13:00,17.2
01-12-01 12:00,16.0
01-12-01 11:00,15.2
01-12-01 10:00,12.6
01-12-01 09:00,8.0
01-12-01 08:00,7.6
01-12-01 07:00,9.2
01-12-01 06:00,10.9
01-12-01 05:00,12.6
01-12-01 04:00,10.2
01-12-01 03:00,8.2
01-12-01 02:00,9.3
01-12-01 01:00,12.0

