Datum Zeit,Freiberg O3
,µg/m³
01-01-02 00:00,48
31-12-01 23:00,52
31-12-01 22:00,57
31-12-01 21:00,53
31-12-01 20:00,54
31-12-01 19:00,55
31-12-01 18:00,52
31-12-01 17:00,55
31-12-01 16:00,51
31-12-01 15:00,55
31-12-01 14:00,54
31-12-01 13:00,51
31-12-01 12:00,48
31-12-01 11:00,46
31-12-01 10:00,
31-12-01 09:00,50
31-12-01 08:00,50
31-12-01 07:00,45
31-12-01 06:00,47
31-12-01 05:00,52
31-12-01 04:00,56
31-12-01 03:00,53
31-12-01 02:00,47
31-12-01 01:00,46
31-12-01 00:00,52
30-12-01 23:00,60
30-12-01 22:00,58
30-12-01 21:00,57
30-12-01 20:00,55
30-12-01 19:00,56
30-12-01 18:00,54
30-12-01 17:00,54
30-12-01 16:00,55
30-12-01 15:00,57
30-12-01 14:00,56
30-12-01 13:00,57
30-12-01 12:00,59
30-12-01 11:00,68
30-12-01 10:00,
30-12-01 09:00,71
30-12-01 08:00,76
30-12-01 07:00,50
30-12-01 06:00,48
30-12-01 05:00,50
30-12-01 04:00,42
30-12-01 03:00,49
30-12-01 02:00,52
30-12-01 01:00,60
30-12-01 00:00,55
29-12-01 23:00,59
29-12-01 22:00,51
29-12-01 21:00,53
29-12-01 20:00,24
29-12-01 19:00,25
29-12-01 18:00,26
29-12-01 17:00,27
29-12-01 16:00,27
29-12-01 15:00,42
29-12-01 14:00,45
29-12-01 13:00,43
29-12-01 12:00,32
29-12-01 11:00,
29-12-01 10:00,60
29-12-01 09:00,62
29-12-01 08:00,62
29-12-01 07:00,64
29-12-01 06:00,66
29-12-01 05:00,68
29-12-01 04:00,67
29-12-01 03:00,70
29-12-01 02:00,71
29-12-01 01:00,71
29-12-01 00:00,71
28-12-01 23:00,72
28-12-01 22:00,69
28-12-01 21:00,65
28-12-01 20:00,60
28-12-01 19:00,74
28-12-01 18:00,62
28-12-01 17:00,56
28-12-01 16:00,53
28-12-01 15:00,51
28-12-01 14:00,43
28-12-01 13:00,39
28-12-01 12:00,34
28-12-01 11:00,
28-12-01 10:00,33
28-12-01 09:00,31
28-12-01 08:00,34
28-12-01 07:00,40
28-12-01 06:00,48
28-12-01 05:00,54
28-12-01 04:00,58
28-12-01 03:00,60
28-12-01 02:00,62
28-12-01 01:00,65
28-12-01 00:00,66
27-12-01 23:00,65
27-12-01 22:00,69
27-12-01 21:00,67
27-12-01 20:00,60
27-12-01 19:00,52
27-12-01 18:00,45
27-12-01 17:00,40
