Datum Zeit,Schwartenberg BEN
,µg/m³
01-01-02 00:00,
31-12-01 23:00,
31-12-01 22:00,
31-12-01 21:00,
31-12-01 20:00,
31-12-01 19:00,1.1
31-12-01 18:00,1.0
31-12-01 17:00,1.1
31-12-01 16:00,1.1
31-12-01 15:00,1.0
31-12-01 14:00,1.0
31-12-01 13:00,1.0
31-12-01 12:00,1.1
31-12-01 11:00,1.0
31-12-01 10:00,0.9
31-12-01 09:00,0.9
31-12-01 08:00,1.0
31-12-01 07:00,1.0
31-12-01 06:00,0.9
31-12-01 05:00,0.9
31-12-01 04:00,1.0
31-12-01 03:00,1.2
31-12-01 02:00,1.1
31-12-01 01:00,0.9
31-12-01 00:00,0.7
30-12-01 23:00,0.7
30-12-01 22:00,0.8
30-12-01 21:00,0.8
30-12-01 20:00,0.8
30-12-01 19:00,0.8
30-12-01 18:00,0.7
30-12-01 17:00,0.8
30-12-01 16:00,0.8
30-12-01 15:00,0.7
30-12-01 14:00,0.7
30-12-01 13:00,0.7
30-12-01 12:00,0.6
30-12-01 11:00,0.5
30-12-01 10:00,0.5
30-12-01 09:00,0.5
30-12-01 08:00,0.8
30-12-01 07:00,0.7
30-12-01 06:00,0.6
30-12-01 05:00,0.6
30-12-01 04:00,0.6
30-12-01 03:00,0.6
30-12-01 02:00,0.7
30-12-01 01:00,0.7
30-12-01 00:00,1.0
29-12-01 23:00,1.2
29-12-01 22:00,1.0
29-12-01 21:00,1.3
29-12-01 20:00,0.9
29-12-01 19:00,0.8
29-12-01 18:00,0.8
29-12-01 17:00,0.8
29-12-01 16:00,0.7
29-12-01 15:00,0.8
29-12-01 14:00,0.6
29-12-01 13:00,0.7
29-12-01 12:00,0.7
29-12-01 11:00,0.7
29-12-01 10:00,0.6
29-12-01 09:00,0.6
29-12-01 08:00,0.5
29-12-01 07:00,0.5
29-12-01 06:00,0.5
29-12-01 05:00,0.5
29-12-01 04:00,0.5
29-12-01 03:00,0.5
29-12-01 02:00,0.5
29-12-01 01:00,0.5
29-12-01 00:00,0.5
28-12-01 23:00,0.5
28-12-01 22:00,0.5
28-12-01 21:00,0.5
28-12-01 20:00,0.5
28-12-01 19:00,0.5
28-12-01 18:00,0.5
28-12-01 17:00,0.5
28-12-01 16:00,0.5
28-12-01 15:00,0.6
28-12-01 14:00,0.6
28-12-01 13:00,0.6
28-12-01 12:00,0.7
28-12-01 11:00,0.6
28-12-01 10:00,0.7
28-12-01 09:00,0.7
28-12-01 08:00,0.7
28-12-01 07:00,0.7
28-12-01 06:00,0.7
28-12-01 05:00,
28-12-01 04:00,
28-12-01 03:00,
28-12-01 02:00,
