Datum Zeit,Goerlitz PM10
,µg/m³
31-12-01,16
30-12-01,14
29-12-01,12
28-12-01,18
27-12-01,20
26-12-01,9
25-12-01,11
24-12-01,27
23-12-01,15
22-12-01,26
21-12-01,43
20-12-01,19
19-12-01,15
18-12-01,15
17-12-01,26
16-12-01,19
15-12-01,51
14-12-01,61
13-12-01,51
12-12-01,11
11-12-01,16
10-12-01,52
09-12-01,91
08-12-01,36
07-12-01,33
06-12-01,31
05-12-01,26
04-12-01,33
03-12-01,50
02-12-01,57
01-12-01,46

