Datum Zeit,Borna O3
,µg/m³
01-01-02 00:00,42
31-12-01 23:00,40
31-12-01 22:00,
31-12-01 21:00,40
31-12-01 20:00,54
31-12-01 19:00,52
31-12-01 18:00,50
31-12-01 17:00,41
31-12-01 16:00,46
31-12-01 15:00,54
31-12-01 14:00,50
31-12-01 13:00,44
31-12-01 12:00,37
31-12-01 11:00,32
31-12-01 10:00,30
31-12-01 09:00,40
31-12-01 08:00,49
31-12-01 07:00,50
31-12-01 06:00,53
31-12-01 05:00,41
31-12-01 04:00,44
31-12-01 03:00,46
31-12-01 02:00,52
31-12-01 01:00,50
31-12-01 00:00,44
30-12-01 23:00,
30-12-01 22:00,54
30-12-01 21:00,54
30-12-01 20:00,50
30-12-01 19:00,49
30-12-01 18:00,47
30-12-01 17:00,50
30-12-01 16:00,50
30-12-01 15:00,49
30-12-01 14:00,58
30-12-01 13:00,58
30-12-01 12:00,57
30-12-01 11:00,62
30-12-01 10:00,66
30-12-01 09:00,68
30-12-01 08:00,70
30-12-01 07:00,74
30-12-01 06:00,63
30-12-01 05:00,39
30-12-01 04:00,44
30-12-01 03:00,43
30-12-01 02:00,47
30-12-01 01:00,43
30-12-01 00:00,35
29-12-01 23:00,
29-12-01 22:00,29
29-12-01 21:00,29
29-12-01 20:00,30
29-12-01 19:00,25
29-12-01 18:00,10
29-12-01 17:00,17
29-12-01 16:00,23
29-12-01 15:00,24
29-12-01 14:00,26
29-12-01 13:00,35
29-12-01 12:00,38
29-12-01 11:00,32
29-12-01 10:00,40
29-12-01 09:00,49
29-12-01 08:00,54
29-12-01 07:00,55
29-12-01 06:00,57
29-12-01 05:00,63
29-12-01 04:00,65
29-12-01 03:00,65
29-12-01 02:00,68
29-12-01 01:00,68
29-12-01 00:00,
28-12-01 23:00,68
28-12-01 22:00,66
28-12-01 21:00,67
28-12-01 20:00,62
28-12-01 19:00,55
28-12-01 18:00,65
28-12-01 17:00,50
28-12-01 16:00,45
28-12-01 15:00,40
28-12-01 14:00,37
28-12-01 13:00,32
28-12-01 12:00,27
28-12-01 11:00,19
28-12-01 10:00,21
28-12-01 09:00,18
28-12-01 08:00,16
28-12-01 07:00,25
28-12-01 06:00,31
28-12-01 05:00,36
28-12-01 04:00,47
28-12-01 03:00,52
28-12-01 02:00,54
28-12-01 01:00,56
28-12-01 00:00,
27-12-01 23:00,59
27-12-01 22:00,57
27-12-01 21:00,56
27-12-01 20:00,57
27-12-01 19:00,50
27-12-01 18:00,42
27-12-01 17:00,41
27-12-01 16:00,42
27-12-01 15:00,36
27-12-01 14:00,40
27-12-01 13:00,38
27-12-01 12:00,26
27-12-01 11:00,22
27-12-01 10:00,16
27-12-01 09:00,20
27-12-01 08:00,39
27-12-01 07:00,51
27-12-01 06:00,48
27-12-01 05:00,45
27-12-01 04:00,47
27-12-01 03:00,48
27-12-01 02:00,48
27-12-01 01:00,
27-12-01 00:00,42
26-12-01 23:00,39
26-12-01 22:00,44
26-12-01 21:00,39
26-12-01 20:00,52
26-12-01 19:00,50
26-12-01 18:00,55
26-12-01 17:00,55
26-12-01 16:00,61
26-12-01 15:00,61
26-12-01 14:00,68
26-12-01 13:00,65
26-12-01 12:00,58
26-12-01 11:00,49
26-12-01 10:00,48
26-12-01 09:00,47
26-12-01 08:00,54
26-12-01 07:00,56
26-12-01 06:00,57
26-12-01 05:00,59
26-12-01 04:00,56
26-12-01 03:00,54
26-12-01 02:00,56
26-12-01 01:00,
26-12-01 00:00,47
25-12-01 23:00,36
25-12-01 22:00,35
25-12-01 21:00,37
25-12-01 20:00,44
25-12-01 19:00,48
25-12-01 18:00,48
25-12-01 17:00,46
25-12-01 16:00,50
25-12-01 15:00,52
25-12-01 14:00,55
25-12-01 13:00,57
25-12-01 12:00,56
25-12-01 11:00,57
25-12-01 10:00,59
25-12-01 09:00,58
25-12-01 08:00,56
25-12-01 07:00,55
25-12-01 06:00,55
25-12-01 05:00,57
25-12-01 04:00,57
25-12-01 03:00,58
25-12-01 02:00,
25-12-01 01:00,55
25-12-01 00:00,56
24-12-01 23:00,57
24-12-01 22:00,58
24-12-01 21:00,59
24-12-01 20:00,60
24-12-01 19:00,59
24-12-01 18:00,58
24-12-01 17:00,56
24-12-01 16:00,58
24-12-01 15:00,57
24-12-01 14:00,52
24-12-01 13:00,49
24-12-01 12:00,41
24-12-01 11:00,45
24-12-01 10:00,43
24-12-01 09:00,49
24-12-01 08:00,56
24-12-01 07:00,58
24-12-01 06:00,52
24-12-01 05:00,57
24-12-01 04:00,53
24-12-01 03:00,48
24-12-01 02:00,
24-12-01 01:00,51
24-12-01 00:00,47
23-12-01 23:00,48
23-12-01 22:00,46
23-12-01 21:00,44
23-12-01 20:00,41
23-12-01 19:00,34
23-12-01 18:00,36
23-12-01 17:00,37
23-12-01 16:00,40
23-12-01 15:00,51
23-12-01 14:00,53
23-12-01 13:00,55
23-12-01 12:00,57
23-12-01 11:00,56
23-12-01 10:00,59
23-12-01 09:00,56
23-12-01 08:00,56
23-12-01 07:00,60
23-12-01 06:00,58
23-12-01 05:00,60
23-12-01 04:00,60
23-12-01 03:00,
23-12-01 02:00,55
23-12-01 01:00,51
23-12-01 00:00,55
22-12-01 23:00,61
22-12-01 22:00,47
22-12-01 21:00,19
22-12-01 20:00,26
22-12-01 19:00,28
22-12-01 18:00,30
22-12-01 17:00,28
22-12-01 16:00,22
22-12-01 15:00,27
22-12-01 14:00,36
22-12-01 13:00,31
22-12-01 12:00,21
22-12-01 11:00,14
22-12-01 10:00,10
22-12-01 09:00,39
22-12-01 08:00,66
22-12-01 07:00,66
22-12-01 06:00,69
22-12-01 05:00,29
22-12-01 04:00,27
22-12-01 03:00,
22-12-01 02:00,23
22-12-01 01:00,22
22-12-01 00:00,28
21-12-01 23:00,33
21-12-01 22:00,33
21-12-01 21:00,33
21-12-01 20:00,30
21-12-01 19:00,29
21-12-01 18:00,30
21-12-01 17:00,27
21-12-01 16:00,28
21-12-01 15:00,28
21-12-01 14:00,28
21-12-01 13:00,28
21-12-01 12:00,29
21-12-01 11:00,33
21-12-01 10:00,34
21-12-01 09:00,41
21-12-01 08:00,39
21-12-01 07:00,37
21-12-01 06:00,45
21-12-01 05:00,48
21-12-01 04:00,
21-12-01 03:00,48
21-12-01 02:00,46
21-12-01 01:00,39
21-12-01 00:00,28
20-12-01 23:00,18
20-12-01 22:00,15
20-12-01 21:00,18
20-12-01 20:00,18
20-12-01 19:00,12
20-12-01 18:00,14
20-12-01 17:00,22
20-12-01 16:00,38
20-12-01 15:00,62
20-12-01 14:00,66
20-12-01 13:00,69
20-12-01 12:00,67
20-12-01 11:00,63
20-12-01 10:00,58
20-12-01 09:00,59
20-12-01 08:00,62
20-12-01 07:00,61
20-12-01 06:00,44
20-12-01 05:00,51
20-12-01 04:00,
20-12-01 03:00,64
20-12-01 02:00,43
20-12-01 01:00,26
20-12-01 00:00,22
19-12-01 23:00,24
19-12-01 22:00,25
19-12-01 21:00,18
19-12-01 20:00,6
19-12-01 19:00,2
19-12-01 18:00,5
19-12-01 17:00,11
19-12-01 16:00,18
19-12-01 15:00,17
19-12-01 14:00,15
19-12-01 13:00,16
19-12-01 12:00,13
19-12-01 11:00,11
19-12-01 10:00,7
19-12-01 09:00,3
19-12-01 08:00,4
19-12-01 07:00,6
19-12-01 06:00,14
19-12-01 05:00,
19-12-01 04:00,17
19-12-01 03:00,20
19-12-01 02:00,17
19-12-01 01:00,20
19-12-01 00:00,21
18-12-01 23:00,15
18-12-01 22:00,16
18-12-01 21:00,14
18-12-01 20:00,12
18-12-01 19:00,14
18-12-01 18:00,12
18-12-01 17:00,8
18-12-01 16:00,3
18-12-01 15:00,3
18-12-01 14:00,6
18-12-01 13:00,10
18-12-01 12:00,12
18-12-01 11:00,8
18-12-01 10:00,7
18-12-01 09:00,8
18-12-01 08:00,12
18-12-01 07:00,15
18-12-01 06:00,16
18-12-01 05:00,
18-12-01 04:00,18
18-12-01 03:00,26
18-12-01 02:00,33
18-12-01 01:00,26
18-12-01 00:00,18
17-12-01 23:00,14
17-12-01 22:00,7
17-12-01 21:00,8
17-12-01 20:00,13
17-12-01 19:00,6
17-12-01 18:00,6
17-12-01 17:00,8
17-12-01 16:00,8
17-12-01 15:00,10
17-12-01 14:00,7
17-12-01 13:00,4
17-12-01 12:00,4
17-12-01 11:00,5
17-12-01 10:00,6
17-12-01 09:00,6
17-12-01 08:00,5
17-12-01 07:00,10
17-12-01 06:00,
17-12-01 05:00,20
17-12-01 04:00,26
17-12-01 03:00,34
17-12-01 02:00,38
17-12-01 01:00,38
17-12-01 00:00,32
16-12-01 23:00,36
16-12-01 22:00,48
16-12-01 21:00,42
16-12-01 20:00,47
16-12-01 19:00,53
16-12-01 18:00,49
16-12-01 17:00,45
16-12-01 16:00,50
16-12-01 15:00,47
16-12-01 14:00,51
16-12-01 13:00,49
16-12-01 12:00,45
16-12-01 11:00,48
16-12-01 10:00,45
16-12-01 09:00,39
16-12-01 08:00,35
16-12-01 07:00,40
16-12-01 06:00,
16-12-01 05:00,30
16-12-01 04:00,16
16-12-01 03:00,3
16-12-01 02:00,1
16-12-01 01:00,1
16-12-01 00:00,1
15-12-01 23:00,1
15-12-01 22:00,1
15-12-01 21:00,1
15-12-01 20:00,1
15-12-01 19:00,1
15-12-01 18:00,1
15-12-01 17:00,1
15-12-01 16:00,3
15-12-01 15:00,7
15-12-01 14:00,8
15-12-01 13:00,7
15-12-01 12:00,5
15-12-01 11:00,6
15-12-01 10:00,3
15-12-01 09:00,1
15-12-01 08:00,1
15-12-01 07:00,
15-12-01 06:00,1
15-12-01 05:00,1
15-12-01 04:00,1
15-12-01 03:00,1
15-12-01 02:00,1
15-12-01 01:00,1
15-12-01 00:00,1
14-12-01 23:00,1
14-12-01 22:00,1
14-12-01 21:00,1
14-12-01 20:00,1
14-12-01 19:00,1
14-12-01 18:00,1
14-12-01 17:00,7
14-12-01 16:00,18
14-12-01 15:00,26
14-12-01 14:00,28
14-12-01 13:00,18
14-12-01 12:00,16
14-12-01 11:00,11
14-12-01 10:00,8
14-12-01 09:00,8
14-12-01 08:00,5
14-12-01 07:00,
14-12-01 06:00,5
14-12-01 05:00,8
14-12-01 04:00,10
14-12-01 03:00,12
14-12-01 02:00,12
14-12-01 01:00,13
14-12-01 00:00,16
13-12-01 23:00,16
13-12-01 22:00,12
13-12-01 21:00,12
13-12-01 20:00,11
13-12-01 19:00,12
13-12-01 18:00,14
13-12-01 17:00,16
13-12-01 16:00,21
13-12-01 15:00,25
13-12-01 14:00,26
13-12-01 13:00,31
13-12-01 12:00,34
13-12-01 11:00,38
13-12-01 10:00,48
13-12-01 09:00,52
13-12-01 08:00,
13-12-01 07:00,57
13-12-01 06:00,54
13-12-01 05:00,56
13-12-01 04:00,61
13-12-01 03:00,59
13-12-01 02:00,52
13-12-01 01:00,49
13-12-01 00:00,51
12-12-01 23:00,53
12-12-01 22:00,55
12-12-01 21:00,56
12-12-01 20:00,52
12-12-01 19:00,39
12-12-01 18:00,31
12-12-01 17:00,32
12-12-01 16:00,28
12-12-01 15:00,16
12-12-01 14:00,10
12-12-01 13:00,8
12-12-01 12:00,10
12-12-01 11:00,11
12-12-01 10:00,14
12-12-01 09:00,16
12-12-01 08:00,
12-12-01 07:00,1
12-12-01 06:00,1
12-12-01 05:00,1
12-12-01 04:00,1
12-12-01 03:00,1
12-12-01 02:00,1
12-12-01 01:00,1
12-12-01 00:00,1
11-12-01 23:00,1
11-12-01 22:00,1
11-12-01 21:00,1
11-12-01 20:00,1
11-12-01 19:00,1
11-12-01 18:00,1
11-12-01 17:00,1
11-12-01 16:00,
11-12-01 15:00,1
11-12-01 14:00,1
11-12-01 13:00,
11-12-01 12:00,
11-12-01 11:00,
11-12-01 10:00,
11-12-01 09:00,
11-12-01 08:00,
11-12-01 07:00,
11-12-01 06:00,
11-12-01 05:00,
11-12-01 04:00,
11-12-01 03:00,
11-12-01 02:00,
11-12-01 01:00,
11-12-01 00:00,
10-12-01 23:00,
10-12-01 22:00,
10-12-01 21:00,
10-12-01 20:00,
10-12-01 19:00,
10-12-01 18:00,
10-12-01 17:00,
10-12-01 16:00,
10-12-01 15:00,
10-12-01 14:00,
10-12-01 13:00,
10-12-01 12:00,
10-12-01 11:00,
10-12-01 10:00,
10-12-01 09:00,
10-12-01 08:00,
10-12-01 07:00,
10-12-01 06:00,
10-12-01 05:00,
10-12-01 04:00,
10-12-01 03:00,
10-12-01 02:00,
10-12-01 01:00,
10-12-01 00:00,
09-12-01 23:00,
09-12-01 22:00,
09-12-01 21:00,
09-12-01 20:00,
09-12-01 19:00,
09-12-01 18:00,
09-12-01 17:00,
09-12-01 16:00,
09-12-01 15:00,
09-12-01 14:00,
09-12-01 13:00,
09-12-01 12:00,
09-12-01 11:00,
09-12-01 10:00,
09-12-01 09:00,
09-12-01 08:00,
09-12-01 07:00,
09-12-01 06:00,
09-12-01 05:00,
09-12-01 04:00,
09-12-01 03:00,
09-12-01 02:00,
09-12-01 01:00,
09-12-01 00:00,
08-12-01 23:00,
08-12-01 22:00,
08-12-01 21:00,
08-12-01 20:00,
08-12-01 19:00,
08-12-01 18:00,
08-12-01 17:00,
08-12-01 16:00,
08-12-01 15:00,
08-12-01 14:00,
08-12-01 13:00,
08-12-01 12:00,
08-12-01 11:00,
08-12-01 10:00,21
08-12-01 09:00,20
08-12-01 08:00,21
08-12-01 07:00,26
08-12-01 06:00,27
08-12-01 05:00,26
08-12-01 04:00,5
08-12-01 03:00,1
08-12-01 02:00,1
08-12-01 01:00,1
08-12-01 00:00,1
07-12-01 23:00,1
07-12-01 22:00,1
07-12-01 21:00,1
07-12-01 20:00,1
07-12-01 19:00,1
07-12-01 18:00,1
07-12-01 17:00,1
07-12-01 16:00,1
07-12-01 15:00,1
07-12-01 14:00,1
07-12-01 13:00,2
07-12-01 12:00,
07-12-01 11:00,2
07-12-01 10:00,1
07-12-01 09:00,1
07-12-01 08:00,1
07-12-01 07:00,1
07-12-01 06:00,2
07-12-01 05:00,4
07-12-01 04:00,8
07-12-01 03:00,10
07-12-01 02:00,9
07-12-01 01:00,17
07-12-01 00:00,21
06-12-01 23:00,20
06-12-01 22:00,26
06-12-01 21:00,30
06-12-01 20:00,28
06-12-01 19:00,30
06-12-01 18:00,26
06-12-01 17:00,21
06-12-01 16:00,17
06-12-01 15:00,10
06-12-01 14:00,5
06-12-01 13:00,8
06-12-01 12:00,
06-12-01 11:00,12
06-12-01 10:00,9
06-12-01 09:00,13
06-12-01 08:00,15
06-12-01 07:00,19
06-12-01 06:00,31
06-12-01 05:00,31
06-12-01 04:00,33
06-12-01 03:00,36
06-12-01 02:00,42
06-12-01 01:00,40
06-12-01 00:00,35
05-12-01 23:00,37
05-12-01 22:00,36
05-12-01 21:00,28
05-12-01 20:00,16
05-12-01 19:00,9
05-12-01 18:00,7
05-12-01 17:00,
05-12-01 16:00,5
05-12-01 15:00,
05-12-01 14:00,
05-12-01 13:00,12
05-12-01 12:00,14
05-12-01 11:00,17
05-12-01 10:00,15
05-12-01 09:00,10
05-12-01 08:00,16
05-12-01 07:00,14
05-12-01 06:00,18
05-12-01 05:00,23
05-12-01 04:00,27
05-12-01 03:00,29
05-12-01 02:00,
05-12-01 01:00,14
05-12-01 00:00,14
04-12-01 23:00,7
04-12-01 22:00,5
04-12-01 21:00,3
04-12-01 20:00,2
04-12-01 19:00,1
04-12-01 18:00,1
04-12-01 17:00,1
04-12-01 16:00,1
04-12-01 15:00,1
04-12-01 14:00,3
04-12-01 13:00,4
04-12-01 12:00,2
04-12-01 11:00,2
04-12-01 10:00,1
04-12-01 09:00,1
04-12-01 08:00,1
04-12-01 07:00,1
04-12-01 06:00,1
04-12-01 05:00,1
04-12-01 04:00,1
04-12-01 03:00,1
04-12-01 02:00,
04-12-01 01:00,2
04-12-01 00:00,3
03-12-01 23:00,1
03-12-01 22:00,1
03-12-01 21:00,1
03-12-01 20:00,1
03-12-01 19:00,1
03-12-01 18:00,1
03-12-01 17:00,1
03-12-01 16:00,1
03-12-01 15:00,4
03-12-01 14:00,7
03-12-01 13:00,9
03-12-01 12:00,6
03-12-01 11:00,5
03-12-01 10:00,5
03-12-01 09:00,3
03-12-01 08:00,2
03-12-01 07:00,1
03-12-01 06:00,1
03-12-01 05:00,1
03-12-01 04:00,1
03-12-01 03:00,
03-12-01 02:00,1
03-12-01 01:00,1
03-12-01 00:00,1
02-12-01 23:00,1
02-12-01 22:00,1
02-12-01 21:00,1
02-12-01 20:00,1
02-12-01 19:00,1
02-12-01 18:00,1
02-12-01 17:00,2
02-12-01 16:00,8
02-12-01 15:00,12
02-12-01 14:00,17
02-12-01 13:00,17
02-12-01 12:00,14
02-12-01 11:00,14
02-12-01 10:00,15
02-12-01 09:00,17
02-12-01 08:00,17
02-12-01 07:00,20
02-12-01 06:00,20
02-12-01 05:00,24
02-12-01 04:00,27
02-12-01 03:00,
02-12-01 02:00,25
02-12-01 01:00,29
02-12-01 00:00,18
01-12-01 23:00,9
01-12-01 22:00,9
01-12-01 21:00,10
01-12-01 20:00,12
01-12-01 19:00,13
01-12-01 18:00,10
01-12-01 17:00,16
01-12-01 16:00,17
01-12-01 15:00,19
01-12-01 14:00,20
01-12-01 13:00,25
01-12-01 12:00,18
01-12-01 11:00,15
01-12-01 10:00,17
01-12-01 09:00,18
01-12-01 08:00,17
01-12-01 07:00,25
01-12-01 06:00,29
01-12-01 05:00,26
01-12-01 04:00,
01-12-01 03:00,18
01-12-01 02:00,19
01-12-01 01:00,17

