Datum,Zeit,BEN,CO,NO,NO2,O3,PM10,PM10_Pb,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,mg/m3,µg/m³,µg/m³,µg/m³,µg/m³,ng/m3,µg/m³,µg/m³
2005-10-01,01:00,1.4,,1,27,4,,,,
2005-10-01,02:00,2.2,,1,21,9,,,,
2005-10-01,03:00,0.5,,1,16,18,,,,
2005-10-01,04:00,0.6,,1,17,18,,,,
2005-10-01,05:00,0.6,,1,18,18,,,,
2005-10-01,06:00,0.6,,1,17,22,,,,
2005-10-01,07:00,0.7,,2,16,24,,,,
2005-10-01,08:00,0.8,,3,16,25,,,,
2005-10-01,09:00,0.8,,5,16,27,,,,
2005-10-01,10:00,0.8,,5,18,27,,,,
2005-10-01,11:00,0.8,,5,18,29,,,,
2005-10-01,12:00,0.8,,5,16,32,,,,
2005-10-01,13:00,0.7,,3,15,45,,,,
2005-10-01,14:00,0.6,,2,15,49,,,,
2005-10-01,15:00,0.8,,5,18,39,,,,
2005-10-01,16:00,0.8,,3,17,41,,,,
2005-10-01,17:00,0.8,,5,20,32,,,,
2005-10-01,18:00,0.8,,2,18,32,,,,
2005-10-01,19:00,0.6,,2,17,30,,,,
2005-10-01,20:00,0.7,,2,17,27,,,,
2005-10-01,21:00,0.8,,1,18,23,,,,
2005-10-01,22:00,0.9,,1,20,15,,,,
2005-10-01,23:00,0.8,,1,19,18,,,,
2005-10-02,00:00,0.6,,1,11,41,,,,
2005-10-02,01:00,0.3,,1,8,49,,,,
2005-10-02,02:00,0.3,,1,7,51,,,,
2005-10-02,03:00,0.4,,1,13,36,,,,
2005-10-02,04:00,0.4,,1,14,30,,,,
2005-10-02,05:00,0.4,,1,13,29,,,,
2005-10-02,06:00,0.4,,1,12,27,,,,
2005-10-02,07:00,0.4,,1,11,29,,,,
2005-10-02,08:00,0.4,,1,13,29,,,,
2005-10-02,09:00,0.5,,2,11,32,,,,
2005-10-02,10:00,0.4,,1,11,28,,,,
2005-10-02,11:00,0.5,,2,12,31,,,,
2005-10-02,12:00,0.4,,1,11,35,,,,
2005-10-02,13:00,0.4,,2,12,37,,,,
2005-10-02,14:00,0.5,,1,11,42,,,,
2005-10-02,15:00,0.4,,1,12,47,,,,
2005-10-02,16:00,0.3,,1,11,49,,,,
2005-10-02,17:00,0.4,,1,11,42,,,,
2005-10-02,18:00,0.5,,1,16,35,,,,
2005-10-02,19:00,0.7,,1,23,24,,,,
2005-10-02,20:00,1.3,,1,36,9,,,,
2005-10-02,21:00,1.7,,1,30,8,,,,
2005-10-02,22:00,1.7,,3,35,2,,,,
2005-10-02,23:00,,,2,32,3,,,,
2005-10-03,00:00,,,1,28,6,,,,
2005-10-03,01:00,,,1,24,7,,,,
2005-10-03,02:00,,,1,19,8,,,,
2005-10-03,03:00,,,1,18,10,,,,
2005-10-03,04:00,0.6,,1,14,16,,,,
