Datum,Zeit,BEN,CO,NO,NO2,O3,PM10,PM10_Pb,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,mg/m3,µg/m³,µg/m³,µg/m³,µg/m³,ng/m3,µg/m³,µg/m³
2005-10-01,,,,,,,21,,,
2005-10-01,01:00,,,37,29,,,,,
2005-10-01,02:00,,,11,23,,,,,
2005-10-01,03:00,,,14,23,,,,,
2005-10-01,04:00,,,21,22,,,,,
2005-10-01,05:00,,,35,21,,,,,
2005-10-01,06:00,,,35,23,,,,,
2005-10-01,07:00,,,38,23,,,,,
2005-10-01,08:00,,,45,25,,,,,
2005-10-01,09:00,,,60,33,,,,,
2005-10-01,10:00,,,53,37,,,,,
2005-10-01,11:00,,,58,42,,,,,
2005-10-01,12:00,,,65,46,,,,,
2005-10-01,13:00,,,42,43,,,,,
2005-10-01,14:00,,,51,50,,,,,
2005-10-01,15:00,,,63,57,,,,,
2005-10-01,16:00,,,122,73,,,,,
2005-10-01,17:00,,,152,80,,,,,
2005-10-01,18:00,,,143,83,,,,,
2005-10-01,19:00,,,153,87,,,,,
2005-10-01,20:00,,,61,60,,,,,
2005-10-01,21:00,,,9,39,,,,,
2005-10-01,22:00,,,60,53,,,,,
2005-10-01,23:00,,,89,64,,,,,
2005-10-02,,,,,,,20,,11.86,
2005-10-02,00:00,,,41,54,,,,,
2005-10-02,01:00,,,11,35,,,,,
2005-10-02,02:00,,,44,41,,,,,
2005-10-02,03:00,,,19,41,,,,,
2005-10-02,04:00,,,25,29,,,,,
2005-10-02,05:00,,,13,27,,,,,
2005-10-02,06:00,,,10,29,,,,,
2005-10-02,07:00,,,10,30,,,,,
2005-10-02,08:00,,,7,31,,,,,
2005-10-02,09:00,,,14,36,,,,,
2005-10-02,10:00,,,82,57,,,,,
2005-10-02,11:00,,,32,44,,,,,
2005-10-02,12:00,,,66,58,,,,,
2005-10-02,13:00,,,41,51,,,,,
2005-10-02,14:00,,,33,45,,,,,
2005-10-02,15:00,,,53,52,,,,,
2005-10-02,16:00,,,67,65,,,,,
2005-10-02,17:00,,,90,70,,,,,
2005-10-02,18:00,,,99,70,,,,,
2005-10-02,19:00,,,79,62,,,,,
2005-10-02,20:00,,,78,56,,,,,
2005-10-02,21:00,,,57,49,,,,,
2005-10-02,22:00,,,77,56,,,,,
2005-10-02,23:00,,,61,45,,,,,
2005-10-03,,,,,,,29,,,
2005-10-03,00:00,,,38,37,,,,,
2005-10-03,01:00,,,48,40,,,,,
2005-10-03,02:00,,,23,33,,,,,
2005-10-03,03:00,,,12,28,,,,,
2005-10-03,04:00,,,14,25,,,,,
2005-10-03,05:00,,,19,28,,,,,
2005-10-03,06:00,,,26,29,,,,,
2005-10-03,07:00,,,40,27,,,,,
2005-10-03,08:00,,,38,30,,,,,
2005-10-03,09:00,,,69,42,,,,,
2005-10-03,10:00,,,79,40,,,,,
2005-10-03,11:00,,,71,47,,,,,
2005-10-03,12:00,,,57,41,,,,,
2005-10-03,13:00,,,40,36,,,,,
2005-10-03,14:00,,,53,35,,,,,
2005-10-03,15:00,,,71,46,,,,,
2005-10-03,16:00,,,63,52,,,,,
2005-10-03,17:00,,,75,58,,,,,
2005-10-03,18:00,,,52,52,,,,,
2005-10-03,19:00,,,41,46,,,,,
2005-10-03,20:00,,,61,50,,,,,
2005-10-03,21:00,,,67,50,,,,,
2005-10-03,22:00,,,70,38,,,,,
2005-10-03,23:00,,,77,47,,,,,
2005-10-04,,,,,,,50,,34.31,
2005-10-04,00:00,,,71,44,,,,,
2005-10-04,01:00,,,16,32,,,,,
2005-10-04,02:00,,,11,26,,,,,
2005-10-04,03:00,,,36,34,,,,,
2005-10-04,04:00,,,97,38,,,,,
2005-10-04,05:00,,,102,41,,,,,
2005-10-04,06:00,,,263,55,,,,,
2005-10-04,07:00,,,227,70,,,,,
2005-10-04,08:00,,,255,65,,,,,
2005-10-04,09:00,,,94,49,,,,,
2005-10-04,10:00,,,153,50,,,,,
2005-10-04,11:00,,,117,55,,,,,
2005-10-04,12:00,,,87,55,,,,,
2005-10-04,13:00,,,52,40,,,,,
2005-10-04,14:00,,,46,49,,,,,
2005-10-04,15:00,,,58,55,,,,,
2005-10-04,16:00,,,66,60,,,,,
2005-10-04,17:00,,,54,57,,,,,
2005-10-04,18:00,,,77,72,,,,,
2005-10-04,19:00,,,83,76,,,,,
2005-10-04,20:00,,,43,56,,,,,
2005-10-04,21:00,,,82,70,,,,,
2005-10-04,22:00,,,88,71,,,,,
2005-10-04,23:00,,,47,52,,,,,
2005-10-05,,,,,,,62,,,
2005-10-05,00:00,,,56,45,,,,,
2005-10-05,01:00,,,57,50,,,,,
2005-10-05,02:00,,,43,37,,,,,
2005-10-05,03:00,,,40,28,,,,,
2005-10-05,04:00,,,94,33,,,,,
2005-10-05,05:00,,,174,38,,,,,
2005-10-05,06:00,,,297,43,,,,,
2005-10-05,07:00,,,248,60,,,,,
2005-10-05,08:00,,,217,58,,,,,
2005-10-05,09:00,,,154,49,,,,,
2005-10-05,10:00,,,145,48,,,,,
2005-10-05,11:00,,,198,57,,,,,
2005-10-05,12:00,,,153,60,,,,,
2005-10-05,13:00,,,161,66,,,,,
2005-10-05,14:00,,,123,62,,,,,
2005-10-05,15:00,,,161,68,,,,,
2005-10-05,16:00,,,128,78,,,,,
2005-10-05,17:00,,,103,69,,,,,
2005-10-05,18:00,,,114,72,,,,,
2005-10-05,19:00,,,51,56,,,,,
2005-10-05,20:00,,,73,63,,,,,
2005-10-05,21:00,,,145,73,,,,,
2005-10-05,22:00,,,119,75,,,,,
2005-10-05,23:00,,,62,50,,,,,
2005-10-06,,,,,,,62,,44.82,
2005-10-06,00:00,,,58,47,,,,,
2005-10-06,01:00,,,44,45,,,,,
2005-10-06,02:00,,,39,30,,,,,
2005-10-06,03:00,,,55,32,,,,,
2005-10-06,04:00,,,106,30,,,,,
2005-10-06,05:00,,,133,30,,,,,
2005-10-06,06:00,,,200,35,,,,,
2005-10-06,07:00,,,282,50,,,,,
2005-10-06,08:00,,,161,45,,,,,
2005-10-06,09:00,,,290,61,,,,,
2005-10-06,10:00,,,270,68,,,,,
2005-10-06,11:00,,,212,68,,,,,
2005-10-06,12:00,,,188,83,,,,,
2005-10-06,13:00,,,126,84,,,,,
2005-10-06,14:00,,,57,69,,,,,
2005-10-06,15:00,,,46,57,,,,,
2005-10-06,16:00,,,63,60,,,,,
2005-10-06,17:00,,,69,70,,,,,
2005-10-06,18:00,,,47,62,,,,,
2005-10-06,19:00,,,217,92,,,,,
