Datum Zeit,Borna PM10
,µg/m³
31-07-00,33
30-07-00,30
29-07-00,25
28-07-00,32
27-07-00,31
26-07-00,27
25-07-00,25
24-07-00,31
23-07-00,18
22-07-00,17
21-07-00,18
20-07-00,14
19-07-00,22
18-07-00,25
17-07-00,
16-07-00,16
15-07-00,19
14-07-00,28
13-07-00,30
12-07-00,19
11-07-00,25
10-07-00,19
09-07-00,23
08-07-00,17
07-07-00,29
06-07-00,
05-07-00,
04-07-00,
03-07-00,28
02-07-00,32
01-07-00,34

