Datum Zeit,Glauchau NO2
,µg/m³
01-08-00 00:00,45
31-07-00 23:00,43
31-07-00 22:00,41
31-07-00 21:00,55
31-07-00 20:00,30
31-07-00 19:00,25
31-07-00 18:00,22
31-07-00 17:00,18
31-07-00 16:00,21
31-07-00 15:00,18
31-07-00 14:00,20
31-07-00 13:00,19
31-07-00 12:00,21
31-07-00 11:00,21
31-07-00 10:00,31
31-07-00 09:00,36
31-07-00 08:00,31
31-07-00 07:00,34
31-07-00 06:00,31
31-07-00 05:00,24
31-07-00 04:00,
31-07-00 03:00,19
31-07-00 02:00,16
31-07-00 01:00,17
31-07-00 00:00,22
30-07-00 23:00,17
30-07-00 22:00,20
30-07-00 21:00,19
30-07-00 20:00,14
30-07-00 19:00,14
30-07-00 18:00,12
30-07-00 17:00,11
30-07-00 16:00,10
30-07-00 15:00,7
30-07-00 14:00,8
30-07-00 13:00,6
30-07-00 12:00,7
30-07-00 11:00,8
30-07-00 10:00,10
30-07-00 09:00,9
30-07-00 08:00,8
30-07-00 07:00,8
30-07-00 06:00,7
30-07-00 05:00,7
30-07-00 04:00,
30-07-00 03:00,8
30-07-00 02:00,8
30-07-00 01:00,11
30-07-00 00:00,16
29-07-00 23:00,15
29-07-00 22:00,16
29-07-00 21:00,15
29-07-00 20:00,16
29-07-00 19:00,8
29-07-00 18:00,11
29-07-00 17:00,9
29-07-00 16:00,9
29-07-00 15:00,7
29-07-00 14:00,10
29-07-00 13:00,10
29-07-00 12:00,10
29-07-00 11:00,12
29-07-00 10:00,17
29-07-00 09:00,18
29-07-00 08:00,13
29-07-00 07:00,12
29-07-00 06:00,11
29-07-00 05:00,
29-07-00 04:00,10
29-07-00 03:00,9
29-07-00 02:00,10
29-07-00 01:00,12
29-07-00 00:00,13
28-07-00 23:00,16
28-07-00 22:00,18
28-07-00 21:00,19
28-07-00 20:00,23
28-07-00 19:00,21
28-07-00 18:00,31
28-07-00 17:00,22
28-07-00 16:00,18
28-07-00 15:00,18
28-07-00 14:00,15
28-07-00 13:00,20
28-07-00 12:00,20
28-07-00 11:00,27
28-07-00 10:00,18
28-07-00 09:00,18
28-07-00 08:00,27
28-07-00 07:00,27
28-07-00 06:00,29
28-07-00 05:00,
28-07-00 04:00,10
28-07-00 03:00,7
28-07-00 02:00,7
28-07-00 01:00,7
28-07-00 00:00,7
27-07-00 23:00,12
27-07-00 22:00,32
27-07-00 21:00,34
27-07-00 20:00,26
27-07-00 19:00,22
27-07-00 18:00,21
27-07-00 17:00,19
27-07-00 16:00,24
27-07-00 15:00,19
27-07-00 14:00,23
27-07-00 13:00,21
27-07-00 12:00,20
27-07-00 11:00,23
27-07-00 10:00,24
27-07-00 09:00,24
27-07-00 08:00,29
27-07-00 07:00,35
27-07-00 06:00,
27-07-00 05:00,20
27-07-00 04:00,11
27-07-00 03:00,11
27-07-00 02:00,12
27-07-00 01:00,19
27-07-00 00:00,15
26-07-00 23:00,12
26-07-00 22:00,15
26-07-00 21:00,22
26-07-00 20:00,21
26-07-00 19:00,21
26-07-00 18:00,25
26-07-00 17:00,19
26-07-00 16:00,32
26-07-00 15:00,27
26-07-00 14:00,23
26-07-00 13:00,24
26-07-00 12:00,16
26-07-00 11:00,19
26-07-00 10:00,21
26-07-00 09:00,22
26-07-00 08:00,24
26-07-00 07:00,42
26-07-00 06:00,
26-07-00 05:00,23
26-07-00 04:00,17
26-07-00 03:00,11
26-07-00 02:00,15
26-07-00 01:00,14
26-07-00 00:00,12
25-07-00 23:00,19
25-07-00 22:00,29
25-07-00 21:00,22
25-07-00 20:00,16
25-07-00 19:00,12
25-07-00 18:00,16
25-07-00 17:00,17
25-07-00 16:00,21
25-07-00 15:00,23
25-07-00 14:00,22
25-07-00 13:00,15
25-07-00 12:00,16
25-07-00 11:00,20
25-07-00 10:00,16
25-07-00 09:00,17
25-07-00 08:00,19
25-07-00 07:00,
25-07-00 06:00,30
25-07-00 05:00,16
25-07-00 04:00,9
25-07-00 03:00,8
25-07-00 02:00,19
25-07-00 01:00,29
25-07-00 00:00,18
24-07-00 23:00,28
24-07-00 22:00,33
24-07-00 21:00,24
24-07-00 20:00,22
24-07-00 19:00,15
24-07-00 18:00,15
24-07-00 17:00,30
24-07-00 16:00,35
24-07-00 15:00,33
24-07-00 14:00,26
24-07-00 13:00,31
24-07-00 12:00,44
24-07-00 11:00,48
24-07-00 10:00,49
24-07-00 09:00,41
24-07-00 08:00,41
24-07-00 07:00,
24-07-00 06:00,39
24-07-00 05:00,33
24-07-00 04:00,31
24-07-00 03:00,30
24-07-00 02:00,30
24-07-00 01:00,44
24-07-00 00:00,42
23-07-00 23:00,33
23-07-00 22:00,30
23-07-00 21:00,24
23-07-00 20:00,22
23-07-00 19:00,9
23-07-00 18:00,6
23-07-00 17:00,7
23-07-00 16:00,8
23-07-00 15:00,5
23-07-00 14:00,4
23-07-00 13:00,4
23-07-00 12:00,6
23-07-00 11:00,5
23-07-00 10:00,7
23-07-00 09:00,8
23-07-00 08:00,
23-07-00 07:00,8
23-07-00 06:00,12
