Datum Zeit,Plauen-Sued NO2
,µg/m³
01-08-00 00:00,20
31-07-00 23:00,23
31-07-00 22:00,
31-07-00 21:00,42
31-07-00 20:00,74
31-07-00 19:00,24
31-07-00 18:00,29
31-07-00 17:00,21
31-07-00 16:00,25
31-07-00 15:00,48
31-07-00 14:00,29
31-07-00 13:00,30
31-07-00 12:00,30
31-07-00 11:00,30
31-07-00 10:00,42
31-07-00 09:00,35
31-07-00 08:00,44
31-07-00 07:00,43
31-07-00 06:00,41
31-07-00 05:00,34
31-07-00 04:00,35
31-07-00 03:00,31
31-07-00 02:00,29
31-07-00 01:00,23
31-07-00 00:00,20
30-07-00 23:00,24
30-07-00 22:00,
30-07-00 21:00,34
30-07-00 20:00,33
30-07-00 19:00,15
30-07-00 18:00,19
30-07-00 17:00,18
30-07-00 16:00,13
30-07-00 15:00,20
30-07-00 14:00,16
30-07-00 13:00,9
30-07-00 12:00,8
30-07-00 11:00,11
30-07-00 10:00,17
30-07-00 09:00,11
30-07-00 08:00,14
30-07-00 07:00,10
30-07-00 06:00,11
30-07-00 05:00,12
30-07-00 04:00,13
30-07-00 03:00,13
30-07-00 02:00,13
30-07-00 01:00,14
30-07-00 00:00,16
29-07-00 23:00,
29-07-00 22:00,37
29-07-00 21:00,25
29-07-00 20:00,27
29-07-00 19:00,27
29-07-00 18:00,22
29-07-00 17:00,17
29-07-00 16:00,17
29-07-00 15:00,12
29-07-00 14:00,11
29-07-00 13:00,10
29-07-00 12:00,12
29-07-00 11:00,15
29-07-00 10:00,24
29-07-00 09:00,36
29-07-00 08:00,31
29-07-00 07:00,29
29-07-00 06:00,27
29-07-00 05:00,21
29-07-00 04:00,16
29-07-00 03:00,13
29-07-00 02:00,18
29-07-00 01:00,16
29-07-00 00:00,19
28-07-00 23:00,
28-07-00 22:00,36
28-07-00 21:00,33
28-07-00 20:00,38
28-07-00 19:00,44
28-07-00 18:00,45
28-07-00 17:00,34
28-07-00 16:00,32
28-07-00 15:00,31
28-07-00 14:00,31
28-07-00 13:00,36
28-07-00 12:00,24
28-07-00 11:00,32
28-07-00 10:00,37
28-07-00 09:00,34
28-07-00 08:00,47
28-07-00 07:00,44
28-07-00 06:00,45
28-07-00 05:00,32
28-07-00 04:00,25
28-07-00 03:00,15
28-07-00 02:00,8
28-07-00 01:00,9
28-07-00 00:00,
27-07-00 23:00,14
27-07-00 22:00,22
27-07-00 21:00,27
27-07-00 20:00,48
27-07-00 19:00,61
27-07-00 18:00,61
27-07-00 17:00,51
27-07-00 16:00,33
27-07-00 15:00,41
27-07-00 14:00,28
27-07-00 13:00,44
27-07-00 12:00,46
27-07-00 11:00,31
27-07-00 10:00,41
27-07-00 09:00,36
27-07-00 08:00,33
27-07-00 07:00,35
27-07-00 06:00,33
27-07-00 05:00,26
27-07-00 04:00,27
27-07-00 03:00,25
27-07-00 02:00,13
27-07-00 01:00,16
27-07-00 00:00,
26-07-00 23:00,16
26-07-00 22:00,18
26-07-00 21:00,24
26-07-00 20:00,43
26-07-00 19:00,36
26-07-00 18:00,36
26-07-00 17:00,48
26-07-00 16:00,52
26-07-00 15:00,49
26-07-00 14:00,33
26-07-00 13:00,49
26-07-00 12:00,54
26-07-00 11:00,52
26-07-00 10:00,43
26-07-00 09:00,55
26-07-00 08:00,45
26-07-00 07:00,23
26-07-00 06:00,28
26-07-00 05:00,25
26-07-00 04:00,23
26-07-00 03:00,25
26-07-00 02:00,20
26-07-00 01:00,
26-07-00 00:00,18
25-07-00 23:00,28
25-07-00 22:00,27
25-07-00 21:00,47
25-07-00 20:00,51
25-07-00 19:00,37
25-07-00 18:00,35
25-07-00 17:00,35
25-07-00 16:00,42
25-07-00 15:00,36
25-07-00 14:00,34
25-07-00 13:00,32
25-07-00 12:00,39
25-07-00 11:00,37
25-07-00 10:00,31
25-07-00 09:00,43
25-07-00 08:00,44
25-07-00 07:00,46
25-07-00 06:00,47
25-07-00 05:00,43
25-07-00 04:00,31
25-07-00 03:00,16
25-07-00 02:00,13
25-07-00 01:00,
25-07-00 00:00,16
24-07-00 23:00,14
24-07-00 22:00,21
24-07-00 21:00,28
24-07-00 20:00,45
24-07-00 19:00,47
24-07-00 18:00,40
24-07-00 17:00,47
24-07-00 16:00,54
24-07-00 15:00,54
24-07-00 14:00,61
24-07-00 13:00,35
24-07-00 12:00,40
24-07-00 11:00,45
24-07-00 10:00,46
24-07-00 09:00,41
24-07-00 08:00,32
24-07-00 07:00,26
24-07-00 06:00,26
24-07-00 05:00,23
24-07-00 04:00,19
24-07-00 03:00,19
24-07-00 02:00,
24-07-00 01:00,15
24-07-00 00:00,21
23-07-00 23:00,34
23-07-00 22:00,53
23-07-00 21:00,42
23-07-00 20:00,31
23-07-00 19:00,23
23-07-00 18:00,15
23-07-00 17:00,14
23-07-00 16:00,13
23-07-00 15:00,11
23-07-00 14:00,14
23-07-00 13:00,15
23-07-00 12:00,17
23-07-00 11:00,11
23-07-00 10:00,9
23-07-00 09:00,12
23-07-00 08:00,6
23-07-00 07:00,6
23-07-00 06:00,7
23-07-00 05:00,9
23-07-00 04:00,7
23-07-00 03:00,9
23-07-00 02:00,
23-07-00 01:00,11
23-07-00 00:00,10
22-07-00 23:00,14
22-07-00 22:00,19
22-07-00 21:00,24
22-07-00 20:00,22
22-07-00 19:00,17
22-07-00 18:00,14
22-07-00 17:00,14
22-07-00 16:00,14
22-07-00 15:00,16
22-07-00 14:00,9
22-07-00 13:00,12
22-07-00 12:00,14
22-07-00 11:00,23
22-07-00 10:00,24
22-07-00 09:00,25
22-07-00 08:00,27
22-07-00 07:00,18
22-07-00 06:00,15
22-07-00 05:00,14
22-07-00 04:00,15
22-07-00 03:00,
22-07-00 02:00,20
22-07-00 01:00,22
22-07-00 00:00,20
21-07-00 23:00,22
21-07-00 22:00,25
21-07-00 21:00,23
21-07-00 20:00,16
21-07-00 19:00,16
21-07-00 18:00,18
21-07-00 17:00,19
21-07-00 16:00,17
21-07-00 15:00,18
21-07-00 14:00,20
21-07-00 13:00,23
21-07-00 12:00,20
21-07-00 11:00,29
21-07-00 10:00,25
21-07-00 09:00,24
21-07-00 08:00,21
21-07-00 07:00,28
21-07-00 06:00,41
21-07-00 05:00,27
21-07-00 04:00,37
21-07-00 03:00,
21-07-00 02:00,19
21-07-00 01:00,18
21-07-00 00:00,21
20-07-00 23:00,22
20-07-00 22:00,28
20-07-00 21:00,35
20-07-00 20:00,32
20-07-00 19:00,20
20-07-00 18:00,20
20-07-00 17:00,21
20-07-00 16:00,27
20-07-00 15:00,15
20-07-00 14:00,19
20-07-00 13:00,15
20-07-00 12:00,21
20-07-00 11:00,17
20-07-00 10:00,16
20-07-00 09:00,17
20-07-00 08:00,27
20-07-00 07:00,33
20-07-00 06:00,39
20-07-00 05:00,28
20-07-00 04:00,
20-07-00 03:00,16
20-07-00 02:00,7
20-07-00 01:00,6
20-07-00 00:00,6
19-07-00 23:00,17
19-07-00 22:00,20
19-07-00 21:00,21
19-07-00 20:00,25
19-07-00 19:00,23
19-07-00 18:00,17
19-07-00 17:00,24
19-07-00 16:00,32
19-07-00 15:00,27
19-07-00 14:00,29
19-07-00 13:00,28
19-07-00 12:00,14
19-07-00 11:00,17
19-07-00 10:00,17
19-07-00 09:00,22
19-07-00 08:00,26
19-07-00 07:00,50
19-07-00 06:00,51
19-07-00 05:00,44
19-07-00 04:00,
19-07-00 03:00,23
19-07-00 02:00,12
19-07-00 01:00,10
19-07-00 00:00,11
18-07-00 23:00,20
18-07-00 22:00,29
18-07-00 21:00,22
18-07-00 20:00,25
18-07-00 19:00,25
18-07-00 18:00,17
18-07-00 17:00,23
18-07-00 16:00,24
18-07-00 15:00,25
18-07-00 14:00,19
18-07-00 13:00,21
18-07-00 12:00,33
18-07-00 11:00,25
18-07-00 10:00,28
18-07-00 09:00,40
18-07-00 08:00,41
18-07-00 07:00,36
18-07-00 06:00,36
18-07-00 05:00,
18-07-00 04:00,24
18-07-00 03:00,19
18-07-00 02:00,10
18-07-00 01:00,7
18-07-00 00:00,9
17-07-00 23:00,11
17-07-00 22:00,17
17-07-00 21:00,24
17-07-00 20:00,31
17-07-00 19:00,35
17-07-00 18:00,42
17-07-00 17:00,49
17-07-00 16:00,43
17-07-00 15:00,26
17-07-00 14:00,24
17-07-00 13:00,23
17-07-00 12:00,24
17-07-00 11:00,24
17-07-00 10:00,23
17-07-00 09:00,19
17-07-00 08:00,27
17-07-00 07:00,41
17-07-00 06:00,42
17-07-00 05:00,
17-07-00 04:00,34
17-07-00 03:00,32
17-07-00 02:00,21
17-07-00 01:00,13
17-07-00 00:00,18
16-07-00 23:00,28
16-07-00 22:00,43
16-07-00 21:00,39
16-07-00 20:00,15
16-07-00 19:00,12
16-07-00 18:00,12
16-07-00 17:00,8
16-07-00 16:00,8
16-07-00 15:00,9
16-07-00 14:00,8
16-07-00 13:00,10
16-07-00 12:00,6
16-07-00 11:00,9
16-07-00 10:00,9
16-07-00 09:00,12
16-07-00 08:00,11
16-07-00 07:00,11
16-07-00 06:00,
16-07-00 05:00,11
16-07-00 04:00,10
16-07-00 03:00,9
16-07-00 02:00,9
16-07-00 01:00,10
16-07-00 00:00,14
15-07-00 23:00,15
15-07-00 22:00,13
15-07-00 21:00,21
15-07-00 20:00,29
15-07-00 19:00,16
15-07-00 18:00,19
15-07-00 17:00,18
15-07-00 16:00,18
15-07-00 15:00,15
15-07-00 14:00,22
15-07-00 13:00,30
15-07-00 12:00,21
15-07-00 11:00,24
15-07-00 10:00,29
15-07-00 09:00,18
15-07-00 08:00,22
15-07-00 07:00,18
15-07-00 06:00,
15-07-00 05:00,24
15-07-00 04:00,15
15-07-00 03:00,16
15-07-00 02:00,21
15-07-00 01:00,19
15-07-00 00:00,18
14-07-00 23:00,25
14-07-00 22:00,26
14-07-00 21:00,32
14-07-00 20:00,38
14-07-00 19:00,34
14-07-00 18:00,49
14-07-00 17:00,27
14-07-00 16:00,26
14-07-00 15:00,36
14-07-00 14:00,35
14-07-00 13:00,31
14-07-00 12:00,29
14-07-00 11:00,32
14-07-00 10:00,37
14-07-00 09:00,35
14-07-00 08:00,39
14-07-00 07:00,
14-07-00 06:00,36
14-07-00 05:00,29
14-07-00 04:00,21
14-07-00 03:00,14
14-07-00 02:00,13
14-07-00 01:00,11
14-07-00 00:00,12
13-07-00 23:00,18
13-07-00 22:00,21
13-07-00 21:00,25
13-07-00 20:00,26
13-07-00 19:00,33
13-07-00 18:00,32
13-07-00 17:00,41
13-07-00 16:00,34
13-07-00 15:00,31
13-07-00 14:00,27
13-07-00 13:00,31
13-07-00 12:00,28
13-07-00 11:00,24
13-07-00 10:00,29
13-07-00 09:00,39
13-07-00 08:00,39
13-07-00 07:00,
13-07-00 06:00,44
13-07-00 05:00,36
13-07-00 04:00,31
13-07-00 03:00,24
13-07-00 02:00,22
13-07-00 01:00,19
13-07-00 00:00,20
12-07-00 23:00,26
12-07-00 22:00,27
12-07-00 21:00,34
12-07-00 20:00,38
12-07-00 19:00,26
12-07-00 18:00,19
12-07-00 17:00,17
12-07-00 16:00,18
12-07-00 15:00,19
12-07-00 14:00,17
12-07-00 13:00,24
12-07-00 12:00,21
12-07-00 11:00,27
12-07-00 10:00,24
12-07-00 09:00,31
12-07-00 08:00,
12-07-00 07:00,33
12-07-00 06:00,20
12-07-00 05:00,19
12-07-00 04:00,25
12-07-00 03:00,24
12-07-00 02:00,22
12-07-00 01:00,17
12-07-00 00:00,11
11-07-00 23:00,21
11-07-00 22:00,24
11-07-00 21:00,27
11-07-00 20:00,26
11-07-00 19:00,29
11-07-00 18:00,34
11-07-00 17:00,41
11-07-00 16:00,34
11-07-00 15:00,31
11-07-00 14:00,33
11-07-00 13:00,34
11-07-00 12:00,37
11-07-00 11:00,43
11-07-00 10:00,53
11-07-00 09:00,36
11-07-00 08:00,
11-07-00 07:00,37
11-07-00 06:00,33
11-07-00 05:00,30
11-07-00 04:00,30
11-07-00 03:00,25
11-07-00 02:00,12
11-07-00 01:00,14
11-07-00 00:00,11
10-07-00 23:00,16
10-07-00 22:00,27
10-07-00 21:00,24
10-07-00 20:00,30
10-07-00 19:00,26
10-07-00 18:00,34
10-07-00 17:00,31
10-07-00 16:00,34
10-07-00 15:00,37
10-07-00 14:00,36
10-07-00 13:00,37
10-07-00 12:00,39
10-07-00 11:00,43
10-07-00 10:00,38
10-07-00 09:00,
10-07-00 08:00,30
10-07-00 07:00,27
10-07-00 06:00,30
10-07-00 05:00,25
10-07-00 04:00,15
10-07-00 03:00,11
10-07-00 02:00,6
10-07-00 01:00,6
10-07-00 00:00,8
09-07-00 23:00,12
09-07-00 22:00,25
09-07-00 21:00,13
09-07-00 20:00,19
09-07-00 19:00,23
09-07-00 18:00,22
09-07-00 17:00,26
09-07-00 16:00,23
09-07-00 15:00,18
09-07-00 14:00,21
09-07-00 13:00,21
09-07-00 12:00,17
09-07-00 11:00,17
09-07-00 10:00,14
09-07-00 09:00,
09-07-00 08:00,13
09-07-00 07:00,11
09-07-00 06:00,10
09-07-00 05:00,9
09-07-00 04:00,9
09-07-00 03:00,9
09-07-00 02:00,10
09-07-00 01:00,14
09-07-00 00:00,15
08-07-00 23:00,15
08-07-00 22:00,15
08-07-00 21:00,21
08-07-00 20:00,12
08-07-00 19:00,8
08-07-00 18:00,8
08-07-00 17:00,14
08-07-00 16:00,15
08-07-00 15:00,18
08-07-00 14:00,20
08-07-00 13:00,18
08-07-00 12:00,21
08-07-00 11:00,22
08-07-00 10:00,
08-07-00 09:00,18
08-07-00 08:00,16
08-07-00 07:00,15
08-07-00 06:00,16
08-07-00 05:00,11
08-07-00 04:00,10
08-07-00 03:00,8
08-07-00 02:00,11
08-07-00 01:00,11
08-07-00 00:00,11
07-07-00 23:00,18
07-07-00 22:00,19
07-07-00 21:00,25
07-07-00 20:00,32
07-07-00 19:00,37
07-07-00 18:00,41
07-07-00 17:00,34
07-07-00 16:00,39
07-07-00 15:00,40
07-07-00 14:00,53
07-07-00 13:00,56
07-07-00 12:00,46
07-07-00 11:00,51
07-07-00 10:00,
07-07-00 09:00,41
07-07-00 08:00,39
07-07-00 07:00,40
07-07-00 06:00,34
07-07-00 05:00,24
07-07-00 04:00,15
07-07-00 03:00,14
07-07-00 02:00,13
07-07-00 01:00,16
07-07-00 00:00,22
06-07-00 23:00,28
06-07-00 22:00,35
06-07-00 21:00,35
06-07-00 20:00,24
06-07-00 19:00,22
06-07-00 18:00,30
06-07-00 17:00,26
06-07-00 16:00,24
06-07-00 15:00,32
06-07-00 14:00,39
06-07-00 13:00,29
06-07-00 12:00,29
06-07-00 11:00,
06-07-00 10:00,29
06-07-00 09:00,35
06-07-00 08:00,35
06-07-00 07:00,46
06-07-00 06:00,48
06-07-00 05:00,42
06-07-00 04:00,34
06-07-00 03:00,17
06-07-00 02:00,18
06-07-00 01:00,14
06-07-00 00:00,14
05-07-00 23:00,29
05-07-00 22:00,38
05-07-00 21:00,27
05-07-00 20:00,41
05-07-00 19:00,24
05-07-00 18:00,22
05-07-00 17:00,26
05-07-00 16:00,28
05-07-00 15:00,23
05-07-00 14:00,24
05-07-00 13:00,19
05-07-00 12:00,24
05-07-00 11:00,
05-07-00 10:00,33
05-07-00 09:00,32
05-07-00 08:00,29
05-07-00 07:00,31
05-07-00 06:00,30
05-07-00 05:00,22
05-07-00 04:00,12
05-07-00 03:00,12
05-07-00 02:00,10
05-07-00 01:00,7
05-07-00 00:00,9
04-07-00 23:00,11
04-07-00 22:00,21
04-07-00 21:00,24
04-07-00 20:00,35
04-07-00 19:00,39
04-07-00 18:00,49
04-07-00 17:00,63
04-07-00 16:00,62
04-07-00 15:00,66
04-07-00 14:00,51
04-07-00 13:00,47
04-07-00 12:00,
04-07-00 11:00,35
04-07-00 10:00,33
04-07-00 09:00,38
04-07-00 08:00,55
04-07-00 07:00,49
04-07-00 06:00,39
04-07-00 05:00,28
04-07-00 04:00,28
04-07-00 03:00,25
04-07-00 02:00,27
04-07-00 01:00,23
04-07-00 00:00,24
03-07-00 23:00,31
03-07-00 22:00,35
03-07-00 21:00,52
03-07-00 20:00,54
03-07-00 19:00,40
03-07-00 18:00,41
03-07-00 17:00,34
03-07-00 16:00,26
03-07-00 15:00,31
03-07-00 14:00,26
03-07-00 13:00,29
03-07-00 12:00,
03-07-00 11:00,39
03-07-00 10:00,42
03-07-00 09:00,42
03-07-00 08:00,39
03-07-00 07:00,51
03-07-00 06:00,40
03-07-00 05:00,33
03-07-00 04:00,31
03-07-00 03:00,21
03-07-00 02:00,13
03-07-00 01:00,14
03-07-00 00:00,22
02-07-00 23:00,23
02-07-00 22:00,35
02-07-00 21:00,42
02-07-00 20:00,39
02-07-00 19:00,34
02-07-00 18:00,26
02-07-00 17:00,29
02-07-00 16:00,30
02-07-00 15:00,21
02-07-00 14:00,30
02-07-00 13:00,
02-07-00 12:00,40
02-07-00 11:00,13
02-07-00 10:00,17
02-07-00 09:00,22
02-07-00 08:00,22
02-07-00 07:00,15
02-07-00 06:00,16
02-07-00 05:00,16
02-07-00 04:00,15
02-07-00 03:00,15
02-07-00 02:00,13
02-07-00 01:00,19
02-07-00 00:00,25
01-07-00 23:00,28
01-07-00 22:00,25
01-07-00 21:00,44
01-07-00 20:00,31
01-07-00 19:00,58
01-07-00 18:00,41
01-07-00 17:00,40
01-07-00 16:00,30
01-07-00 15:00,29
01-07-00 14:00,23
01-07-00 13:00,
01-07-00 12:00,30
01-07-00 11:00,29
01-07-00 10:00,32
01-07-00 09:00,40
01-07-00 08:00,48
01-07-00 07:00,34
01-07-00 06:00,21
01-07-00 05:00,26
01-07-00 04:00,28
01-07-00 03:00,30
01-07-00 02:00,25
01-07-00 01:00,25

