Datum Zeit,Freiberg PM10
,µg/m³
31-07-00,32
30-07-00,29
29-07-00,33
28-07-00,32
27-07-00,36
26-07-00,30
25-07-00,30
24-07-00,40
23-07-00,26
22-07-00,28
21-07-00,24
20-07-00,23
19-07-00,24
18-07-00,32
17-07-00,16
16-07-00,10
15-07-00,12
14-07-00,14
13-07-00,17
12-07-00,11
11-07-00,14
10-07-00,10
09-07-00,12
08-07-00,9
07-07-00,20
06-07-00,15
05-07-00,13
04-07-00,21
03-07-00,17
02-07-00,22
01-07-00,29

