Datum Zeit,Plauen-Sued O3
,µg/m³
01-08-00 00:00,3
31-07-00 23:00,8
31-07-00 22:00,6
31-07-00 21:00,4
31-07-00 20:00,10
31-07-00 19:00,89
31-07-00 18:00,83
31-07-00 17:00,86
31-07-00 16:00,81
31-07-00 15:00,51
31-07-00 14:00,78
31-07-00 13:00,78
31-07-00 12:00,77
31-07-00 11:00,71
31-07-00 10:00,38
31-07-00 09:00,29
31-07-00 08:00,12
31-07-00 07:00,6
31-07-00 06:00,1
31-07-00 05:00,1
31-07-00 04:00,
31-07-00 03:00,1
31-07-00 02:00,3
31-07-00 01:00,9
31-07-00 00:00,11
30-07-00 23:00,8
30-07-00 22:00,3
30-07-00 21:00,14
30-07-00 20:00,49
30-07-00 19:00,92
30-07-00 18:00,72
30-07-00 17:00,87
30-07-00 16:00,91
30-07-00 15:00,85
30-07-00 14:00,84
30-07-00 13:00,87
30-07-00 12:00,83
30-07-00 11:00,67
30-07-00 10:00,43
30-07-00 09:00,41
30-07-00 08:00,23
30-07-00 07:00,14
30-07-00 06:00,10
30-07-00 05:00,
30-07-00 04:00,8
30-07-00 03:00,7
30-07-00 02:00,4
30-07-00 01:00,9
30-07-00 00:00,8
29-07-00 23:00,11
29-07-00 22:00,31
29-07-00 21:00,64
29-07-00 20:00,53
29-07-00 19:00,60
29-07-00 18:00,91
29-07-00 17:00,103
29-07-00 16:00,103
29-07-00 15:00,102
29-07-00 14:00,94
29-07-00 13:00,94
29-07-00 12:00,91
29-07-00 11:00,83
29-07-00 10:00,62
29-07-00 09:00,34
29-07-00 08:00,27
29-07-00 07:00,26
29-07-00 06:00,28
29-07-00 05:00,
29-07-00 04:00,41
29-07-00 03:00,50
29-07-00 02:00,39
29-07-00 01:00,50
29-07-00 00:00,39
28-07-00 23:00,31
28-07-00 22:00,34
28-07-00 21:00,28
28-07-00 20:00,20
28-07-00 19:00,25
28-07-00 18:00,31
28-07-00 17:00,58
28-07-00 16:00,65
28-07-00 15:00,63
28-07-00 14:00,57
28-07-00 13:00,53
28-07-00 12:00,60
28-07-00 11:00,49
28-07-00 10:00,40
28-07-00 09:00,33
28-07-00 08:00,15
28-07-00 07:00,12
28-07-00 06:00,
28-07-00 05:00,20
28-07-00 04:00,22
28-07-00 03:00,37
28-07-00 02:00,42
28-07-00 01:00,46
28-07-00 00:00,46
27-07-00 23:00,59
27-07-00 22:00,51
27-07-00 21:00,27
27-07-00 20:00,2
27-07-00 19:00,11
27-07-00 18:00,41
27-07-00 17:00,51
27-07-00 16:00,70
27-07-00 15:00,63
27-07-00 14:00,73
27-07-00 13:00,56
27-07-00 12:00,56
27-07-00 11:00,62
27-07-00 10:00,41
27-07-00 09:00,38
27-07-00 08:00,18
27-07-00 07:00,1
27-07-00 06:00,
27-07-00 05:00,1
27-07-00 04:00,1
27-07-00 03:00,11
27-07-00 02:00,20
27-07-00 01:00,26
27-07-00 00:00,37
26-07-00 23:00,32
26-07-00 22:00,24
26-07-00 21:00,41
26-07-00 20:00,24
26-07-00 19:00,40
26-07-00 18:00,48
26-07-00 17:00,31
26-07-00 16:00,28
26-07-00 15:00,36
26-07-00 14:00,49
26-07-00 13:00,36
26-07-00 12:00,32
26-07-00 11:00,37
26-07-00 10:00,48
26-07-00 09:00,34
26-07-00 08:00,21
26-07-00 07:00,
26-07-00 06:00,1
26-07-00 05:00,1
26-07-00 04:00,4
26-07-00 03:00,2
26-07-00 02:00,9
26-07-00 01:00,13
26-07-00 00:00,36
25-07-00 23:00,25
25-07-00 22:00,25
25-07-00 21:00,31
25-07-00 20:00,58
25-07-00 19:00,80
25-07-00 18:00,82
25-07-00 17:00,79
25-07-00 16:00,66
