Datum Zeit,Schwartenberg PM2.5
,µg/m³
31-07-00,
30-07-00,12.03
29-07-00,
28-07-00,7.29
27-07-00,
26-07-00,8.54
25-07-00,
24-07-00,13.11
23-07-00,
22-07-00,7.53
21-07-00,
20-07-00,2.10
19-07-00,
18-07-00,7.82
17-07-00,
16-07-00,3.65
15-07-00,
14-07-00,4.24
13-07-00,
12-07-00,4.33
11-07-00,
10-07-00,2.83
09-07-00,
08-07-00,4.14
07-07-00,
06-07-00,8.00
05-07-00,
04-07-00,11.17
03-07-00,
02-07-00,9.93
01-07-00,

