Datum Zeit,Plauen-Sued NO
,µg/m³
01-08-00 00:00,5
31-07-00 23:00,10
31-07-00 22:00,
31-07-00 21:00,23
31-07-00 20:00,98
31-07-00 19:00,15
31-07-00 18:00,22
31-07-00 17:00,12
31-07-00 16:00,22
31-07-00 15:00,54
31-07-00 14:00,23
31-07-00 13:00,35
31-07-00 12:00,32
31-07-00 11:00,33
31-07-00 10:00,63
31-07-00 09:00,44
31-07-00 08:00,87
31-07-00 07:00,109
31-07-00 06:00,206
31-07-00 05:00,132
31-07-00 04:00,48
31-07-00 03:00,37
31-07-00 02:00,14
31-07-00 01:00,5
31-07-00 00:00,6
30-07-00 23:00,12
30-07-00 22:00,
30-07-00 21:00,24
30-07-00 20:00,18
30-07-00 19:00,10
30-07-00 18:00,11
30-07-00 17:00,13
30-07-00 16:00,9
30-07-00 15:00,18
30-07-00 14:00,14
30-07-00 13:00,5
30-07-00 12:00,5
30-07-00 11:00,8
30-07-00 10:00,15
30-07-00 09:00,5
30-07-00 08:00,8
30-07-00 07:00,7
30-07-00 06:00,10
30-07-00 05:00,13
30-07-00 04:00,7
30-07-00 03:00,10
30-07-00 02:00,7
30-07-00 01:00,8
30-07-00 00:00,12
29-07-00 23:00,
29-07-00 22:00,21
29-07-00 21:00,12
29-07-00 20:00,11
29-07-00 19:00,17
29-07-00 18:00,12
29-07-00 17:00,10
29-07-00 16:00,9
29-07-00 15:00,7
29-07-00 14:00,6
29-07-00 13:00,6
29-07-00 12:00,8
29-07-00 11:00,9
29-07-00 10:00,16
29-07-00 09:00,35
29-07-00 08:00,36
29-07-00 07:00,26
29-07-00 06:00,24
29-07-00 05:00,16
29-07-00 04:00,4
29-07-00 03:00,4
29-07-00 02:00,5
29-07-00 01:00,4
29-07-00 00:00,6
28-07-00 23:00,
28-07-00 22:00,15
28-07-00 21:00,22
28-07-00 20:00,35
28-07-00 19:00,46
28-07-00 18:00,48
28-07-00 17:00,24
28-07-00 16:00,29
28-07-00 15:00,32
28-07-00 14:00,34
28-07-00 13:00,43
28-07-00 12:00,26
28-07-00 11:00,43
28-07-00 10:00,53
28-07-00 09:00,46
28-07-00 08:00,93
28-07-00 07:00,77
28-07-00 06:00,83
28-07-00 05:00,42
28-07-00 04:00,19
28-07-00 03:00,4
28-07-00 02:00,2
28-07-00 01:00,4
28-07-00 00:00,
27-07-00 23:00,3
27-07-00 22:00,6
27-07-00 21:00,13
27-07-00 20:00,80
27-07-00 19:00,59
27-07-00 18:00,45
27-07-00 17:00,39
27-07-00 16:00,28
27-07-00 15:00,42
27-07-00 14:00,29
27-07-00 13:00,47
27-07-00 12:00,58
27-07-00 11:00,33
27-07-00 10:00,56
27-07-00 09:00,50
27-07-00 08:00,83
27-07-00 07:00,198
27-07-00 06:00,257
27-07-00 05:00,142
27-07-00 04:00,74
27-07-00 03:00,30
27-07-00 02:00,6
27-07-00 01:00,7
27-07-00 00:00,
26-07-00 23:00,8
26-07-00 22:00,8
26-07-00 21:00,10
26-07-00 20:00,35
26-07-00 19:00,32
26-07-00 18:00,29
26-07-00 17:00,51
26-07-00 16:00,63
26-07-00 15:00,55
26-07-00 14:00,29
26-07-00 13:00,53
26-07-00 12:00,61
26-07-00 11:00,62
26-07-00 10:00,50
26-07-00 09:00,86
26-07-00 08:00,90
26-07-00 07:00,37
26-07-00 06:00,184
26-07-00 05:00,149
26-07-00 04:00,53
26-07-00 03:00,48
26-07-00 02:00,20
26-07-00 01:00,
26-07-00 00:00,7
25-07-00 23:00,22
25-07-00 22:00,9
25-07-00 21:00,21
25-07-00 20:00,27
25-07-00 19:00,23
25-07-00 18:00,26
25-07-00 17:00,31
25-07-00 16:00,35
25-07-00 15:00,33
25-07-00 14:00,34
25-07-00 13:00,32
25-07-00 12:00,39
25-07-00 11:00,35
25-07-00 10:00,34
25-07-00 09:00,58
25-07-00 08:00,61
25-07-00 07:00,72
25-07-00 06:00,77
25-07-00 05:00,68
25-07-00 04:00,22
25-07-00 03:00,5
25-07-00 02:00,6
25-07-00 01:00,
25-07-00 00:00,5
24-07-00 23:00,3
24-07-00 22:00,8
24-07-00 21:00,32
24-07-00 20:00,47
24-07-00 19:00,31
24-07-00 18:00,27
24-07-00 17:00,54
24-07-00 16:00,53
24-07-00 15:00,57
24-07-00 14:00,53
24-07-00 13:00,32
24-07-00 12:00,59
24-07-00 11:00,84
24-07-00 10:00,114
24-07-00 09:00,141
24-07-00 08:00,140
24-07-00 07:00,103
24-07-00 06:00,208
24-07-00 05:00,143
24-07-00 04:00,78
24-07-00 03:00,45
24-07-00 02:00,
24-07-00 01:00,2
24-07-00 00:00,8
23-07-00 23:00,28
23-07-00 22:00,99
23-07-00 21:00,28
23-07-00 20:00,21
23-07-00 19:00,16
23-07-00 18:00,11
23-07-00 17:00,11
23-07-00 16:00,12
23-07-00 15:00,10
23-07-00 14:00,13
23-07-00 13:00,13
23-07-00 12:00,15
23-07-00 11:00,8
23-07-00 10:00,7
23-07-00 09:00,13
23-07-00 08:00,6
23-07-00 07:00,5
23-07-00 06:00,21
23-07-00 05:00,11
23-07-00 04:00,11
23-07-00 03:00,17
23-07-00 02:00,
23-07-00 01:00,19
23-07-00 00:00,13
22-07-00 23:00,21
22-07-00 22:00,30
22-07-00 21:00,23
22-07-00 20:00,12
22-07-00 19:00,12
22-07-00 18:00,11
22-07-00 17:00,12
22-07-00 16:00,15
22-07-00 15:00,20
22-07-00 14:00,8
22-07-00 13:00,10
22-07-00 12:00,13
22-07-00 11:00,39
22-07-00 10:00,39
22-07-00 09:00,46
22-07-00 08:00,65
22-07-00 07:00,53
22-07-00 06:00,63
22-07-00 05:00,47
22-07-00 04:00,19
22-07-00 03:00,
22-07-00 02:00,20
22-07-00 01:00,27
22-07-00 00:00,22
21-07-00 23:00,30
21-07-00 22:00,13
21-07-00 21:00,13
21-07-00 20:00,8
21-07-00 19:00,11
21-07-00 18:00,14
21-07-00 17:00,22
21-07-00 16:00,22
21-07-00 15:00,24
21-07-00 14:00,23
21-07-00 13:00,27
21-07-00 12:00,36
21-07-00 11:00,55
21-07-00 10:00,45
21-07-00 09:00,26
21-07-00 08:00,19
21-07-00 07:00,31
21-07-00 06:00,80
21-07-00 05:00,35
21-07-00 04:00,45
21-07-00 03:00,
21-07-00 02:00,6
21-07-00 01:00,4
21-07-00 00:00,11
20-07-00 23:00,7
20-07-00 22:00,15
20-07-00 21:00,24
20-07-00 20:00,24
20-07-00 19:00,10
20-07-00 18:00,20
20-07-00 17:00,23
20-07-00 16:00,31
20-07-00 15:00,15
20-07-00 14:00,22
20-07-00 13:00,16
20-07-00 12:00,32
20-07-00 11:00,28
20-07-00 10:00,26
20-07-00 09:00,30
20-07-00 08:00,68
20-07-00 07:00,84
20-07-00 06:00,156
20-07-00 05:00,72
20-07-00 04:00,
20-07-00 03:00,15
20-07-00 02:00,2
20-07-00 01:00,1
20-07-00 00:00,2
19-07-00 23:00,17
19-07-00 22:00,20
19-07-00 21:00,20
19-07-00 20:00,27
19-07-00 19:00,29
19-07-00 18:00,16
19-07-00 17:00,46
19-07-00 16:00,67
19-07-00 15:00,42
19-07-00 14:00,48
19-07-00 13:00,51
19-07-00 12:00,15
19-07-00 11:00,25
19-07-00 10:00,20
19-07-00 09:00,27
19-07-00 08:00,26
19-07-00 07:00,102
19-07-00 06:00,127
19-07-00 05:00,104
19-07-00 04:00,
19-07-00 03:00,39
19-07-00 02:00,15
19-07-00 01:00,8
19-07-00 00:00,2
18-07-00 23:00,5
18-07-00 22:00,20
18-07-00 21:00,5
18-07-00 20:00,19
18-07-00 19:00,22
18-07-00 18:00,15
18-07-00 17:00,21
18-07-00 16:00,21
18-07-00 15:00,22
18-07-00 14:00,16
18-07-00 13:00,21
18-07-00 12:00,42
18-07-00 11:00,22
18-07-00 10:00,36
18-07-00 09:00,118
18-07-00 08:00,168
18-07-00 07:00,147
18-07-00 06:00,172
18-07-00 05:00,
18-07-00 04:00,113
18-07-00 03:00,53
18-07-00 02:00,15
