Datum Zeit,Goerlitz O3
,µg/m³
01-08-00 00:00,11
31-07-00 23:00,11
31-07-00 22:00,16
31-07-00 21:00,
31-07-00 20:00,83
31-07-00 19:00,88
31-07-00 18:00,69
31-07-00 17:00,66
31-07-00 16:00,64
31-07-00 15:00,62
31-07-00 14:00,57
31-07-00 13:00,49
31-07-00 12:00,36
31-07-00 11:00,37
31-07-00 10:00,46
31-07-00 09:00,35
31-07-00 08:00,38
31-07-00 07:00,23
31-07-00 06:00,20
31-07-00 05:00,41
31-07-00 04:00,51
31-07-00 03:00,57
31-07-00 02:00,50
31-07-00 01:00,44
31-07-00 00:00,31
30-07-00 23:00,39
30-07-00 22:00,
30-07-00 21:00,11
30-07-00 20:00,27
30-07-00 19:00,55
30-07-00 18:00,55
30-07-00 17:00,47
30-07-00 16:00,52
30-07-00 15:00,50
30-07-00 14:00,40
30-07-00 13:00,59
30-07-00 12:00,61
30-07-00 11:00,59
30-07-00 10:00,47
30-07-00 09:00,42
30-07-00 08:00,49
30-07-00 07:00,51
30-07-00 06:00,48
30-07-00 05:00,43
30-07-00 04:00,46
30-07-00 03:00,46
30-07-00 02:00,37
30-07-00 01:00,35
30-07-00 00:00,36
29-07-00 23:00,37
29-07-00 22:00,
29-07-00 21:00,44
29-07-00 20:00,46
29-07-00 19:00,45
29-07-00 18:00,40
29-07-00 17:00,47
29-07-00 16:00,51
29-07-00 15:00,50
29-07-00 14:00,58
29-07-00 13:00,72
29-07-00 12:00,71
29-07-00 11:00,60
29-07-00 10:00,56
29-07-00 09:00,49
29-07-00 08:00,55
29-07-00 07:00,60
29-07-00 06:00,69
29-07-00 05:00,68
29-07-00 04:00,78
29-07-00 03:00,82
29-07-00 02:00,77
29-07-00 01:00,81
29-07-00 00:00,81
28-07-00 23:00,
28-07-00 22:00,74
28-07-00 21:00,84
28-07-00 20:00,61
28-07-00 19:00,48
28-07-00 18:00,65
28-07-00 17:00,75
28-07-00 16:00,78
28-07-00 15:00,69
28-07-00 14:00,64
28-07-00 13:00,52
28-07-00 12:00,44
28-07-00 11:00,36
28-07-00 10:00,32
28-07-00 09:00,27
28-07-00 08:00,20
28-07-00 07:00,14
28-07-00 06:00,23
28-07-00 05:00,30
28-07-00 04:00,34
28-07-00 03:00,27
28-07-00 02:00,15
28-07-00 01:00,2
28-07-00 00:00,12
27-07-00 23:00,
27-07-00 22:00,6
27-07-00 21:00,6
27-07-00 20:00,24
27-07-00 19:00,50
27-07-00 18:00,62
27-07-00 17:00,68
27-07-00 16:00,63
27-07-00 15:00,59
27-07-00 14:00,65
27-07-00 13:00,62
27-07-00 12:00,36
27-07-00 11:00,40
27-07-00 10:00,33
27-07-00 09:00,26
27-07-00 08:00,27
27-07-00 07:00,32
27-07-00 06:00,32
27-07-00 05:00,36
27-07-00 04:00,50
27-07-00 03:00,55
27-07-00 02:00,56
27-07-00 01:00,49
27-07-00 00:00,
26-07-00 23:00,32
26-07-00 22:00,29
26-07-00 21:00,32
26-07-00 20:00,41
26-07-00 19:00,48
26-07-00 18:00,51
26-07-00 17:00,64
26-07-00 16:00,64
26-07-00 15:00,67
26-07-00 14:00,72
26-07-00 13:00,74
26-07-00 12:00,64
26-07-00 11:00,58
26-07-00 10:00,49
26-07-00 09:00,54
26-07-00 08:00,39
26-07-00 07:00,31
26-07-00 06:00,32
26-07-00 05:00,22
26-07-00 04:00,12
26-07-00 03:00,49
26-07-00 02:00,57
26-07-00 01:00,72
26-07-00 00:00,
25-07-00 23:00,30
25-07-00 22:00,12
25-07-00 21:00,12
25-07-00 20:00,30
25-07-00 19:00,48
25-07-00 18:00,52
25-07-00 17:00,55
25-07-00 16:00,37
25-07-00 15:00,51
25-07-00 14:00,47
25-07-00 13:00,42
25-07-00 12:00,58
25-07-00 11:00,54
25-07-00 10:00,34
25-07-00 09:00,25
25-07-00 08:00,31
25-07-00 07:00,29
25-07-00 06:00,28
25-07-00 05:00,24
25-07-00 04:00,43
25-07-00 03:00,13
25-07-00 02:00,10
25-07-00 01:00,
25-07-00 00:00,18
24-07-00 23:00,49
24-07-00 22:00,41
24-07-00 21:00,74
24-07-00 20:00,84
24-07-00 19:00,92
24-07-00 18:00,97
24-07-00 17:00,101
24-07-00 16:00,99
24-07-00 15:00,87
24-07-00 14:00,83
24-07-00 13:00,87
24-07-00 12:00,81
24-07-00 11:00,73
24-07-00 10:00,76
24-07-00 09:00,52
24-07-00 08:00,29
24-07-00 07:00,11
24-07-00 06:00,2
24-07-00 05:00,1
24-07-00 04:00,5
24-07-00 03:00,7
24-07-00 02:00,8
24-07-00 01:00,
24-07-00 00:00,10
23-07-00 23:00,3
23-07-00 22:00,5
23-07-00 21:00,3
23-07-00 20:00,34
23-07-00 19:00,60
23-07-00 18:00,70
23-07-00 17:00,71
23-07-00 16:00,61
23-07-00 15:00,69
23-07-00 14:00,68
23-07-00 13:00,61
23-07-00 12:00,67
23-07-00 11:00,58
23-07-00 10:00,53
23-07-00 09:00,34
23-07-00 08:00,24
23-07-00 07:00,16
23-07-00 06:00,14
23-07-00 05:00,22
23-07-00 04:00,22
23-07-00 03:00,25
23-07-00 02:00,
23-07-00 01:00,14
23-07-00 00:00,4
22-07-00 23:00,3
22-07-00 22:00,6
22-07-00 21:00,9
22-07-00 20:00,42
22-07-00 19:00,49
22-07-00 18:00,45
22-07-00 17:00,47
22-07-00 16:00,49
22-07-00 15:00,48
22-07-00 14:00,46
22-07-00 13:00,31
22-07-00 12:00,34
22-07-00 11:00,36
22-07-00 10:00,34
22-07-00 09:00,29
22-07-00 08:00,29
22-07-00 07:00,23
22-07-00 06:00,20
22-07-00 05:00,8
22-07-00 04:00,16
22-07-00 03:00,16
22-07-00 02:00,
22-07-00 01:00,17
22-07-00 00:00,17
21-07-00 23:00,21
21-07-00 22:00,26
21-07-00 21:00,31
21-07-00 20:00,33
21-07-00 19:00,31
21-07-00 18:00,25
21-07-00 17:00,33
21-07-00 16:00,39
21-07-00 15:00,35
21-07-00 14:00,31
21-07-00 13:00,35
21-07-00 12:00,40
21-07-00 11:00,35
21-07-00 10:00,32
21-07-00 09:00,29
21-07-00 08:00,30
21-07-00 07:00,29
21-07-00 06:00,24
21-07-00 05:00,26
21-07-00 04:00,31
21-07-00 03:00,
21-07-00 02:00,30
21-07-00 01:00,34
21-07-00 00:00,35
20-07-00 23:00,34
20-07-00 22:00,23
20-07-00 21:00,25
20-07-00 20:00,41
20-07-00 19:00,38
20-07-00 18:00,33
20-07-00 17:00,42
20-07-00 16:00,40
20-07-00 15:00,37
20-07-00 14:00,41
20-07-00 13:00,38
20-07-00 12:00,30
20-07-00 11:00,17
20-07-00 10:00,22
20-07-00 09:00,17
20-07-00 08:00,18
20-07-00 07:00,21
20-07-00 06:00,23
20-07-00 05:00,37
20-07-00 04:00,39
20-07-00 03:00,
20-07-00 02:00,36
20-07-00 01:00,37
20-07-00 00:00,36
19-07-00 23:00,34
19-07-00 22:00,23
19-07-00 21:00,22
19-07-00 20:00,23
19-07-00 19:00,21
19-07-00 18:00,21
19-07-00 17:00,27
19-07-00 16:00,37
19-07-00 15:00,38
19-07-00 14:00,44
19-07-00 13:00,51
19-07-00 12:00,50
19-07-00 11:00,43
19-07-00 10:00,46
19-07-00 09:00,46
19-07-00 08:00,43
19-07-00 07:00,24
19-07-00 06:00,16
19-07-00 05:00,22
19-07-00 04:00,
19-07-00 03:00,37
19-07-00 02:00,41
19-07-00 01:00,43
19-07-00 00:00,41
18-07-00 23:00,42
18-07-00 22:00,32
18-07-00 21:00,34
18-07-00 20:00,37
18-07-00 19:00,32
18-07-00 18:00,31
18-07-00 17:00,34
18-07-00 16:00,33
18-07-00 15:00,37
18-07-00 14:00,40
18-07-00 13:00,42
18-07-00 12:00,34
18-07-00 11:00,21
18-07-00 10:00,20
18-07-00 09:00,17
18-07-00 08:00,15
18-07-00 07:00,13
18-07-00 06:00,12
18-07-00 05:00,21
18-07-00 04:00,
18-07-00 03:00,29
18-07-00 02:00,30
18-07-00 01:00,22
18-07-00 00:00,19
17-07-00 23:00,17
17-07-00 22:00,13
17-07-00 21:00,15
17-07-00 20:00,28
17-07-00 19:00,24
17-07-00 18:00,31
17-07-00 17:00,31
17-07-00 16:00,32
17-07-00 15:00,31
17-07-00 14:00,32
17-07-00 13:00,32
17-07-00 12:00,24
17-07-00 11:00,22
17-07-00 10:00,19
17-07-00 09:00,20
17-07-00 08:00,24
17-07-00 07:00,31
17-07-00 06:00,40
17-07-00 05:00,
17-07-00 04:00,53
17-07-00 03:00,54
17-07-00 02:00,58
17-07-00 01:00,48
17-07-00 00:00,52
16-07-00 23:00,39
16-07-00 22:00,32
16-07-00 21:00,37
16-07-00 20:00,39
16-07-00 19:00,63
16-07-00 18:00,65
16-07-00 17:00,63
16-07-00 16:00,69
16-07-00 15:00,53
16-07-00 14:00,37
16-07-00 13:00,41
16-07-00 12:00,42
16-07-00 11:00,44
16-07-00 10:00,42
16-07-00 09:00,35
16-07-00 08:00,32
16-07-00 07:00,29
16-07-00 06:00,24
16-07-00 05:00,
16-07-00 04:00,14
16-07-00 03:00,21
16-07-00 02:00,27
16-07-00 01:00,25
16-07-00 00:00,22
15-07-00 23:00,21
15-07-00 22:00,19
15-07-00 21:00,32
15-07-00 20:00,44
15-07-00 19:00,40
15-07-00 18:00,48
15-07-00 17:00,49
15-07-00 16:00,53
15-07-00 15:00,45
15-07-00 14:00,42
15-07-00 13:00,41
15-07-00 12:00,37
15-07-00 11:00,32
15-07-00 10:00,29
