Datum Zeit,Schwartenberg SO2
,µg/m³
01-08-00 00:00,4.2
31-07-00 23:00,3.1
31-07-00 22:00,2.9
31-07-00 21:00,2.7
31-07-00 20:00,2.2
31-07-00 19:00,2.7
31-07-00 18:00,2.2
31-07-00 17:00,2.2
31-07-00 16:00,1.5
31-07-00 15:00,2.3
31-07-00 14:00,1.5
31-07-00 13:00,1.8
31-07-00 12:00,1.6
31-07-00 11:00,1.9
31-07-00 10:00,1.7
31-07-00 09:00,2.7
31-07-00 08:00,2.5
31-07-00 07:00,2.1
31-07-00 06:00,2.9
31-07-00 05:00,3.5
31-07-00 04:00,2.7
31-07-00 03:00,
31-07-00 02:00,3.2
31-07-00 01:00,2.5
31-07-00 00:00,2.2
30-07-00 23:00,1.9
30-07-00 22:00,1.4
30-07-00 21:00,1.4
30-07-00 20:00,1.2
30-07-00 19:00,1.8
30-07-00 18:00,1.2
30-07-00 17:00,1.1
30-07-00 16:00,2.1
30-07-00 15:00,3.8
30-07-00 14:00,4.2
30-07-00 13:00,2.6
30-07-00 12:00,3.3
30-07-00 11:00,3.9
30-07-00 10:00,4.1
30-07-00 09:00,4.5
30-07-00 08:00,5.0
30-07-00 07:00,5.5
30-07-00 06:00,3.3
30-07-00 05:00,3.6
30-07-00 04:00,2.9
30-07-00 03:00,
30-07-00 02:00,3.8
30-07-00 01:00,4.0
30-07-00 00:00,3.1
29-07-00 23:00,2.8
29-07-00 22:00,2.2
29-07-00 21:00,1.8
29-07-00 20:00,2.1
29-07-00 19:00,2.8
29-07-00 18:00,2.3
29-07-00 17:00,2.7
29-07-00 16:00,4.0
29-07-00 15:00,4.8
29-07-00 14:00,4.6
29-07-00 13:00,2.2
29-07-00 12:00,2.2
29-07-00 11:00,2.4
29-07-00 10:00,1.9
29-07-00 09:00,2.0
29-07-00 08:00,3.2
29-07-00 07:00,2.0
29-07-00 06:00,2.5
29-07-00 05:00,2.6
29-07-00 04:00,
29-07-00 03:00,3.8
29-07-00 02:00,2.8
29-07-00 01:00,2.2
29-07-00 00:00,1.6
28-07-00 23:00,1.5
28-07-00 22:00,2.4
28-07-00 21:00,1.1
28-07-00 20:00,1.4
28-07-00 19:00,1.2
28-07-00 18:00,1.1
28-07-00 17:00,1.0
28-07-00 16:00,1.1
28-07-00 15:00,1.3
28-07-00 14:00,1.0
28-07-00 13:00,1.0
28-07-00 12:00,1.1
28-07-00 11:00,1.3
28-07-00 10:00,1.5
28-07-00 09:00,1.4
28-07-00 08:00,1.8
28-07-00 07:00,2.6
28-07-00 06:00,2.4
28-07-00 05:00,2.7
28-07-00 04:00,
28-07-00 03:00,17.9
28-07-00 02:00,1.2
28-07-00 01:00,1.4
28-07-00 00:00,2.9
27-07-00 23:00,3.3
27-07-00 22:00,4.2
27-07-00 21:00,2.7
27-07-00 20:00,2.4
27-07-00 19:00,1.5
27-07-00 18:00,1.6
27-07-00 17:00,1.2
27-07-00 16:00,1.0
27-07-00 15:00,1.2
27-07-00 14:00,1.2
27-07-00 13:00,1.6
27-07-00 12:00,1.7
27-07-00 11:00,1.3
27-07-00 10:00,1.8
27-07-00 09:00,1.0
27-07-00 08:00,1.6
27-07-00 07:00,1.8
27-07-00 06:00,2.2
27-07-00 05:00,
27-07-00 04:00,1.6
27-07-00 03:00,3.1
27-07-00 02:00,1.8
27-07-00 01:00,1.0
27-07-00 00:00,1.5
26-07-00 23:00,1.3
26-07-00 22:00,1.0
26-07-00 21:00,1.0
26-07-00 20:00,1.2
26-07-00 19:00,1.0
26-07-00 18:00,1.1
26-07-00 17:00,1.0
26-07-00 16:00,1.1
26-07-00 15:00,4.0
26-07-00 14:00,12.1
26-07-00 13:00,7.0
26-07-00 12:00,1.0
26-07-00 11:00,1.0
26-07-00 10:00,1.0
26-07-00 09:00,1.0
26-07-00 08:00,1.0
26-07-00 07:00,1.7
26-07-00 06:00,2.0
26-07-00 05:00,
26-07-00 04:00,1.0
26-07-00 03:00,1.2
26-07-00 02:00,1.3
26-07-00 01:00,1.8
26-07-00 00:00,1.7
25-07-00 23:00,2.0
25-07-00 22:00,1.6
25-07-00 21:00,2.0
25-07-00 20:00,1.6
25-07-00 19:00,1.2
25-07-00 18:00,1.0
25-07-00 17:00,1.4
25-07-00 16:00,1.9
25-07-00 15:00,1.5
25-07-00 14:00,2.9
25-07-00 13:00,2.0
25-07-00 12:00,1.3
25-07-00 11:00,1.0
25-07-00 10:00,1.6
25-07-00 09:00,2.4
25-07-00 08:00,2.3
25-07-00 07:00,2.3
25-07-00 06:00,
25-07-00 05:00,3.3
25-07-00 04:00,3.8
25-07-00 03:00,3.9
25-07-00 02:00,5.5
