Datum Zeit,Glauchau NO
,µg/m³
01-08-00 00:00,2
31-07-00 23:00,3
31-07-00 22:00,5
31-07-00 21:00,7
31-07-00 20:00,3
31-07-00 19:00,7
31-07-00 18:00,8
31-07-00 17:00,5
31-07-00 16:00,9
31-07-00 15:00,11
31-07-00 14:00,9
31-07-00 13:00,10
31-07-00 12:00,12
31-07-00 11:00,12
31-07-00 10:00,16
31-07-00 09:00,19
31-07-00 08:00,18
31-07-00 07:00,23
31-07-00 06:00,16
31-07-00 05:00,9
31-07-00 04:00,
31-07-00 03:00,2
31-07-00 02:00,1
31-07-00 01:00,1
31-07-00 00:00,3
30-07-00 23:00,2
30-07-00 22:00,2
30-07-00 21:00,1
30-07-00 20:00,1
30-07-00 19:00,2
30-07-00 18:00,2
30-07-00 17:00,2
30-07-00 16:00,2
30-07-00 15:00,1
30-07-00 14:00,1
30-07-00 13:00,1
30-07-00 12:00,3
30-07-00 11:00,1
30-07-00 10:00,2
30-07-00 09:00,2
30-07-00 08:00,1
30-07-00 07:00,2
30-07-00 06:00,1
30-07-00 05:00,1
30-07-00 04:00,
30-07-00 03:00,1
30-07-00 02:00,1
30-07-00 01:00,1
30-07-00 00:00,3
29-07-00 23:00,4
29-07-00 22:00,2
29-07-00 21:00,3
29-07-00 20:00,5
29-07-00 19:00,2
29-07-00 18:00,3
29-07-00 17:00,3
29-07-00 16:00,2
29-07-00 15:00,2
29-07-00 14:00,3
29-07-00 13:00,2
29-07-00 12:00,3
29-07-00 11:00,6
29-07-00 10:00,7
29-07-00 09:00,7
29-07-00 08:00,5
29-07-00 07:00,3
29-07-00 06:00,2
29-07-00 05:00,
29-07-00 04:00,2
29-07-00 03:00,1
29-07-00 02:00,1
29-07-00 01:00,2
29-07-00 00:00,2
28-07-00 23:00,2
28-07-00 22:00,2
28-07-00 21:00,2
28-07-00 20:00,3
28-07-00 19:00,3
28-07-00 18:00,10
28-07-00 17:00,8
28-07-00 16:00,6
28-07-00 15:00,6
28-07-00 14:00,8
28-07-00 13:00,15
28-07-00 12:00,13
28-07-00 11:00,16
28-07-00 10:00,11
28-07-00 09:00,12
28-07-00 08:00,18
28-07-00 07:00,13
28-07-00 06:00,14
28-07-00 05:00,
28-07-00 04:00,1
28-07-00 03:00,1
28-07-00 02:00,1
28-07-00 01:00,1
28-07-00 00:00,1
27-07-00 23:00,1
27-07-00 22:00,3
27-07-00 21:00,6
27-07-00 20:00,3
27-07-00 19:00,2
27-07-00 18:00,6
27-07-00 17:00,6
27-07-00 16:00,10
27-07-00 15:00,7
27-07-00 14:00,10
27-07-00 13:00,10
27-07-00 12:00,8
