Datum Zeit,Borna O3
,µg/m³
01-08-00 00:00,24
31-07-00 23:00,57
31-07-00 22:00,65
31-07-00 21:00,
31-07-00 20:00,90
31-07-00 19:00,95
31-07-00 18:00,100
31-07-00 17:00,94
31-07-00 16:00,78
31-07-00 15:00,71
31-07-00 14:00,68
31-07-00 13:00,70
31-07-00 12:00,67
31-07-00 11:00,54
31-07-00 10:00,42
31-07-00 09:00,33
31-07-00 08:00,15
31-07-00 07:00,10
31-07-00 06:00,2
31-07-00 05:00,4
31-07-00 04:00,7
31-07-00 03:00,16
31-07-00 02:00,22
31-07-00 01:00,27
31-07-00 00:00,49
30-07-00 23:00,44
30-07-00 22:00,59
30-07-00 21:00,
30-07-00 20:00,104
30-07-00 19:00,108
30-07-00 18:00,112
30-07-00 17:00,112
30-07-00 16:00,107
30-07-00 15:00,103
30-07-00 14:00,101
30-07-00 13:00,97
30-07-00 12:00,80
30-07-00 11:00,53
30-07-00 10:00,48
30-07-00 09:00,58
30-07-00 08:00,49
30-07-00 07:00,45
30-07-00 06:00,40
30-07-00 05:00,41
30-07-00 04:00,42
30-07-00 03:00,43
30-07-00 02:00,47
30-07-00 01:00,42
30-07-00 00:00,36
29-07-00 23:00,31
29-07-00 22:00,
29-07-00 21:00,57
29-07-00 20:00,78
29-07-00 19:00,73
29-07-00 18:00,77
29-07-00 17:00,80
29-07-00 16:00,82
29-07-00 15:00,81
29-07-00 14:00,81
29-07-00 13:00,76
29-07-00 12:00,77
29-07-00 11:00,64
29-07-00 10:00,57
29-07-00 09:00,43
29-07-00 08:00,42
29-07-00 07:00,43
29-07-00 06:00,46
29-07-00 05:00,53
29-07-00 04:00,68
29-07-00 03:00,70
29-07-00 02:00,66
29-07-00 01:00,74
29-07-00 00:00,73
28-07-00 23:00,78
28-07-00 22:00,
28-07-00 21:00,85
28-07-00 20:00,95
28-07-00 19:00,73
28-07-00 18:00,70
28-07-00 17:00,75
28-07-00 16:00,69
28-07-00 15:00,59
28-07-00 14:00,52
28-07-00 13:00,43
28-07-00 12:00,25
28-07-00 11:00,28
28-07-00 10:00,39
28-07-00 09:00,23
28-07-00 08:00,16
28-07-00 07:00,10
28-07-00 06:00,7
28-07-00 05:00,14
28-07-00 04:00,21
28-07-00 03:00,30
28-07-00 02:00,38
28-07-00 01:00,41
28-07-00 00:00,54
27-07-00 23:00,
27-07-00 22:00,51
27-07-00 21:00,48
27-07-00 20:00,42
27-07-00 19:00,26
27-07-00 18:00,36
27-07-00 17:00,42
27-07-00 16:00,57
27-07-00 15:00,48
27-07-00 14:00,55
27-07-00 13:00,66
27-07-00 12:00,70
27-07-00 11:00,47
27-07-00 10:00,44
27-07-00 09:00,32
27-07-00 08:00,17
27-07-00 07:00,9
27-07-00 06:00,14
27-07-00 05:00,14
27-07-00 04:00,30
27-07-00 03:00,29
27-07-00 02:00,43
27-07-00 01:00,48
27-07-00 00:00,39
26-07-00 23:00,
26-07-00 22:00,31
26-07-00 21:00,24
26-07-00 20:00,26
26-07-00 19:00,25
26-07-00 18:00,28
26-07-00 17:00,32
26-07-00 16:00,40
26-07-00 15:00,91
26-07-00 14:00,79
26-07-00 13:00,73
26-07-00 12:00,58
26-07-00 11:00,49
26-07-00 10:00,41
26-07-00 09:00,42
26-07-00 08:00,32
26-07-00 07:00,20
26-07-00 06:00,17
26-07-00 05:00,21
26-07-00 04:00,33
26-07-00 03:00,42
26-07-00 02:00,62
26-07-00 01:00,61
26-07-00 00:00,
25-07-00 23:00,63
25-07-00 22:00,62
25-07-00 21:00,70
25-07-00 20:00,76
25-07-00 19:00,75
25-07-00 18:00,70
25-07-00 17:00,63
25-07-00 16:00,55
25-07-00 15:00,53
25-07-00 14:00,45
25-07-00 13:00,45
25-07-00 12:00,55
25-07-00 11:00,53
25-07-00 10:00,43
25-07-00 09:00,33
25-07-00 08:00,28
25-07-00 07:00,12
25-07-00 06:00,8
25-07-00 05:00,9
25-07-00 04:00,8
25-07-00 03:00,12
25-07-00 02:00,24
25-07-00 01:00,18
25-07-00 00:00,
24-07-00 23:00,20
24-07-00 22:00,27
24-07-00 21:00,47
24-07-00 20:00,54
24-07-00 19:00,43
24-07-00 18:00,38
24-07-00 17:00,25
24-07-00 16:00,47
24-07-00 15:00,37
24-07-00 14:00,35
24-07-00 13:00,22
24-07-00 12:00,9
24-07-00 11:00,13
24-07-00 10:00,20
24-07-00 09:00,12
24-07-00 08:00,11
24-07-00 07:00,6
24-07-00 06:00,1
24-07-00 05:00,2
24-07-00 04:00,1
24-07-00 03:00,14
24-07-00 02:00,42
24-07-00 01:00,
24-07-00 00:00,55
23-07-00 23:00,53
23-07-00 22:00,51
23-07-00 21:00,65
23-07-00 20:00,82
23-07-00 19:00,93
23-07-00 18:00,99
23-07-00 17:00,97
23-07-00 16:00,94
23-07-00 15:00,87
23-07-00 14:00,89
23-07-00 13:00,79
23-07-00 12:00,75
23-07-00 11:00,68
23-07-00 10:00,55
23-07-00 09:00,38
23-07-00 08:00,24
23-07-00 07:00,9
23-07-00 06:00,4
23-07-00 05:00,2
23-07-00 04:00,4
23-07-00 03:00,3
23-07-00 02:00,5
23-07-00 01:00,
23-07-00 00:00,12
22-07-00 23:00,17
22-07-00 22:00,20
22-07-00 21:00,14
22-07-00 20:00,24
22-07-00 19:00,42
22-07-00 18:00,34
22-07-00 17:00,27
22-07-00 16:00,32
22-07-00 15:00,31
22-07-00 14:00,31
22-07-00 13:00,24
22-07-00 12:00,16
22-07-00 11:00,14
22-07-00 10:00,21
22-07-00 09:00,21
22-07-00 08:00,23
22-07-00 07:00,12
22-07-00 06:00,8
22-07-00 05:00,2
22-07-00 04:00,4
22-07-00 03:00,5
22-07-00 02:00,
22-07-00 01:00,16
22-07-00 00:00,13
21-07-00 23:00,15
21-07-00 22:00,19
21-07-00 21:00,21
21-07-00 20:00,22
21-07-00 19:00,24
21-07-00 18:00,23
21-07-00 17:00,23
21-07-00 16:00,32
21-07-00 15:00,32
21-07-00 14:00,29
21-07-00 13:00,35
21-07-00 12:00,37
21-07-00 11:00,44
21-07-00 10:00,47
21-07-00 09:00,37
21-07-00 08:00,40
21-07-00 07:00,53
21-07-00 06:00,57
21-07-00 05:00,56
21-07-00 04:00,47
21-07-00 03:00,49
21-07-00 02:00,
21-07-00 01:00,47
21-07-00 00:00,36
20-07-00 23:00,30
20-07-00 22:00,25
20-07-00 21:00,29
20-07-00 20:00,22
20-07-00 19:00,22
20-07-00 18:00,39
20-07-00 17:00,57
20-07-00 16:00,56
20-07-00 15:00,49
20-07-00 14:00,47
20-07-00 13:00,44
20-07-00 12:00,34
20-07-00 11:00,20
20-07-00 10:00,12
20-07-00 09:00,14
20-07-00 08:00,12
20-07-00 07:00,6
20-07-00 06:00,5
20-07-00 05:00,11
20-07-00 04:00,18
20-07-00 03:00,
20-07-00 02:00,38
20-07-00 01:00,28
20-07-00 00:00,35
19-07-00 23:00,38
19-07-00 22:00,25
19-07-00 21:00,14
19-07-00 20:00,22
19-07-00 19:00,9
19-07-00 18:00,13
19-07-00 17:00,8
19-07-00 16:00,10
19-07-00 15:00,14
19-07-00 14:00,18
19-07-00 13:00,24
19-07-00 12:00,29
19-07-00 11:00,30
19-07-00 10:00,34
19-07-00 09:00,37
19-07-00 08:00,38
19-07-00 07:00,30
19-07-00 06:00,21
19-07-00 05:00,22
19-07-00 04:00,17
19-07-00 03:00,
19-07-00 02:00,29
19-07-00 01:00,32
19-07-00 00:00,27
18-07-00 23:00,33
18-07-00 22:00,29
18-07-00 21:00,36
18-07-00 20:00,49
18-07-00 19:00,41
18-07-00 18:00,50
18-07-00 17:00,37
18-07-00 16:00,36
18-07-00 15:00,34
18-07-00 14:00,35
18-07-00 13:00,23
18-07-00 12:00,23
18-07-00 11:00,18
18-07-00 10:00,19
18-07-00 09:00,16
18-07-00 08:00,14
18-07-00 07:00,10
18-07-00 06:00,8
18-07-00 05:00,10
18-07-00 04:00,
18-07-00 03:00,16
18-07-00 02:00,22
18-07-00 01:00,29
18-07-00 00:00,25
17-07-00 23:00,27
17-07-00 22:00,44
17-07-00 21:00,63
17-07-00 20:00,63
17-07-00 19:00,23
17-07-00 18:00,55
17-07-00 17:00,32
17-07-00 16:00,10
17-07-00 15:00,8
17-07-00 14:00,23
17-07-00 13:00,61
17-07-00 12:00,46
17-07-00 11:00,40
17-07-00 10:00,43
17-07-00 09:00,29
17-07-00 08:00,18
17-07-00 07:00,9
17-07-00 06:00,10
17-07-00 05:00,14
17-07-00 04:00,
17-07-00 03:00,21
17-07-00 02:00,25
17-07-00 01:00,25
17-07-00 00:00,30
16-07-00 23:00,31
16-07-00 22:00,45
16-07-00 21:00,57
16-07-00 20:00,62
16-07-00 19:00,75
16-07-00 18:00,80
16-07-00 17:00,78
16-07-00 16:00,78
16-07-00 15:00,75
16-07-00 14:00,68
16-07-00 13:00,60
16-07-00 12:00,58
16-07-00 11:00,51
16-07-00 10:00,46
16-07-00 09:00,36
16-07-00 08:00,29
16-07-00 07:00,24
16-07-00 06:00,13
16-07-00 05:00,
16-07-00 04:00,15
16-07-00 03:00,18
16-07-00 02:00,28
16-07-00 01:00,28
16-07-00 00:00,27
15-07-00 23:00,26
15-07-00 22:00,20
15-07-00 21:00,23
15-07-00 20:00,47
15-07-00 19:00,50
15-07-00 18:00,55
15-07-00 17:00,56
15-07-00 16:00,56
15-07-00 15:00,56
15-07-00 14:00,48
15-07-00 13:00,44
15-07-00 12:00,26
15-07-00 11:00,19
15-07-00 10:00,34
15-07-00 09:00,37
15-07-00 08:00,25
15-07-00 07:00,32
15-07-00 06:00,30
15-07-00 05:00,
15-07-00 04:00,26
15-07-00 03:00,28
15-07-00 02:00,28
15-07-00 01:00,30
15-07-00 00:00,34
14-07-00 23:00,32
14-07-00 22:00,45
14-07-00 21:00,38
14-07-00 20:00,15
14-07-00 19:00,20
14-07-00 18:00,29
14-07-00 17:00,23
14-07-00 16:00,20
14-07-00 15:00,17
14-07-00 14:00,16
14-07-00 13:00,13
14-07-00 12:00,17
14-07-00 11:00,12
14-07-00 10:00,10
14-07-00 09:00,11
14-07-00 08:00,6
14-07-00 07:00,5
14-07-00 06:00,
14-07-00 05:00,12
14-07-00 04:00,26
14-07-00 03:00,31
14-07-00 02:00,34
14-07-00 01:00,38
14-07-00 00:00,44
13-07-00 23:00,44
13-07-00 22:00,39
13-07-00 21:00,39
13-07-00 20:00,48
13-07-00 19:00,32
13-07-00 18:00,24
13-07-00 17:00,30
13-07-00 16:00,35
13-07-00 15:00,41
13-07-00 14:00,41
13-07-00 13:00,49
13-07-00 12:00,52
13-07-00 11:00,46
13-07-00 10:00,36
13-07-00 09:00,26
13-07-00 08:00,21
13-07-00 07:00,12
13-07-00 06:00,
13-07-00 05:00,19
13-07-00 04:00,21
13-07-00 03:00,31
13-07-00 02:00,32
13-07-00 01:00,29
13-07-00 00:00,37
12-07-00 23:00,39
12-07-00 22:00,50
12-07-00 21:00,45
12-07-00 20:00,30
12-07-00 19:00,45
12-07-00 18:00,43
12-07-00 17:00,47
12-07-00 16:00,37
12-07-00 15:00,34
12-07-00 14:00,35
12-07-00 13:00,35
12-07-00 12:00,37
12-07-00 11:00,29
12-07-00 10:00,32
12-07-00 09:00,31
12-07-00 08:00,23
12-07-00 07:00,
12-07-00 06:00,38
12-07-00 05:00,44
12-07-00 04:00,30
12-07-00 03:00,33
12-07-00 02:00,38
12-07-00 01:00,44
12-07-00 00:00,48
11-07-00 23:00,51
11-07-00 22:00,47
11-07-00 21:00,45
11-07-00 20:00,37
11-07-00 19:00,44
11-07-00 18:00,43
11-07-00 17:00,43
11-07-00 16:00,41
11-07-00 15:00,41
11-07-00 14:00,37
11-07-00 13:00,39
11-07-00 12:00,32
11-07-00 11:00,28
11-07-00 10:00,24
11-07-00 09:00,23
11-07-00 08:00,11
11-07-00 07:00,
11-07-00 06:00,7
11-07-00 05:00,10
11-07-00 04:00,17
11-07-00 03:00,27
11-07-00 02:00,43
11-07-00 01:00,47
11-07-00 00:00,47
10-07-00 23:00,51
10-07-00 22:00,39
10-07-00 21:00,31
10-07-00 20:00,41
10-07-00 19:00,46
10-07-00 18:00,48
10-07-00 17:00,48
10-07-00 16:00,44
10-07-00 15:00,38
10-07-00 14:00,37
10-07-00 13:00,32
10-07-00 12:00,42
10-07-00 11:00,17
10-07-00 10:00,9
10-07-00 09:00,17
10-07-00 08:00,
10-07-00 07:00,12
10-07-00 06:00,14
10-07-00 05:00,24
10-07-00 04:00,32
10-07-00 03:00,38
10-07-00 02:00,41
10-07-00 01:00,45
10-07-00 00:00,43
09-07-00 23:00,44
09-07-00 22:00,42
09-07-00 21:00,46
09-07-00 20:00,45
09-07-00 19:00,41
09-07-00 18:00,47
09-07-00 17:00,51
09-07-00 16:00,57
09-07-00 15:00,60
09-07-00 14:00,60
09-07-00 13:00,59
09-07-00 12:00,59
09-07-00 11:00,44
09-07-00 10:00,38
09-07-00 09:00,40
09-07-00 08:00,
09-07-00 07:00,22
09-07-00 06:00,19
09-07-00 05:00,23
09-07-00 04:00,23
09-07-00 03:00,23
09-07-00 02:00,12
09-07-00 01:00,17
09-07-00 00:00,17
08-07-00 23:00,22
08-07-00 22:00,24
08-07-00 21:00,35
08-07-00 20:00,45
08-07-00 19:00,48
08-07-00 18:00,48
08-07-00 17:00,47
08-07-00 16:00,55
08-07-00 15:00,45
08-07-00 14:00,41
08-07-00 13:00,47
08-07-00 12:00,47
08-07-00 11:00,52
08-07-00 10:00,51
08-07-00 09:00,
08-07-00 08:00,50
08-07-00 07:00,52
08-07-00 06:00,56
08-07-00 05:00,52
08-07-00 04:00,49
08-07-00 03:00,53
08-07-00 02:00,54
08-07-00 01:00,59
08-07-00 00:00,59
07-07-00 23:00,68
07-07-00 22:00,62
07-07-00 21:00,57
07-07-00 20:00,51
07-07-00 19:00,56
07-07-00 18:00,66
07-07-00 17:00,62
07-07-00 16:00,43
07-07-00 15:00,25
07-07-00 14:00,31
07-07-00 13:00,23
07-07-00 12:00,39
07-07-00 11:00,40
07-07-00 10:00,40
07-07-00 09:00,
07-07-00 08:00,16
07-07-00 07:00,10
07-07-00 06:00,3
07-07-00 05:00,1
07-07-00 04:00,1
07-07-00 03:00,3
07-07-00 02:00,6
07-07-00 01:00,13
07-07-00 00:00,11
06-07-00 23:00,44
06-07-00 22:00,64
06-07-00 21:00,75
06-07-00 20:00,73
06-07-00 19:00,87
06-07-00 18:00,80
06-07-00 17:00,71
06-07-00 16:00,63
06-07-00 15:00,57
06-07-00 14:00,60
06-07-00 13:00,55
06-07-00 12:00,43
06-07-00 11:00,43
06-07-00 10:00,
06-07-00 09:00,34
06-07-00 08:00,23
06-07-00 07:00,16
06-07-00 06:00,9
06-07-00 05:00,11
06-07-00 04:00,18
06-07-00 03:00,36
06-07-00 02:00,41
06-07-00 01:00,41
06-07-00 00:00,30
05-07-00 23:00,18
05-07-00 22:00,13
05-07-00 21:00,38
05-07-00 20:00,41
05-07-00 19:00,43
05-07-00 18:00,65
05-07-00 17:00,62
05-07-00 16:00,69
05-07-00 15:00,55
05-07-00 14:00,28
05-07-00 13:00,
05-07-00 12:00,
05-07-00 11:00,
05-07-00 10:00,37
05-07-00 09:00,33
05-07-00 08:00,30
05-07-00 07:00,24
05-07-00 06:00,26
05-07-00 05:00,45
05-07-00 04:00,41
05-07-00 03:00,44
05-07-00 02:00,43
05-07-00 01:00,
05-07-00 00:00,48
04-07-00 23:00,46
04-07-00 22:00,40
04-07-00 21:00,41
04-07-00 20:00,39
04-07-00 19:00,48
04-07-00 18:00,39
04-07-00 17:00,42
04-07-00 16:00,63
04-07-00 15:00,87
04-07-00 14:00,105
04-07-00 13:00,109
04-07-00 12:00,91
04-07-00 11:00,50
04-07-00 10:00,45
04-07-00 09:00,44
04-07-00 08:00,46
04-07-00 07:00,36
04-07-00 06:00,16
04-07-00 05:00,14
04-07-00 04:00,24
04-07-00 03:00,34
04-07-00 02:00,58
04-07-00 01:00,
04-07-00 00:00,34
03-07-00 23:00,31
03-07-00 22:00,30
03-07-00 21:00,79
03-07-00 20:00,103
03-07-00 19:00,92
03-07-00 18:00,87
03-07-00 17:00,68
03-07-00 16:00,68
03-07-00 15:00,70
03-07-00 14:00,60
03-07-00 13:00,53
03-07-00 12:00,47
03-07-00 11:00,22
03-07-00 10:00,20
03-07-00 09:00,32
03-07-00 08:00,25
03-07-00 07:00,11
03-07-00 06:00,11
03-07-00 05:00,17
03-07-00 04:00,27
03-07-00 03:00,23
03-07-00 02:00,
03-07-00 01:00,37
03-07-00 00:00,44
02-07-00 23:00,41
02-07-00 22:00,20
02-07-00 21:00,70
02-07-00 20:00,92
02-07-00 19:00,96
02-07-00 18:00,73
02-07-00 17:00,109
02-07-00 16:00,123
02-07-00 15:00,121
02-07-00 14:00,109
02-07-00 13:00,107
02-07-00 12:00,100
02-07-00 11:00,90
02-07-00 10:00,77
02-07-00 09:00,67
02-07-00 08:00,61
02-07-00 07:00,51
02-07-00 06:00,19
02-07-00 05:00,22
02-07-00 04:00,20
02-07-00 03:00,21
02-07-00 02:00,
02-07-00 01:00,35
02-07-00 00:00,47
01-07-00 23:00,55
01-07-00 22:00,57
01-07-00 21:00,38
01-07-00 20:00,82
01-07-00 19:00,99
01-07-00 18:00,104
01-07-00 17:00,89
01-07-00 16:00,90
01-07-00 15:00,99
01-07-00 14:00,104
01-07-00 13:00,96
01-07-00 12:00,88
01-07-00 11:00,70
01-07-00 10:00,55
01-07-00 09:00,43
01-07-00 08:00,36
01-07-00 07:00,23
01-07-00 06:00,16
01-07-00 05:00,14
01-07-00 04:00,15
01-07-00 03:00,
01-07-00 02:00,25
01-07-00 01:00,19

