Datum Zeit,Glauchau SO2
,µg/m³
01-08-00 00:00,1.1
31-07-00 23:00,1.0
31-07-00 22:00,1.4
31-07-00 21:00,1.4
31-07-00 20:00,1.4
31-07-00 19:00,1.3
31-07-00 18:00,1.5
31-07-00 17:00,
31-07-00 16:00,1.3
31-07-00 15:00,1.2
31-07-00 14:00,1.5
31-07-00 13:00,1.8
31-07-00 12:00,1.2
31-07-00 11:00,2.0
31-07-00 10:00,1.4
31-07-00 09:00,1.6
31-07-00 08:00,1.8
31-07-00 07:00,1.1
31-07-00 06:00,1.1
31-07-00 05:00,1.0
31-07-00 04:00,1.0
31-07-00 03:00,1.0
31-07-00 02:00,1.0
31-07-00 01:00,1.0
31-07-00 00:00,1.0
30-07-00 23:00,1.0
30-07-00 22:00,1.0
30-07-00 21:00,1.0
30-07-00 20:00,1.2
30-07-00 19:00,1.0
30-07-00 18:00,1.5
30-07-00 17:00,
30-07-00 16:00,1.1
30-07-00 15:00,1.0
30-07-00 14:00,1.6
30-07-00 13:00,2.6
30-07-00 12:00,1.6
30-07-00 11:00,1.7
30-07-00 10:00,1.0
30-07-00 09:00,1.1
30-07-00 08:00,1.2
30-07-00 07:00,1.0
30-07-00 06:00,1.0
30-07-00 05:00,1.3
30-07-00 04:00,1.2
30-07-00 03:00,1.2
30-07-00 02:00,1.2
30-07-00 01:00,2.3
30-07-00 00:00,1.6
29-07-00 23:00,1.7
29-07-00 22:00,1.0
29-07-00 21:00,1.1
29-07-00 20:00,1.5
29-07-00 19:00,2.1
29-07-00 18:00,
29-07-00 17:00,5.6
29-07-00 16:00,3.6
29-07-00 15:00,1.3
29-07-00 14:00,1.1
29-07-00 13:00,1.1
29-07-00 12:00,1.7
29-07-00 11:00,2.0
29-07-00 10:00,1.6
29-07-00 09:00,1.0
29-07-00 08:00,1.0
29-07-00 07:00,1.0
29-07-00 06:00,1.0
29-07-00 05:00,1.0
29-07-00 04:00,1.1
29-07-00 03:00,1.0
29-07-00 02:00,1.0
29-07-00 01:00,1.0
29-07-00 00:00,1.0
28-07-00 23:00,1.0
28-07-00 22:00,1.0
28-07-00 21:00,1.1
28-07-00 20:00,1.3
28-07-00 19:00,1.0
28-07-00 18:00,
28-07-00 17:00,1.0
28-07-00 16:00,1.0
28-07-00 15:00,1.0
28-07-00 14:00,1.0
28-07-00 13:00,1.3
28-07-00 12:00,1.2
28-07-00 11:00,1.0
28-07-00 10:00,1.0
28-07-00 09:00,1.5
28-07-00 08:00,1.4
28-07-00 07:00,1.0
28-07-00 06:00,1.3
28-07-00 05:00,1.0
28-07-00 04:00,1.0
28-07-00 03:00,1.0
28-07-00 02:00,1.0
28-07-00 01:00,1.0
28-07-00 00:00,1.0
27-07-00 23:00,1.0
27-07-00 22:00,1.3
27-07-00 21:00,1.3
27-07-00 20:00,1.1
27-07-00 19:00,
27-07-00 18:00,1.0
27-07-00 17:00,1.0
27-07-00 16:00,1.2
27-07-00 15:00,1.2
27-07-00 14:00,2.0
27-07-00 13:00,1.4
27-07-00 12:00,1.1
27-07-00 11:00,1.8
27-07-00 10:00,1.2
27-07-00 09:00,1.2
27-07-00 08:00,1.0
27-07-00 07:00,1.0
27-07-00 06:00,1.1
27-07-00 05:00,1.0
27-07-00 04:00,1.0
27-07-00 03:00,1.0
27-07-00 02:00,1.0
27-07-00 01:00,1.0
27-07-00 00:00,1.0
26-07-00 23:00,1.0
26-07-00 22:00,1.0
26-07-00 21:00,1.0
26-07-00 20:00,1.0
26-07-00 19:00,
26-07-00 18:00,1.0
26-07-00 17:00,1.0
26-07-00 16:00,1.3
26-07-00 15:00,1.0
26-07-00 14:00,1.0
26-07-00 13:00,1.1
26-07-00 12:00,1.0
26-07-00 11:00,1.0
26-07-00 10:00,1.0
26-07-00 09:00,1.1
26-07-00 08:00,1.9
26-07-00 07:00,1.5
26-07-00 06:00,1.0
26-07-00 05:00,1.0
26-07-00 04:00,1.0
26-07-00 03:00,1.0
26-07-00 02:00,1.0
26-07-00 01:00,1.0
26-07-00 00:00,1.0
25-07-00 23:00,1.1
25-07-00 22:00,1.2
25-07-00 21:00,1.0
25-07-00 20:00,
25-07-00 19:00,1.0
25-07-00 18:00,1.2
25-07-00 17:00,1.1
25-07-00 16:00,1.1
25-07-00 15:00,1.3
25-07-00 14:00,1.0
25-07-00 13:00,1.0
25-07-00 12:00,1.0
25-07-00 11:00,1.3
25-07-00 10:00,1.5
25-07-00 09:00,1.5
25-07-00 08:00,1.5
25-07-00 07:00,1.3
25-07-00 06:00,1.6
25-07-00 05:00,1.4
25-07-00 04:00,1.0
25-07-00 03:00,1.0
25-07-00 02:00,1.0
25-07-00 01:00,1.0
25-07-00 00:00,1.2
24-07-00 23:00,1.5
24-07-00 22:00,1.2
24-07-00 21:00,1.8
24-07-00 20:00,
24-07-00 19:00,1.4
24-07-00 18:00,1.2
24-07-00 17:00,1.3
24-07-00 16:00,1.4
24-07-00 15:00,2.4
24-07-00 14:00,4.1
24-07-00 13:00,4.7
24-07-00 12:00,4.9
24-07-00 11:00,3.9
24-07-00 10:00,5.5
24-07-00 09:00,4.1
24-07-00 08:00,3.2
24-07-00 07:00,2.5
24-07-00 06:00,1.8
24-07-00 05:00,1.3
24-07-00 04:00,1.0
24-07-00 03:00,1.2
24-07-00 02:00,1.0
24-07-00 01:00,1.0
24-07-00 00:00,1.0
23-07-00 23:00,1.4
23-07-00 22:00,1.0
23-07-00 21:00,
23-07-00 20:00,1.4
23-07-00 19:00,1.1
23-07-00 18:00,1.5
23-07-00 17:00,1.8
23-07-00 16:00,2.2
23-07-00 15:00,2.4
23-07-00 14:00,1.5
23-07-00 13:00,1.3
23-07-00 12:00,1.6
23-07-00 11:00,1.9
23-07-00 10:00,1.0
23-07-00 09:00,1.4
23-07-00 08:00,1.2
23-07-00 07:00,1.2
23-07-00 06:00,1.0
23-07-00 05:00,1.0
23-07-00 04:00,1.0
23-07-00 03:00,1.0
23-07-00 02:00,1.0
23-07-00 01:00,1.0
23-07-00 00:00,1.0
22-07-00 23:00,1.0
22-07-00 22:00,1.2
22-07-00 21:00,
22-07-00 20:00,1.0
22-07-00 19:00,1.0
22-07-00 18:00,1.0
22-07-00 17:00,1.0
22-07-00 16:00,1.0
22-07-00 15:00,1.0
22-07-00 14:00,1.0
22-07-00 13:00,1.1
22-07-00 12:00,1.0
22-07-00 11:00,1.1
22-07-00 10:00,1.0
22-07-00 09:00,1.1
22-07-00 08:00,1.4
22-07-00 07:00,1.0
22-07-00 06:00,1.1
22-07-00 05:00,1.3
22-07-00 04:00,1.0
22-07-00 03:00,1.0
22-07-00 02:00,1.0
22-07-00 01:00,1.0
22-07-00 00:00,1.0
21-07-00 23:00,1.0
21-07-00 22:00,
21-07-00 21:00,1.0
21-07-00 20:00,1.0
21-07-00 19:00,1.0
21-07-00 18:00,1.1
21-07-00 17:00,1.3
21-07-00 16:00,1.1
21-07-00 15:00,1.0
21-07-00 14:00,1.5
21-07-00 13:00,1.7
21-07-00 12:00,2.8
21-07-00 11:00,2.4
21-07-00 10:00,3.3
21-07-00 09:00,4.4
21-07-00 08:00,5.9
21-07-00 07:00,2.9
21-07-00 06:00,1.9
21-07-00 05:00,1.7
21-07-00 04:00,1.6
21-07-00 03:00,1.0
21-07-00 02:00,1.0
21-07-00 01:00,1.0
21-07-00 00:00,1.0
20-07-00 23:00,1.1
20-07-00 22:00,
20-07-00 21:00,1.0
20-07-00 20:00,2.3
20-07-00 19:00,3.1
20-07-00 18:00,1.2
20-07-00 17:00,1.0
20-07-00 16:00,1.1
20-07-00 15:00,1.0
20-07-00 14:00,1.2
20-07-00 13:00,1.3
20-07-00 12:00,1.0
20-07-00 11:00,2.1
20-07-00 10:00,1.8
20-07-00 09:00,1.0
20-07-00 08:00,1.2
20-07-00 07:00,1.2
20-07-00 06:00,1.5
20-07-00 05:00,1.0
20-07-00 04:00,1.0
20-07-00 03:00,1.0
20-07-00 02:00,1.0
20-07-00 01:00,1.0
20-07-00 00:00,1.0
19-07-00 23:00,
19-07-00 22:00,1.0
19-07-00 21:00,1.0
19-07-00 20:00,1.0
19-07-00 19:00,1.0
19-07-00 18:00,1.0
19-07-00 17:00,1.0
19-07-00 16:00,1.0
19-07-00 15:00,1.0
19-07-00 14:00,1.0
19-07-00 13:00,1.0
19-07-00 12:00,1.0
19-07-00 11:00,1.0
19-07-00 10:00,1.0
19-07-00 09:00,1.1
19-07-00 08:00,1.3
19-07-00 07:00,1.8
19-07-00 06:00,1.2
19-07-00 05:00,1.0
19-07-00 04:00,1.0
19-07-00 03:00,1.0
19-07-00 02:00,1.0
19-07-00 01:00,1.0
19-07-00 00:00,1.1
18-07-00 23:00,
18-07-00 22:00,1.0
18-07-00 21:00,1.0
18-07-00 20:00,1.0
18-07-00 19:00,1.0
18-07-00 18:00,1.0
18-07-00 17:00,1.1
18-07-00 16:00,1.2
18-07-00 15:00,1.3
18-07-00 14:00,1.5
18-07-00 13:00,1.7
18-07-00 12:00,1.5
18-07-00 11:00,1.9
18-07-00 10:00,1.6
18-07-00 09:00,1.7
18-07-00 08:00,2.0
18-07-00 07:00,1.9
18-07-00 06:00,1.5
18-07-00 05:00,1.0
18-07-00 04:00,1.0
18-07-00 03:00,1.0
18-07-00 02:00,1.0
18-07-00 01:00,1.0
18-07-00 00:00,
17-07-00 23:00,1.0
17-07-00 22:00,1.2
17-07-00 21:00,1.0
17-07-00 20:00,1.0
17-07-00 19:00,1.0
17-07-00 18:00,1.0
17-07-00 17:00,1.2
