Datum Zeit,Carlsfeld PM10
,µg/m³
30-11-10,16
29-11-10,26
28-11-10,16
27-11-10,9
26-11-10,7
25-11-10,6
24-11-10,4
23-11-10,4
22-11-10,4
21-11-10,7
20-11-10,8
19-11-10,9
18-11-10,
17-11-10,1
16-11-10,1
15-11-10,5
14-11-10,4
13-11-10,2
12-11-10,5
11-11-10,5
10-11-10,10
09-11-10,7
08-11-10,2
07-11-10,2
06-11-10,4
05-11-10,6
04-11-10,4
03-11-10,7
02-11-10,20
01-11-10,

