Datum Zeit,Leipzig-Luetzner Straße PM10
,µg/m³
30-11-10,23
29-11-10,50
28-11-10,55
27-11-10,52
26-11-10,37
25-11-10,30
24-11-10,17
23-11-10,8
22-11-10,21
21-11-10,40
20-11-10,37
19-11-10,28
18-11-10,15
17-11-10,8
16-11-10,5
15-11-10,16
14-11-10,8
13-11-10,4
12-11-10,14
11-11-10,15
10-11-10,23
09-11-10,
08-11-10,
07-11-10,12
06-11-10,12
05-11-10,16
04-11-10,12
03-11-10,24
02-11-10,65
01-11-10,73

