Datum Zeit,Dresden-Winckelmannstr. PM10
,µg/m³
30-11-10,14
29-11-10,36
28-11-10,36
27-11-10,30
26-11-10,23
25-11-10,22
24-11-10,6
23-11-10,4
22-11-10,23
21-11-10,30
20-11-10,41
19-11-10,16
18-11-10,10
17-11-10,7
16-11-10,3
15-11-10,13
14-11-10,9
13-11-10,3
12-11-10,7
11-11-10,9
10-11-10,24
09-11-10,21
08-11-10,8
07-11-10,5
06-11-10,5
05-11-10,8
04-11-10,6
03-11-10,20
02-11-10,65
01-11-10,39

