Datum Zeit,Niesky PM10
,µg/m³
30-11-10,13
29-11-10,32
28-11-10,51
27-11-10,22
26-11-10,17
25-11-10,12
24-11-10,3
23-11-10,4
22-11-10,34
21-11-10,27
20-11-10,20
19-11-10,13
18-11-10,11
17-11-10,8
16-11-10,5
15-11-10,10
14-11-10,8
13-11-10,3
12-11-10,8
11-11-10,11
10-11-10,20
09-11-10,14
08-11-10,6
07-11-10,8
06-11-10,4
05-11-10,7
04-11-10,4
03-11-10,21
02-11-10,55
01-11-10,27

