Datum Zeit,Plauen-Sued PM10
,µg/m³
30-11-10,28
29-11-10,41
28-11-10,44
27-11-10,37
26-11-10,23
25-11-10,21
24-11-10,9
23-11-10,7
22-11-10,15
21-11-10,25
20-11-10,25
19-11-10,30
18-11-10,17
17-11-10,10
16-11-10,4
15-11-10,16
14-11-10,6
13-11-10,3
12-11-10,8
11-11-10,9
10-11-10,23
09-11-10,19
08-11-10,16
07-11-10,8
06-11-10,7
05-11-10,11
04-11-10,8
03-11-10,21
02-11-10,46
01-11-10,45

