Datum Zeit,Collmberg PM2.5
,µg/m³
30-11-10,8.77
29-11-10,23.58
28-11-10,29.32
27-11-10,23.04
26-11-10,9.19
25-11-10,12.40
24-11-10,5.19
23-11-10,2.48
22-11-10,3.59
21-11-10,18.32
20-11-10,17.71
19-11-10,14.47
18-11-10,1.63
17-11-10,0.57
16-11-10,1.07
15-11-10,3.99
14-11-10,3.66
13-11-10,1.11
12-11-10,3.41
11-11-10,3.88
10-11-10,7.80
09-11-10,11.03
08-11-10,4.01
07-11-10,1.76
06-11-10,2.73
05-11-10,4.95
04-11-10,3.34
03-11-10,8.55
02-11-10,39.98
01-11-10,31.43

