Datum Zeit,Dresden-Nord PM10
,µg/m³
30-11-10,16
29-11-10,39
28-11-10,39
27-11-10,34
26-11-10,29
25-11-10,36
24-11-10,11
23-11-10,9
22-11-10,27
21-11-10,30
20-11-10,45
19-11-10,28
18-11-10,16
17-11-10,8
16-11-10,3
15-11-10,17
14-11-10,12
13-11-10,8
12-11-10,20
11-11-10,18
10-11-10,27
09-11-10,28
08-11-10,11
07-11-10,5
06-11-10,11
05-11-10,15
04-11-10,13
03-11-10,32
02-11-10,83
01-11-10,51

