Datum Zeit,Collmberg PM10
,µg/m³
30-11-10,12
29-11-10,31
28-11-10,37
27-11-10,27
26-11-10,14
25-11-10,13
24-11-10,5
23-11-10,4
22-11-10,6
21-11-10,26
20-11-10,23
19-11-10,16
18-11-10,2
17-11-10,1
16-11-10,1
15-11-10,6
14-11-10,4
13-11-10,0
12-11-10,7
11-11-10,6
10-11-10,12
09-11-10,17
08-11-10,5
07-11-10,0
06-11-10,4
05-11-10,9
04-11-10,5
03-11-10,12
02-11-10,54
01-11-10,36

