Datum Zeit,Bautzen PM10
,µg/m³
30-11-10,19
29-11-10,35
28-11-10,41
27-11-10,33
26-11-10,19
25-11-10,17
24-11-10,5
23-11-10,5
22-11-10,37
21-11-10,34
20-11-10,28
19-11-10,20
18-11-10,14
17-11-10,7
16-11-10,5
15-11-10,14
14-11-10,8
13-11-10,3
12-11-10,10
11-11-10,13
10-11-10,23
09-11-10,19
08-11-10,10
07-11-10,9
06-11-10,5
05-11-10,8
04-11-10,6
03-11-10,21
02-11-10,61
01-11-10,31

