Datum Zeit,Zittau-Ost PM10
,µg/m³
30-11-10,19
29-11-10,45
28-11-10,66
27-11-10,40
26-11-10,23
25-11-10,20
24-11-10,5
23-11-10,4
22-11-10,68
21-11-10,43
20-11-10,24
19-11-10,28
18-11-10,13
17-11-10,8
16-11-10,7
15-11-10,18
14-11-10,12
13-11-10,20
12-11-10,20
11-11-10,24
10-11-10,44
09-11-10,31
08-11-10,9
07-11-10,11
06-11-10,9
05-11-10,8
04-11-10,7
03-11-10,20
02-11-10,69
01-11-10,50

