Datum Zeit,Klingenthal PM10
,µg/m³
30-11-10,18
29-11-10,30
28-11-10,37
27-11-10,32
26-11-10,12
25-11-10,19
24-11-10,6
23-11-10,7
22-11-10,8
21-11-10,13
20-11-10,19
19-11-10,18
18-11-10,
17-11-10,7
16-11-10,2
15-11-10,22
14-11-10,14
13-11-10,2
12-11-10,7
11-11-10,7
10-11-10,19
09-11-10,20
08-11-10,7
07-11-10,6
06-11-10,6
05-11-10,9
04-11-10,5
03-11-10,14
02-11-10,34
01-11-10,32

