Datum Zeit,Leipzig-Luetzner Straße NO
,µg/m³
01-11-04 00:00,20
31-10-04 23:00,42
31-10-04 22:00,43
31-10-04 21:00,45
31-10-04 20:00,65
31-10-04 19:00,98
31-10-04 18:00,128
31-10-04 17:00,80
31-10-04 16:00,74
31-10-04 15:00,69
31-10-04 14:00,50
31-10-04 13:00,49
31-10-04 12:00,48
31-10-04 11:00,47
31-10-04 10:00,51
31-10-04 09:00,26
31-10-04 08:00,20
31-10-04 07:00,9
31-10-04 06:00,23
31-10-04 05:00,28
31-10-04 04:00,23
31-10-04 03:00,5
31-10-04 02:00,10
31-10-04 01:00,28
31-10-04 00:00,21
30-10-04 23:00,21
30-10-04 22:00,52
30-10-04 21:00,13
30-10-04 20:00,36
30-10-04 19:00,83
30-10-04 18:00,108
30-10-04 17:00,103
30-10-04 16:00,52
30-10-04 15:00,31
30-10-04 14:00,40
30-10-04 13:00,46
30-10-04 12:00,51
30-10-04 11:00,58
30-10-04 10:00,82
30-10-04 09:00,77
30-10-04 08:00,153
30-10-04 07:00,120
30-10-04 06:00,95
30-10-04 05:00,94
30-10-04 04:00,91
30-10-04 03:00,54
30-10-04 02:00,46
30-10-04 01:00,67
30-10-04 00:00,79
29-10-04 23:00,179
29-10-04 22:00,149
29-10-04 21:00,143
29-10-04 20:00,155
29-10-04 19:00,264
29-10-04 18:00,278
29-10-04 17:00,267
29-10-04 16:00,177
29-10-04 15:00,185
29-10-04 14:00,200
29-10-04 13:00,210
29-10-04 12:00,170
29-10-04 11:00,218
29-10-04 10:00,292
29-10-04 09:00,314
29-10-04 08:00,259
29-10-04 07:00,260
29-10-04 06:00,167
29-10-04 05:00,117
29-10-04 04:00,160
29-10-04 03:00,71
29-10-04 02:00,73
29-10-04 01:00,90
29-10-04 00:00,91
28-10-04 23:00,57
28-10-04 22:00,100
28-10-04 21:00,110
28-10-04 20:00,75
28-10-04 19:00,196
28-10-04 18:00,197
28-10-04 17:00,197
28-10-04 16:00,101
28-10-04 15:00,91
28-10-04 14:00,51
28-10-04 13:00,71
28-10-04 12:00,81
28-10-04 11:00,74
28-10-04 10:00,91
28-10-04 09:00,158
28-10-04 08:00,155
28-10-04 07:00,175
28-10-04 06:00,100
28-10-04 05:00,58
28-10-04 04:00,44
28-10-04 03:00,16
28-10-04 02:00,14
28-10-04 01:00,13
28-10-04 00:00,7
27-10-04 23:00,20
27-10-04 22:00,18
27-10-04 21:00,35
27-10-04 20:00,38
27-10-04 19:00,62
27-10-04 18:00,67
27-10-04 17:00,83
27-10-04 16:00,76
27-10-04 15:00,77
27-10-04 14:00,95
27-10-04 13:00,115
27-10-04 12:00,99
27-10-04 11:00,109
27-10-04 10:00,127
27-10-04 09:00,235
27-10-04 08:00,200
27-10-04 07:00,156
27-10-04 06:00,136
27-10-04 05:00,123
27-10-04 04:00,73
27-10-04 03:00,26
27-10-04 02:00,35
27-10-04 01:00,43
27-10-04 00:00,61
26-10-04 23:00,67
26-10-04 22:00,79
26-10-04 21:00,89
26-10-04 20:00,97
26-10-04 19:00,69
26-10-04 18:00,69
26-10-04 17:00,64
26-10-04 16:00,68
26-10-04 15:00,54
26-10-04 14:00,109
26-10-04 13:00,77
26-10-04 12:00,99
26-10-04 11:00,60
26-10-04 10:00,59
26-10-04 09:00,109
26-10-04 08:00,132
26-10-04 07:00,72
26-10-04 06:00,69
26-10-04 05:00,20
26-10-04 04:00,52
26-10-04 03:00,16
26-10-04 02:00,5
26-10-04 01:00,13
26-10-04 00:00,11
25-10-04 23:00,17
25-10-04 22:00,29
25-10-04 21:00,13
25-10-04 20:00,38
25-10-04 19:00,74
25-10-04 18:00,109
25-10-04 17:00,58
25-10-04 16:00,61
25-10-04 15:00,
25-10-04 14:00,
25-10-04 13:00,65
25-10-04 12:00,81
25-10-04 11:00,29
25-10-04 10:00,37
25-10-04 09:00,33
25-10-04 08:00,96
25-10-04 07:00,61
25-10-04 06:00,26
25-10-04 05:00,24
25-10-04 04:00,11
25-10-04 03:00,8
25-10-04 02:00,45
25-10-04 01:00,80
25-10-04 00:00,82
24-10-04 23:00,46
24-10-04 22:00,21
24-10-04 21:00,21
24-10-04 20:00,39
24-10-04 19:00,8
24-10-04 18:00,16
24-10-04 17:00,16
24-10-04 16:00,20
24-10-04 15:00,38
24-10-04 14:00,33
24-10-04 13:00,21
24-10-04 12:00,25
24-10-04 11:00,29
24-10-04 10:00,24
24-10-04 09:00,2
24-10-04 08:00,25
24-10-04 07:00,6
24-10-04 06:00,1
24-10-04 05:00,1
24-10-04 04:00,8
24-10-04 03:00,5
24-10-04 02:00,3
24-10-04 01:00,13
24-10-04 00:00,6
23-10-04 23:00,7
23-10-04 22:00,7
23-10-04 21:00,11
23-10-04 20:00,31
23-10-04 19:00,31
23-10-04 18:00,36
23-10-04 17:00,46
23-10-04 16:00,59
23-10-04 15:00,38
23-10-04 14:00,29
23-10-04 13:00,23
23-10-04 12:00,33
23-10-04 11:00,21
23-10-04 10:00,11
23-10-04 09:00,8
23-10-04 08:00,6
23-10-04 07:00,11
23-10-04 06:00,3
23-10-04 05:00,7
23-10-04 04:00,5
23-10-04 03:00,4
23-10-04 02:00,5
23-10-04 01:00,22
23-10-04 00:00,7
22-10-04 23:00,7
22-10-04 22:00,17
22-10-04 21:00,91
22-10-04 20:00,186
22-10-04 19:00,84
22-10-04 18:00,84
22-10-04 17:00,67
22-10-04 16:00,77
22-10-04 15:00,44
22-10-04 14:00,73
22-10-04 13:00,68
22-10-04 12:00,93
22-10-04 11:00,78
22-10-04 10:00,69
22-10-04 09:00,55
22-10-04 08:00,121
22-10-04 07:00,33
22-10-04 06:00,12
22-10-04 05:00,27
22-10-04 04:00,32
22-10-04 03:00,5
22-10-04 02:00,19
22-10-04 01:00,43
22-10-04 00:00,62
21-10-04 23:00,63
21-10-04 22:00,156
21-10-04 21:00,126
21-10-04 20:00,152
21-10-04 19:00,251
21-10-04 18:00,174
21-10-04 17:00,57
21-10-04 16:00,50
21-10-04 15:00,36
21-10-04 14:00,28
21-10-04 13:00,25
21-10-04 12:00,36
21-10-04 11:00,102
21-10-04 10:00,70
21-10-04 09:00,32
21-10-04 08:00,18
21-10-04 07:00,14
21-10-04 06:00,73
21-10-04 05:00,20
21-10-04 04:00,10
21-10-04 03:00,11
21-10-04 02:00,24
21-10-04 01:00,43
21-10-04 00:00,26
20-10-04 23:00,65
20-10-04 22:00,48
20-10-04 21:00,24
20-10-04 20:00,34
20-10-04 19:00,62
20-10-04 18:00,158
20-10-04 17:00,142
20-10-04 16:00,123
20-10-04 15:00,126
20-10-04 14:00,110
20-10-04 13:00,79
20-10-04 12:00,83
20-10-04 11:00,88
20-10-04 10:00,142
20-10-04 09:00,175
20-10-04 08:00,192
