Datum Zeit,Zittau-Ost NO2
,µg/m³
01-11-04 00:00,13
31-10-04 23:00,14
31-10-04 22:00,16
31-10-04 21:00,17
31-10-04 20:00,21
31-10-04 19:00,16
31-10-04 18:00,14
31-10-04 17:00,14
31-10-04 16:00,11
31-10-04 15:00,10
31-10-04 14:00,9
31-10-04 13:00,8
31-10-04 12:00,10
31-10-04 11:00,13
31-10-04 10:00,13
31-10-04 09:00,11
31-10-04 08:00,13
31-10-04 07:00,13
31-10-04 06:00,13
31-10-04 05:00,14
31-10-04 04:00,16
31-10-04 03:00,15
31-10-04 02:00,16
31-10-04 01:00,18
31-10-04 00:00,13
30-10-04 23:00,15
30-10-04 22:00,19
30-10-04 21:00,18
30-10-04 20:00,18
30-10-04 19:00,20
30-10-04 18:00,21
30-10-04 17:00,21
30-10-04 16:00,25
30-10-04 15:00,20
30-10-04 14:00,19
30-10-04 13:00,17
30-10-04 12:00,18
30-10-04 11:00,24
30-10-04 10:00,24
30-10-04 09:00,19
30-10-04 08:00,18
30-10-04 07:00,20
30-10-04 06:00,17
30-10-04 05:00,14
30-10-04 04:00,14
30-10-04 03:00,13
30-10-04 02:00,12
30-10-04 01:00,17
30-10-04 00:00,28
29-10-04 23:00,32
29-10-04 22:00,34
29-10-04 21:00,18
29-10-04 20:00,12
29-10-04 19:00,20
29-10-04 18:00,16
29-10-04 17:00,17
29-10-04 16:00,16
29-10-04 15:00,12
29-10-04 14:00,10
29-10-04 13:00,8
29-10-04 12:00,9
29-10-04 11:00,13
29-10-04 10:00,31
29-10-04 09:00,39
29-10-04 08:00,25
29-10-04 07:00,17
29-10-04 06:00,14
29-10-04 05:00,13
29-10-04 04:00,9
29-10-04 03:00,10
29-10-04 02:00,12
29-10-04 01:00,15
29-10-04 00:00,17
28-10-04 23:00,20
28-10-04 22:00,25
28-10-04 21:00,24
28-10-04 20:00,23
28-10-04 19:00,23
28-10-04 18:00,24
28-10-04 17:00,21
28-10-04 16:00,15
28-10-04 15:00,19
28-10-04 14:00,13
28-10-04 13:00,11
28-10-04 12:00,27
28-10-04 11:00,20
28-10-04 10:00,16
28-10-04 09:00,16
28-10-04 08:00,18
28-10-04 07:00,17
28-10-04 06:00,22
28-10-04 05:00,16
28-10-04 04:00,12
28-10-04 03:00,9
28-10-04 02:00,11
28-10-04 01:00,13
28-10-04 00:00,8
27-10-04 23:00,7
27-10-04 22:00,7
27-10-04 21:00,10
27-10-04 20:00,12
27-10-04 19:00,12
27-10-04 18:00,13
27-10-04 17:00,13
27-10-04 16:00,12
27-10-04 15:00,12
27-10-04 14:00,13
27-10-04 13:00,13
27-10-04 12:00,11
27-10-04 11:00,
27-10-04 10:00,11
27-10-04 09:00,9
27-10-04 08:00,11
27-10-04 07:00,8
27-10-04 06:00,8
27-10-04 05:00,6
27-10-04 04:00,6
27-10-04 03:00,6
27-10-04 02:00,5
27-10-04 01:00,7
27-10-04 00:00,6
26-10-04 23:00,6
26-10-04 22:00,5
