Datum Zeit,Glauchau NO
,µg/m³
01-11-04 00:00,1
31-10-04 23:00,5
31-10-04 22:00,17
31-10-04 21:00,9
31-10-04 20:00,5
31-10-04 19:00,15
31-10-04 18:00,5
31-10-04 17:00,3
31-10-04 16:00,2
31-10-04 15:00,5
31-10-04 14:00,7
31-10-04 13:00,9
31-10-04 12:00,3
31-10-04 11:00,4
31-10-04 10:00,7
31-10-04 09:00,4
31-10-04 08:00,3
31-10-04 07:00,2
31-10-04 06:00,2
31-10-04 05:00,1
31-10-04 04:00,2
31-10-04 03:00,3
31-10-04 02:00,1
31-10-04 01:00,5
31-10-04 00:00,3
30-10-04 23:00,13
30-10-04 22:00,6
30-10-04 21:00,15
30-10-04 20:00,8
30-10-04 19:00,13
30-10-04 18:00,13
30-10-04 17:00,16
30-10-04 16:00,10
30-10-04 15:00,17
30-10-04 14:00,11
30-10-04 13:00,10
30-10-04 12:00,21
30-10-04 11:00,37
30-10-04 10:00,31
30-10-04 09:00,43
30-10-04 08:00,37
30-10-04 07:00,22
30-10-04 06:00,30
30-10-04 05:00,15
30-10-04 04:00,12
30-10-04 03:00,19
30-10-04 02:00,16
30-10-04 01:00,18
30-10-04 00:00,41
29-10-04 23:00,47
29-10-04 22:00,80
29-10-04 21:00,57
29-10-04 20:00,46
29-10-04 19:00,76
29-10-04 18:00,120
29-10-04 17:00,77
29-10-04 16:00,60
29-10-04 15:00,54
29-10-04 14:00,50
29-10-04 13:00,40
29-10-04 12:00,62
29-10-04 11:00,119
29-10-04 10:00,177
29-10-04 09:00,138
29-10-04 08:00,115
29-10-04 07:00,97
29-10-04 06:00,78
29-10-04 05:00,65
29-10-04 04:00,35
29-10-04 03:00,24
29-10-04 02:00,17
29-10-04 01:00,21
29-10-04 00:00,26
28-10-04 23:00,41
28-10-04 22:00,57
28-10-04 21:00,77
28-10-04 20:00,82
28-10-04 19:00,112
28-10-04 18:00,75
28-10-04 17:00,53
28-10-04 16:00,44
28-10-04 15:00,51
28-10-04 14:00,26
28-10-04 13:00,36
28-10-04 12:00,42
28-10-04 11:00,72
28-10-04 10:00,48
28-10-04 09:00,33
28-10-04 08:00,33
28-10-04 07:00,48
28-10-04 06:00,45
28-10-04 05:00,13
28-10-04 04:00,4
28-10-04 03:00,1
28-10-04 02:00,1
28-10-04 01:00,1
28-10-04 00:00,1
27-10-04 23:00,1
27-10-04 22:00,3
27-10-04 21:00,9
27-10-04 20:00,3
27-10-04 19:00,2
27-10-04 18:00,4
27-10-04 17:00,3
27-10-04 16:00,21
27-10-04 15:00,20
27-10-04 14:00,10
27-10-04 13:00,6
27-10-04 12:00,7
27-10-04 11:00,7
27-10-04 10:00,28
27-10-04 09:00,23
27-10-04 08:00,34
27-10-04 07:00,38
27-10-04 06:00,15
27-10-04 05:00,2
27-10-04 04:00,10
27-10-04 03:00,18
27-10-04 02:00,4
27-10-04 01:00,1
27-10-04 00:00,7
26-10-04 23:00,23
26-10-04 22:00,35
26-10-04 21:00,16
26-10-04 20:00,7
26-10-04 19:00,7
26-10-04 18:00,8
26-10-04 17:00,16
26-10-04 16:00,53
26-10-04 15:00,60
26-10-04 14:00,35
26-10-04 13:00,26
26-10-04 12:00,33
26-10-04 11:00,24
26-10-04 10:00,33
26-10-04 09:00,26
26-10-04 08:00,31
26-10-04 07:00,44
26-10-04 06:00,33
26-10-04 05:00,16
26-10-04 04:00,3
26-10-04 03:00,1
26-10-04 02:00,1
26-10-04 01:00,2
26-10-04 00:00,1
25-10-04 23:00,3
25-10-04 22:00,14
25-10-04 21:00,5
25-10-04 20:00,4
25-10-04 19:00,4
25-10-04 18:00,9
25-10-04 17:00,12
25-10-04 16:00,19
25-10-04 15:00,22
25-10-04 14:00,25
25-10-04 13:00,16
25-10-04 12:00,20
25-10-04 11:00,18
25-10-04 10:00,28
25-10-04 09:00,24
25-10-04 08:00,38
25-10-04 07:00,35
25-10-04 06:00,23
25-10-04 05:00,18
25-10-04 04:00,9
25-10-04 03:00,7
25-10-04 02:00,1
25-10-04 01:00,1
25-10-04 00:00,1
24-10-04 23:00,1
24-10-04 22:00,1
24-10-04 21:00,1
24-10-04 20:00,2
24-10-04 19:00,2
24-10-04 18:00,17
24-10-04 17:00,5
24-10-04 16:00,1
24-10-04 15:00,2
24-10-04 14:00,2
24-10-04 13:00,2
24-10-04 12:00,2
24-10-04 11:00,2
24-10-04 10:00,1
24-10-04 09:00,1
24-10-04 08:00,1
24-10-04 07:00,1
24-10-04 06:00,1
24-10-04 05:00,1
24-10-04 04:00,1
24-10-04 03:00,1
24-10-04 02:00,1
24-10-04 01:00,1
24-10-04 00:00,1
23-10-04 23:00,2
23-10-04 22:00,2
23-10-04 21:00,2
23-10-04 20:00,2
23-10-04 19:00,1
23-10-04 18:00,3
23-10-04 17:00,3
23-10-04 16:00,2
23-10-04 15:00,4
23-10-04 14:00,2
23-10-04 13:00,4
23-10-04 12:00,3
23-10-04 11:00,8
23-10-04 10:00,5
23-10-04 09:00,6
23-10-04 08:00,11
23-10-04 07:00,6
23-10-04 06:00,2
23-10-04 05:00,1
23-10-04 04:00,17
23-10-04 03:00,22
23-10-04 02:00,39
23-10-04 01:00,62
23-10-04 00:00,60
22-10-04 23:00,55
22-10-04 22:00,39
22-10-04 21:00,29
22-10-04 20:00,29
22-10-04 19:00,47
22-10-04 18:00,53
22-10-04 17:00,20
22-10-04 16:00,12
22-10-04 15:00,15
22-10-04 14:00,18
22-10-04 13:00,16
22-10-04 12:00,13
22-10-04 11:00,23
22-10-04 10:00,37
22-10-04 09:00,98
22-10-04 08:00,178
22-10-04 07:00,129
22-10-04 06:00,118
22-10-04 05:00,63
22-10-04 04:00,4
22-10-04 03:00,3
22-10-04 02:00,8
22-10-04 01:00,6
22-10-04 00:00,39
21-10-04 23:00,24
21-10-04 22:00,44
21-10-04 21:00,80
21-10-04 20:00,69
21-10-04 19:00,66
21-10-04 18:00,57
21-10-04 17:00,23
21-10-04 16:00,19
21-10-04 15:00,20
21-10-04 14:00,13
21-10-04 13:00,10
21-10-04 12:00,8
21-10-04 11:00,20
21-10-04 10:00,16
21-10-04 09:00,28
21-10-04 08:00,25
21-10-04 07:00,34
21-10-04 06:00,33
21-10-04 05:00,12
21-10-04 04:00,1
21-10-04 03:00,1
21-10-04 02:00,3
21-10-04 01:00,1
21-10-04 00:00,4
20-10-04 23:00,14
20-10-04 22:00,5
20-10-04 21:00,5
20-10-04 20:00,3
20-10-04 19:00,5
20-10-04 18:00,14
20-10-04 17:00,11
20-10-04 16:00,22
20-10-04 15:00,
20-10-04 14:00,
20-10-04 13:00,
20-10-04 12:00,
20-10-04 11:00,
20-10-04 10:00,31
20-10-04 09:00,291
20-10-04 08:00,171
20-10-04 07:00,104
20-10-04 06:00,88
20-10-04 05:00,115
20-10-04 04:00,40
20-10-04 03:00,20
20-10-04 02:00,9
20-10-04 01:00,14
20-10-04 00:00,26
19-10-04 23:00,40
19-10-04 22:00,58
19-10-04 21:00,71
19-10-04 20:00,64
19-10-04 19:00,81
19-10-04 18:00,54
19-10-04 17:00,37
19-10-04 16:00,38
19-10-04 15:00,31
19-10-04 14:00,24
19-10-04 13:00,16
19-10-04 12:00,20
19-10-04 11:00,36
19-10-04 10:00,28
19-10-04 09:00,55
19-10-04 08:00,178
19-10-04 07:00,38
19-10-04 06:00,35
19-10-04 05:00,4
19-10-04 04:00,1
19-10-04 03:00,1
19-10-04 02:00,1
19-10-04 01:00,1
19-10-04 00:00,1
18-10-04 23:00,1
18-10-04 22:00,3
18-10-04 21:00,6
18-10-04 20:00,3
18-10-04 19:00,8
18-10-04 18:00,8
18-10-04 17:00,23
18-10-04 16:00,11
18-10-04 15:00,18
18-10-04 14:00,20
18-10-04 13:00,18
18-10-04 12:00,10
18-10-04 11:00,16
18-10-04 10:00,16
18-10-04 09:00,15
18-10-04 08:00,13
18-10-04 07:00,15
18-10-04 06:00,10
18-10-04 05:00,4
18-10-04 04:00,1
18-10-04 03:00,1
18-10-04 02:00,1
18-10-04 01:00,1
18-10-04 00:00,1
17-10-04 23:00,1
17-10-04 22:00,2
17-10-04 21:00,1
17-10-04 20:00,2
17-10-04 19:00,5
17-10-04 18:00,5
17-10-04 17:00,4
17-10-04 16:00,3
17-10-04 15:00,3
17-10-04 14:00,3
17-10-04 13:00,4
17-10-04 12:00,1
17-10-04 11:00,3
17-10-04 10:00,4
17-10-04 09:00,2
17-10-04 08:00,1
17-10-04 07:00,1
17-10-04 06:00,1
17-10-04 05:00,1
17-10-04 04:00,1
17-10-04 03:00,1
17-10-04 02:00,1
17-10-04 01:00,1
17-10-04 00:00,3
16-10-04 23:00,4
16-10-04 22:00,9
16-10-04 21:00,8
16-10-04 20:00,4
16-10-04 19:00,5
16-10-04 18:00,5
16-10-04 17:00,9
16-10-04 16:00,3
16-10-04 15:00,5
16-10-04 14:00,6
16-10-04 13:00,8
16-10-04 12:00,7
16-10-04 11:00,8
16-10-04 10:00,14
16-10-04 09:00,8
16-10-04 08:00,6
16-10-04 07:00,7
16-10-04 06:00,5
16-10-04 05:00,1
16-10-04 04:00,1
16-10-04 03:00,1
16-10-04 02:00,1
16-10-04 01:00,4
16-10-04 00:00,1
15-10-04 23:00,3
15-10-04 22:00,14
15-10-04 21:00,10
15-10-04 20:00,9
15-10-04 19:00,8
15-10-04 18:00,22
15-10-04 17:00,12
15-10-04 16:00,11
15-10-04 15:00,15
15-10-04 14:00,23
15-10-04 13:00,24
15-10-04 12:00,36
15-10-04 11:00,60
15-10-04 10:00,34
15-10-04 09:00,35
