Datum Zeit,Dresden-Nord PM10
,µg/m³
31-10-04,25
30-10-04,36
29-10-04,46
28-10-04,35
27-10-04,17
26-10-04,28
25-10-04,35
24-10-04,26
23-10-04,22
22-10-04,32
21-10-04,31
20-10-04,28
19-10-04,28
18-10-04,19
17-10-04,13
16-10-04,20
15-10-04,21
14-10-04,25
13-10-04,19
12-10-04,19
11-10-04,15
10-10-04,19
09-10-04,28
08-10-04,31
07-10-04,28
06-10-04,37
05-10-04,37
04-10-04,28
03-10-04,28
02-10-04,32
01-10-04,22

