Datum Zeit,Radebeul-Wahnsdorf BEN
,µg/m³
01-11-04 00:00,1.4
31-10-04 23:00,1.2
31-10-04 22:00,1.4
31-10-04 21:00,1.3
31-10-04 20:00,2.5
31-10-04 19:00,1.9
31-10-04 18:00,1.5
31-10-04 17:00,1.1
31-10-04 16:00,1.0
31-10-04 15:00,0.9
31-10-04 14:00,0.9
31-10-04 13:00,1.0
31-10-04 12:00,1.0
31-10-04 11:00,1.1
31-10-04 10:00,1.0
31-10-04 09:00,1.3
31-10-04 08:00,0.6
31-10-04 07:00,0.5
31-10-04 06:00,0.5
31-10-04 05:00,0.5
31-10-04 04:00,0.6
31-10-04 03:00,0.6
31-10-04 02:00,0.7
31-10-04 01:00,0.7
31-10-04 00:00,0.9
30-10-04 23:00,1.1
30-10-04 22:00,1.3
30-10-04 21:00,1.2
30-10-04 20:00,1.5
30-10-04 19:00,1.5
30-10-04 18:00,1.3
30-10-04 17:00,1.6
30-10-04 16:00,1.8
30-10-04 15:00,1.9
30-10-04 14:00,1.9
30-10-04 13:00,2.1
30-10-04 12:00,3.1
30-10-04 11:00,2.4
30-10-04 10:00,2.2
30-10-04 09:00,2.0
30-10-04 08:00,1.8
30-10-04 07:00,1.5
30-10-04 06:00,1.2
30-10-04 05:00,1.3
30-10-04 04:00,1.3
30-10-04 03:00,1.5
30-10-04 02:00,1.4
30-10-04 01:00,1.3
30-10-04 00:00,1.9
29-10-04 23:00,1.4
29-10-04 22:00,1.8
29-10-04 21:00,2.3
29-10-04 20:00,2.1
29-10-04 19:00,1.6
29-10-04 18:00,1.6
29-10-04 17:00,1.4
29-10-04 16:00,1.4
29-10-04 15:00,1.4
29-10-04 14:00,1.5
29-10-04 13:00,1.2
29-10-04 12:00,1.3
29-10-04 11:00,1.3
29-10-04 10:00,1.3
29-10-04 09:00,
29-10-04 08:00,
29-10-04 07:00,
29-10-04 06:00,
29-10-04 05:00,
29-10-04 04:00,1.3
29-10-04 03:00,1.5
29-10-04 02:00,1.6
29-10-04 01:00,1.6
29-10-04 00:00,1.6
28-10-04 23:00,1.6
28-10-04 22:00,1.7
28-10-04 21:00,2.0
28-10-04 20:00,2.2
28-10-04 19:00,2.4
28-10-04 18:00,2.9
28-10-04 17:00,2.4
28-10-04 16:00,2.1
28-10-04 15:00,2.5
28-10-04 14:00,2.5
28-10-04 13:00,2.5
28-10-04 12:00,2.3
28-10-04 11:00,2.0
28-10-04 10:00,1.4
28-10-04 09:00,1.4
28-10-04 08:00,1.2
28-10-04 07:00,1.1
28-10-04 06:00,1.1
28-10-04 05:00,1.0
28-10-04 04:00,1.0
28-10-04 03:00,1.0
28-10-04 02:00,0.9
28-10-04 01:00,0.8
28-10-04 00:00,0.7
27-10-04 23:00,0.8
27-10-04 22:00,0.8
27-10-04 21:00,0.7
27-10-04 20:00,0.7
27-10-04 19:00,0.6
27-10-04 18:00,0.7
27-10-04 17:00,0.7
27-10-04 16:00,0.6
27-10-04 15:00,0.4
27-10-04 14:00,0.4
27-10-04 13:00,0.4
27-10-04 12:00,0.5
27-10-04 11:00,0.5
27-10-04 10:00,0.8
27-10-04 09:00,0.6
27-10-04 08:00,0.7
27-10-04 07:00,0.6
27-10-04 06:00,0.5
27-10-04 05:00,0.5
27-10-04 04:00,0.6
27-10-04 03:00,0.8
27-10-04 02:00,1.1
27-10-04 01:00,1.1
27-10-04 00:00,0.7
26-10-04 23:00,0.6
26-10-04 22:00,0.9
26-10-04 21:00,1.6
26-10-04 20:00,1.9
26-10-04 19:00,3.5
26-10-04 18:00,2.2
26-10-04 17:00,1.1
26-10-04 16:00,3.2
26-10-04 15:00,1.4
26-10-04 14:00,1.2
26-10-04 13:00,1.7
26-10-04 12:00,0.7
26-10-04 11:00,1.9
26-10-04 10:00,1.4
26-10-04 09:00,2.0
26-10-04 08:00,1.3
26-10-04 07:00,1.3
26-10-04 06:00,1.5
26-10-04 05:00,1.2
26-10-04 04:00,1.2
26-10-04 03:00,0.7
26-10-04 02:00,1.4
26-10-04 01:00,1.0
26-10-04 00:00,0.5
25-10-04 23:00,1.0
25-10-04 22:00,1.2
25-10-04 21:00,1.3
25-10-04 20:00,2.0
25-10-04 19:00,2.5
25-10-04 18:00,2.3
25-10-04 17:00,2.0
25-10-04 16:00,0.6
25-10-04 15:00,0.6
25-10-04 14:00,
25-10-04 13:00,
25-10-04 12:00,
25-10-04 11:00,
25-10-04 10:00,
25-10-04 09:00,
25-10-04 08:00,1.5
25-10-04 07:00,1.4
25-10-04 06:00,1.3
25-10-04 05:00,1.2
25-10-04 04:00,1.1
25-10-04 03:00,0.9
25-10-04 02:00,0.8
25-10-04 01:00,0.6
25-10-04 00:00,0.6
24-10-04 23:00,0.6
24-10-04 22:00,0.7
24-10-04 21:00,1.0
24-10-04 20:00,1.2
24-10-04 19:00,1.6
24-10-04 18:00,0.6
24-10-04 17:00,0.5
24-10-04 16:00,0.4
24-10-04 15:00,0.4
24-10-04 14:00,0.2
24-10-04 13:00,0.4
24-10-04 12:00,0.4
24-10-04 11:00,0.4
24-10-04 10:00,0.4
24-10-04 09:00,0.4
24-10-04 08:00,0.4
24-10-04 07:00,0.3
24-10-04 06:00,0.2
24-10-04 05:00,0.4
24-10-04 04:00,0.4
24-10-04 03:00,0.4
24-10-04 02:00,0.3
24-10-04 01:00,0.4
24-10-04 00:00,0.4
23-10-04 23:00,0.4
23-10-04 22:00,0.4
23-10-04 21:00,0.4
23-10-04 20:00,0.4
23-10-04 19:00,0.5
23-10-04 18:00,0.3
23-10-04 17:00,0.5
23-10-04 16:00,0.5
23-10-04 15:00,0.5
23-10-04 14:00,0.5
23-10-04 13:00,0.5
23-10-04 12:00,0.6
23-10-04 11:00,1.0
23-10-04 10:00,1.2
23-10-04 09:00,1.4
23-10-04 08:00,1.0
23-10-04 07:00,1.0
23-10-04 06:00,0.8
23-10-04 05:00,0.7
23-10-04 04:00,0.6
23-10-04 03:00,0.6
23-10-04 02:00,0.9
23-10-04 01:00,1.0
23-10-04 00:00,1.1
22-10-04 23:00,1.3
22-10-04 22:00,1.5
22-10-04 21:00,1.6
22-10-04 20:00,1.9
22-10-04 19:00,1.9
22-10-04 18:00,1.1
22-10-04 17:00,0.7
22-10-04 16:00,0.4
22-10-04 15:00,0.4
22-10-04 14:00,0.4
22-10-04 13:00,
22-10-04 12:00,
22-10-04 11:00,
22-10-04 10:00,1.2
22-10-04 09:00,1.0
22-10-04 08:00,0.7
22-10-04 07:00,0.7
22-10-04 06:00,0.5
22-10-04 05:00,0.4
22-10-04 04:00,0.5
22-10-04 03:00,0.7
22-10-04 02:00,0.8
22-10-04 01:00,1.2
22-10-04 00:00,2.3
21-10-04 23:00,1.2
21-10-04 22:00,1.0
21-10-04 21:00,1.2
21-10-04 20:00,0.7
21-10-04 19:00,1.2
21-10-04 18:00,0.7
21-10-04 17:00,0.4
21-10-04 16:00,0.4
21-10-04 15:00,0.4
21-10-04 14:00,0.2
21-10-04 13:00,0.4
21-10-04 12:00,0.4
21-10-04 11:00,0.7
21-10-04 10:00,1.3
21-10-04 09:00,1.7
21-10-04 08:00,1.5
21-10-04 07:00,1.4
21-10-04 06:00,1.2
21-10-04 05:00,1.2
21-10-04 04:00,1.1
21-10-04 03:00,1.1
21-10-04 02:00,1.1
21-10-04 01:00,1.1
21-10-04 00:00,1.0
20-10-04 23:00,1.0
20-10-04 22:00,1.0
20-10-04 21:00,1.1
20-10-04 20:00,1.1
20-10-04 19:00,1.2
20-10-04 18:00,1.3
20-10-04 17:00,3.4
20-10-04 16:00,1.0
20-10-04 15:00,0.9
20-10-04 14:00,
20-10-04 13:00,
20-10-04 12:00,
20-10-04 11:00,
20-10-04 10:00,
20-10-04 09:00,1.7
20-10-04 08:00,1.8
20-10-04 07:00,1.6
20-10-04 06:00,1.6
20-10-04 05:00,1.6
20-10-04 04:00,
20-10-04 03:00,
20-10-04 02:00,
20-10-04 01:00,
20-10-04 00:00,
19-10-04 23:00,2.1
19-10-04 22:00,2.7
19-10-04 21:00,2.6
19-10-04 20:00,2.1
