Datum Zeit,Freiberg NO
,µg/m³
01-11-04 00:00,3
31-10-04 23:00,15
31-10-04 22:00,7
31-10-04 21:00,4
31-10-04 20:00,6
31-10-04 19:00,10
31-10-04 18:00,12
31-10-04 17:00,8
31-10-04 16:00,4
31-10-04 15:00,8
31-10-04 14:00,5
31-10-04 13:00,5
31-10-04 12:00,3
31-10-04 11:00,4
31-10-04 10:00,3
31-10-04 09:00,3
31-10-04 08:00,2
31-10-04 07:00,1
31-10-04 06:00,2
31-10-04 05:00,1
31-10-04 04:00,2
31-10-04 03:00,4
31-10-04 02:00,6
31-10-04 01:00,8
31-10-04 00:00,5
30-10-04 23:00,6
30-10-04 22:00,17
30-10-04 21:00,15
30-10-04 20:00,17
30-10-04 19:00,18
30-10-04 18:00,16
30-10-04 17:00,8
30-10-04 16:00,8
30-10-04 15:00,9
30-10-04 14:00,16
30-10-04 13:00,36
30-10-04 12:00,36
30-10-04 11:00,47
30-10-04 10:00,32
30-10-04 09:00,64
30-10-04 08:00,58
30-10-04 07:00,31
30-10-04 06:00,18
30-10-04 05:00,7
30-10-04 04:00,3
30-10-04 03:00,3
30-10-04 02:00,7
30-10-04 01:00,11
30-10-04 00:00,7
29-10-04 23:00,15
29-10-04 22:00,14
29-10-04 21:00,11
29-10-04 20:00,8
29-10-04 19:00,19
29-10-04 18:00,29
29-10-04 17:00,51
29-10-04 16:00,51
29-10-04 15:00,41
29-10-04 14:00,33
29-10-04 13:00,36
29-10-04 12:00,40
29-10-04 11:00,39
29-10-04 10:00,28
29-10-04 09:00,22
29-10-04 08:00,48
29-10-04 07:00,46
29-10-04 06:00,37
29-10-04 05:00,26
29-10-04 04:00,8
29-10-04 03:00,4
29-10-04 02:00,1
29-10-04 01:00,1
29-10-04 00:00,6
28-10-04 23:00,9
28-10-04 22:00,6
28-10-04 21:00,12
28-10-04 20:00,16
28-10-04 19:00,49
28-10-04 18:00,130
28-10-04 17:00,130
28-10-04 16:00,84
28-10-04 15:00,36
28-10-04 14:00,41
28-10-04 13:00,42
28-10-04 12:00,54
28-10-04 11:00,68
28-10-04 10:00,58
28-10-04 09:00,49
28-10-04 08:00,64
28-10-04 07:00,65
28-10-04 06:00,23
28-10-04 05:00,3
28-10-04 04:00,1
28-10-04 03:00,1
28-10-04 02:00,1
28-10-04 01:00,1
28-10-04 00:00,1
27-10-04 23:00,2
27-10-04 22:00,5
27-10-04 21:00,4
27-10-04 20:00,6
27-10-04 19:00,12
27-10-04 18:00,17
27-10-04 17:00,32
27-10-04 16:00,30
27-10-04 15:00,31
27-10-04 14:00,33
27-10-04 13:00,30
27-10-04 12:00,22
27-10-04 11:00,26
27-10-04 10:00,33
27-10-04 09:00,34
27-10-04 08:00,48
27-10-04 07:00,59
27-10-04 06:00,33
27-10-04 05:00,10
27-10-04 04:00,1
27-10-04 03:00,1
27-10-04 02:00,1
27-10-04 01:00,1
27-10-04 00:00,1
26-10-04 23:00,3
26-10-04 22:00,5
26-10-04 21:00,5
26-10-04 20:00,14
26-10-04 19:00,17
26-10-04 18:00,35
26-10-04 17:00,48
26-10-04 16:00,42
26-10-04 15:00,39
26-10-04 14:00,32
26-10-04 13:00,36
26-10-04 12:00,46
26-10-04 11:00,22
26-10-04 10:00,9
26-10-04 09:00,47
26-10-04 08:00,73
26-10-04 07:00,97
26-10-04 06:00,74
26-10-04 05:00,27
26-10-04 04:00,2
26-10-04 03:00,2
26-10-04 02:00,1
26-10-04 01:00,1
26-10-04 00:00,1
25-10-04 23:00,5
