Datum Zeit,Leipzig-Mitte PM2.5
,µg/m³
31-03-06,11.42
30-03-06,
29-03-06,14.89
28-03-06,
27-03-06,
26-03-06,
25-03-06,30.71
24-03-06,
23-03-06,
22-03-06,
21-03-06,38.89
20-03-06,
19-03-06,39.56
18-03-06,
17-03-06,42.90
16-03-06,
15-03-06,38.14
14-03-06,
13-03-06,24.21
12-03-06,
11-03-06,33.73
10-03-06,
09-03-06,37.01
08-03-06,
07-03-06,10.08
06-03-06,
05-03-06,32.73
04-03-06,
03-03-06,23.51
02-03-06,
01-03-06,17.10

