Datum Zeit,Leipzig-Mitte PM10
,µg/m³
31-03-06,17
30-03-06,26
29-03-06,23
28-03-06,38
27-03-06,24
26-03-06,13
25-03-06,44
24-03-06,99
23-03-06,72
22-03-06,70
21-03-06,71
20-03-06,48
19-03-06,56
18-03-06,69
17-03-06,53
16-03-06,68
15-03-06,53
14-03-06,59
13-03-06,31
12-03-06,28
11-03-06,43
10-03-06,34
09-03-06,44
08-03-06,44
07-03-06,32
06-03-06,27
05-03-06,42
04-03-06,54
03-03-06,40
02-03-06,37
01-03-06,27

