Datum Zeit,Chemnitz-Leipziger Str. PM2.5
,µg/m³
31-03-06,7.56
30-03-06,
29-03-06,25.37
28-03-06,
27-03-06,16.15
26-03-06,
25-03-06,25.37
24-03-06,
23-03-06,31.48
22-03-06,
21-03-06,33.56
20-03-06,
19-03-06,35.19
18-03-06,
17-03-06,41.43
16-03-06,
15-03-06,41.18
14-03-06,
13-03-06,21.20
12-03-06,
11-03-06,29.29
10-03-06,
09-03-06,19.83
08-03-06,
07-03-06,19.39
06-03-06,
05-03-06,30.02
04-03-06,
03-03-06,24.10
02-03-06,
01-03-06,17.78

