Datum Zeit,Leipzig-Luetzner Straße PM10
,µg/m³
31-03-06,13
30-03-06,
29-03-06,18
28-03-06,29
27-03-06,27
26-03-06,13
25-03-06,36
24-03-06,82
23-03-06,68
22-03-06,64
21-03-06,70
20-03-06,42
19-03-06,53
18-03-06,60
17-03-06,55
16-03-06,61
15-03-06,44
14-03-06,33
13-03-06,29
12-03-06,24
11-03-06,39
10-03-06,28
09-03-06,40
08-03-06,37
07-03-06,24
06-03-06,25
05-03-06,42
04-03-06,51
03-03-06,42
02-03-06,40
01-03-06,21

