Datum Zeit,Collmberg SO2
,µg/m³
01-04-06 00:00,4.7
31-03-06 23:00,3.9
31-03-06 22:00,5.0
31-03-06 21:00,1.0
31-03-06 20:00,3.6
31-03-06 19:00,1.0
31-03-06 18:00,2.9
31-03-06 17:00,2.8
31-03-06 16:00,1.0
31-03-06 15:00,1.0
31-03-06 14:00,1.0
31-03-06 13:00,2.8
31-03-06 12:00,5.0
31-03-06 11:00,3.7
31-03-06 10:00,1.3
31-03-06 09:00,1.8
31-03-06 08:00,2.9
31-03-06 07:00,2.6
31-03-06 06:00,1.2
31-03-06 05:00,1.5
31-03-06 04:00,1.0
31-03-06 03:00,1.0
31-03-06 02:00,1.0
31-03-06 01:00,1.0
31-03-06 00:00,1.0
30-03-06 23:00,1.0
30-03-06 22:00,1.0
30-03-06 21:00,1.0
30-03-06 20:00,1.0
30-03-06 19:00,1.0
30-03-06 18:00,1.0
30-03-06 17:00,1.0
30-03-06 16:00,1.0
30-03-06 15:00,1.0
30-03-06 14:00,1.0
30-03-06 13:00,1.0
30-03-06 12:00,1.0
30-03-06 11:00,1.0
30-03-06 10:00,1.2
30-03-06 09:00,1.8
30-03-06 08:00,1.7
30-03-06 07:00,1.1
30-03-06 06:00,1.0
30-03-06 05:00,1.0
30-03-06 04:00,1.0
30-03-06 03:00,1.0
30-03-06 02:00,1.0
30-03-06 01:00,1.8
30-03-06 00:00,2.0
29-03-06 23:00,2.5
29-03-06 22:00,2.1
29-03-06 21:00,4.0
29-03-06 20:00,2.4
29-03-06 19:00,1.0
29-03-06 18:00,1.0
29-03-06 17:00,1.0
29-03-06 16:00,1.0
29-03-06 15:00,4.7
29-03-06 14:00,8.1
29-03-06 13:00,7.9
29-03-06 12:00,5.5
29-03-06 11:00,3.8
29-03-06 10:00,1.0
29-03-06 09:00,1.1
29-03-06 08:00,1.0
29-03-06 07:00,1.3
29-03-06 06:00,1.0
29-03-06 05:00,2.3
29-03-06 04:00,3.1
29-03-06 03:00,2.5
29-03-06 02:00,1.5
29-03-06 01:00,1.3
29-03-06 00:00,1.1
28-03-06 23:00,1.3
28-03-06 22:00,1.7
28-03-06 21:00,1.5
28-03-06 20:00,1.0
28-03-06 19:00,1.0
28-03-06 18:00,1.0
28-03-06 17:00,1.0
28-03-06 16:00,1.0
28-03-06 15:00,1.0
28-03-06 14:00,1.0
28-03-06 13:00,2.5
28-03-06 12:00,2.3
28-03-06 11:00,1.0
28-03-06 10:00,1.0
28-03-06 09:00,1.0
28-03-06 08:00,1.1
28-03-06 07:00,1.0
28-03-06 06:00,1.0
28-03-06 05:00,1.0
28-03-06 04:00,1.0
28-03-06 03:00,3.4
28-03-06 02:00,2.9
28-03-06 01:00,1.5
28-03-06 00:00,1.3
27-03-06 23:00,1.0
27-03-06 22:00,1.0
27-03-06 21:00,1.0
27-03-06 20:00,1.0
27-03-06 19:00,1.1
27-03-06 18:00,5.2
27-03-06 17:00,4.0
27-03-06 16:00,3.5
27-03-06 15:00,6.1
27-03-06 14:00,6.9
27-03-06 13:00,2.3
27-03-06 12:00,1.5
27-03-06 11:00,1.5
27-03-06 10:00,1.0
27-03-06 09:00,1.0
27-03-06 08:00,1.0
27-03-06 07:00,1.0
27-03-06 06:00,1.0
27-03-06 05:00,1.0
27-03-06 04:00,1.0
27-03-06 03:00,1.0
27-03-06 02:00,1.0
27-03-06 01:00,1.0
27-03-06 00:00,1.0
26-03-06 23:00,1.1
26-03-06 22:00,1.0
26-03-06 21:00,1.2
26-03-06 20:00,1.7
26-03-06 19:00,2.9
26-03-06 18:00,1.4
26-03-06 17:00,1.8
26-03-06 16:00,2.2
26-03-06 15:00,2.9
26-03-06 14:00,2.9
26-03-06 13:00,2.2
26-03-06 12:00,1.3
26-03-06 11:00,1.0
26-03-06 10:00,1.0
26-03-06 09:00,1.0
26-03-06 08:00,1.0
26-03-06 07:00,1.1
26-03-06 06:00,1.0
26-03-06 05:00,1.3
26-03-06 04:00,1.5
26-03-06 03:00,1.3
26-03-06 02:00,1.2
26-03-06 01:00,1.7
26-03-06 00:00,2.3
25-03-06 23:00,1.7
25-03-06 22:00,1.8
25-03-06 21:00,3.6
25-03-06 20:00,4.1
25-03-06 19:00,2.6
25-03-06 18:00,2.6
25-03-06 17:00,2.8
25-03-06 16:00,3.7
25-03-06 15:00,2.9
25-03-06 14:00,2.8
25-03-06 13:00,2.0
25-03-06 12:00,2.0
25-03-06 11:00,2.7
25-03-06 10:00,3.2
25-03-06 09:00,3.7
25-03-06 08:00,5.0
25-03-06 07:00,11.0
25-03-06 06:00,10.5
25-03-06 05:00,8.8
25-03-06 04:00,14.1
25-03-06 03:00,16.7
25-03-06 02:00,13.9
25-03-06 01:00,14.2
25-03-06 00:00,13.7
24-03-06 23:00,13.8
24-03-06 22:00,17.0
24-03-06 21:00,13.4
24-03-06 20:00,10.2
24-03-06 19:00,8.9
24-03-06 18:00,9.4
24-03-06 17:00,9.3
24-03-06 16:00,9.5
24-03-06 15:00,8.5
24-03-06 14:00,9.1
24-03-06 13:00,10.9
24-03-06 12:00,16.0
24-03-06 11:00,15.3
24-03-06 10:00,13.5
24-03-06 09:00,9.4
24-03-06 08:00,8.9
24-03-06 07:00,8.8
24-03-06 06:00,9.3
24-03-06 05:00,9.6
24-03-06 04:00,7.3
24-03-06 03:00,6.8
24-03-06 02:00,3.6
24-03-06 01:00,3.8
24-03-06 00:00,5.0
23-03-06 23:00,5.3
23-03-06 22:00,5.9
23-03-06 21:00,5.5
23-03-06 20:00,2.7
23-03-06 19:00,2.6
23-03-06 18:00,1.2
23-03-06 17:00,1.0
23-03-06 16:00,1.0
23-03-06 15:00,1.0
23-03-06 14:00,1.0
23-03-06 13:00,1.0
23-03-06 12:00,1.1
23-03-06 11:00,2.2
23-03-06 10:00,2.5
23-03-06 09:00,2.9
23-03-06 08:00,2.4
23-03-06 07:00,2.5
23-03-06 06:00,1.7
23-03-06 05:00,1.5
23-03-06 04:00,1.0
23-03-06 03:00,1.0
23-03-06 02:00,1.0
23-03-06 01:00,1.0
23-03-06 00:00,1.0
22-03-06 23:00,1.0
22-03-06 22:00,1.0
22-03-06 21:00,1.0
22-03-06 20:00,1.0
22-03-06 19:00,1.0
22-03-06 18:00,1.0
22-03-06 17:00,1.0
22-03-06 16:00,1.0
22-03-06 15:00,1.0
22-03-06 14:00,1.0
22-03-06 13:00,1.0
22-03-06 12:00,1.0
22-03-06 11:00,1.0
22-03-06 10:00,1.0
22-03-06 09:00,1.0
22-03-06 08:00,1.0
22-03-06 07:00,1.0
22-03-06 06:00,1.0
22-03-06 05:00,1.0
22-03-06 04:00,1.0
22-03-06 03:00,1.0
22-03-06 02:00,1.0
22-03-06 01:00,1.0
22-03-06 00:00,1.0
21-03-06 23:00,1.0
21-03-06 22:00,1.0
21-03-06 21:00,1.0
21-03-06 20:00,1.0
21-03-06 19:00,1.0
21-03-06 18:00,1.0
21-03-06 17:00,1.0
21-03-06 16:00,1.0
21-03-06 15:00,1.0
21-03-06 14:00,1.0
21-03-06 13:00,1.0
21-03-06 12:00,1.7
21-03-06 11:00,1.7
21-03-06 10:00,1.5
21-03-06 09:00,1.3
21-03-06 08:00,1.8
21-03-06 07:00,2.4
21-03-06 06:00,2.7
21-03-06 05:00,2.5
21-03-06 04:00,1.0
21-03-06 03:00,1.0
21-03-06 02:00,1.0
21-03-06 01:00,1.4
21-03-06 00:00,2.4
20-03-06 23:00,3.9
20-03-06 22:00,7.5
20-03-06 21:00,11.7
20-03-06 20:00,4.9
20-03-06 19:00,1.2
20-03-06 18:00,1.0
20-03-06 17:00,2.0
20-03-06 16:00,4.4
20-03-06 15:00,5.6
20-03-06 14:00,2.7
20-03-06 13:00,4.0
20-03-06 12:00,3.5
20-03-06 11:00,2.9
20-03-06 10:00,1.3
20-03-06 09:00,1.0
20-03-06 08:00,1.0
20-03-06 07:00,1.2
20-03-06 06:00,1.0
20-03-06 05:00,1.0
20-03-06 04:00,1.0
20-03-06 03:00,1.0
20-03-06 02:00,1.0
20-03-06 01:00,1.0
20-03-06 00:00,1.0
19-03-06 23:00,1.1
19-03-06 22:00,2.5
19-03-06 21:00,7.3
19-03-06 20:00,4.6
19-03-06 19:00,3.4
19-03-06 18:00,10.9
19-03-06 17:00,12.3
19-03-06 16:00,5.5
19-03-06 15:00,3.8
19-03-06 14:00,20.4
19-03-06 13:00,19.3
19-03-06 12:00,6.0
19-03-06 11:00,3.0
19-03-06 10:00,15.3
19-03-06 09:00,33.7
19-03-06 08:00,36.3
19-03-06 07:00,36.2
19-03-06 06:00,27.4
19-03-06 05:00,11.3
19-03-06 04:00,4.5
19-03-06 03:00,1.1
19-03-06 02:00,1.0
19-03-06 01:00,1.0
19-03-06 00:00,1.0
18-03-06 23:00,1.0
18-03-06 22:00,1.0
18-03-06 21:00,1.0
18-03-06 20:00,1.0
18-03-06 19:00,1.0
18-03-06 18:00,1.0
18-03-06 17:00,1.0
18-03-06 16:00,1.0
18-03-06 15:00,1.0
18-03-06 14:00,1.0
18-03-06 13:00,1.0
18-03-06 12:00,1.0
18-03-06 11:00,1.4
18-03-06 10:00,1.7
18-03-06 09:00,2.4
18-03-06 08:00,2.2
18-03-06 07:00,1.3
18-03-06 06:00,1.8
18-03-06 05:00,4.1
18-03-06 04:00,7.0
18-03-06 03:00,7.0
18-03-06 02:00,3.8
18-03-06 01:00,1.2
18-03-06 00:00,1.2
17-03-06 23:00,1.1
17-03-06 22:00,1.0
17-03-06 21:00,1.0
17-03-06 20:00,1.0
17-03-06 19:00,1.3
17-03-06 18:00,2.1
17-03-06 17:00,5.8
17-03-06 16:00,5.7
17-03-06 15:00,3.6
17-03-06 14:00,2.9
17-03-06 13:00,2.4
17-03-06 12:00,2.6
17-03-06 11:00,2.5
17-03-06 10:00,2.7
17-03-06 09:00,2.4
17-03-06 08:00,2.1
17-03-06 07:00,1.9
17-03-06 06:00,2.2
17-03-06 05:00,2.6
17-03-06 04:00,4.3
17-03-06 03:00,12.1
17-03-06 02:00,23.4
17-03-06 01:00,25.2
17-03-06 00:00,21.5
16-03-06 23:00,21.2
16-03-06 22:00,26.8
16-03-06 21:00,24.9
16-03-06 20:00,14.1
16-03-06 19:00,10.6
16-03-06 18:00,13.3
16-03-06 17:00,12.0
16-03-06 16:00,11.8
16-03-06 15:00,9.9
16-03-06 14:00,7.7
16-03-06 13:00,7.2
16-03-06 12:00,4.8
16-03-06 11:00,3.2
16-03-06 10:00,3.2
16-03-06 09:00,2.3
16-03-06 08:00,2.0
16-03-06 07:00,1.6
16-03-06 06:00,1.3
16-03-06 05:00,1.1
16-03-06 04:00,1.4
16-03-06 03:00,1.7
16-03-06 02:00,2.1
16-03-06 01:00,2.1
16-03-06 00:00,2.7
15-03-06 23:00,3.5
15-03-06 22:00,6.7
15-03-06 21:00,7.0
15-03-06 20:00,7.4
15-03-06 19:00,8.6
15-03-06 18:00,6.6
15-03-06 17:00,3.1
15-03-06 16:00,3.8
15-03-06 15:00,4.4
15-03-06 14:00,4.0
15-03-06 13:00,3.9
15-03-06 12:00,3.3
15-03-06 11:00,3.8
15-03-06 10:00,3.5
15-03-06 09:00,2.8
15-03-06 08:00,2.4
15-03-06 07:00,2.3
15-03-06 06:00,2.6
15-03-06 05:00,2.6
15-03-06 04:00,2.4
15-03-06 03:00,2.5
15-03-06 02:00,2.5
15-03-06 01:00,3.1
15-03-06 00:00,3.0
14-03-06 23:00,3.3
14-03-06 22:00,5.3
14-03-06 21:00,7.0
14-03-06 20:00,4.4
14-03-06 19:00,4.7
14-03-06 18:00,5.4
14-03-06 17:00,4.8
14-03-06 16:00,4.5
14-03-06 15:00,3.6
14-03-06 14:00,3.8
14-03-06 13:00,4.1
14-03-06 12:00,3.7
14-03-06 11:00,3.1
14-03-06 10:00,2.6
14-03-06 09:00,2.7
14-03-06 08:00,3.1
14-03-06 07:00,2.6
14-03-06 06:00,2.4
14-03-06 05:00,1.8
14-03-06 04:00,1.9
14-03-06 03:00,1.9
14-03-06 02:00,2.0
14-03-06 01:00,2.2
14-03-06 00:00,1.3
13-03-06 23:00,1.5
13-03-06 22:00,1.6
13-03-06 21:00,1.8
13-03-06 20:00,1.6
13-03-06 19:00,1.5
13-03-06 18:00,1.6
13-03-06 17:00,1.4
13-03-06 16:00,1.7
13-03-06 15:00,2.8
13-03-06 14:00,3.3
13-03-06 13:00,3.7
13-03-06 12:00,5.1
13-03-06 11:00,4.0
13-03-06 10:00,4.5
13-03-06 09:00,4.8
13-03-06 08:00,4.6
13-03-06 07:00,4.6
13-03-06 06:00,4.3
13-03-06 05:00,4.1
13-03-06 04:00,3.4
13-03-06 03:00,2.6
13-03-06 02:00,1.9
13-03-06 01:00,1.8
13-03-06 00:00,1.9
12-03-06 23:00,1.5
12-03-06 22:00,1.2
12-03-06 21:00,1.2
12-03-06 20:00,1.2
12-03-06 19:00,1.2
12-03-06 18:00,1.4
12-03-06 17:00,1.8
12-03-06 16:00,2.1
12-03-06 15:00,2.8
12-03-06 14:00,3.0
12-03-06 13:00,3.1
12-03-06 12:00,3.0
12-03-06 11:00,2.7
12-03-06 10:00,2.1
12-03-06 09:00,1.8
12-03-06 08:00,1.7
12-03-06 07:00,2.5
12-03-06 06:00,3.9
12-03-06 05:00,3.8
12-03-06 04:00,3.6
12-03-06 03:00,3.1
12-03-06 02:00,2.5
12-03-06 01:00,1.8
12-03-06 00:00,1.7
11-03-06 23:00,2.0
11-03-06 22:00,2.2
11-03-06 21:00,2.3
11-03-06 20:00,1.9
11-03-06 19:00,2.2
11-03-06 18:00,4.6
11-03-06 17:00,4.8
11-03-06 16:00,4.2
11-03-06 15:00,5.1
11-03-06 14:00,6.2
11-03-06 13:00,6.9
11-03-06 12:00,8.1
11-03-06 11:00,10.9
11-03-06 10:00,9.4
11-03-06 09:00,2.3
11-03-06 08:00,1.0
11-03-06 07:00,1.0
11-03-06 06:00,1.0
11-03-06 05:00,2.1
11-03-06 04:00,1.6
11-03-06 03:00,1.4
11-03-06 02:00,1.0
11-03-06 01:00,1.5
11-03-06 00:00,1.3
10-03-06 23:00,1.2
10-03-06 22:00,1.6
10-03-06 21:00,1.1
10-03-06 20:00,1.0
10-03-06 19:00,1.0
10-03-06 18:00,1.3
10-03-06 17:00,1.0
10-03-06 16:00,1.0
10-03-06 15:00,
10-03-06 14:00,1.0
10-03-06 13:00,1.0
10-03-06 12:00,1.1
10-03-06 11:00,4.3
10-03-06 10:00,4.9
10-03-06 09:00,2.4
10-03-06 08:00,2.1
10-03-06 07:00,4.9
10-03-06 06:00,4.3
10-03-06 05:00,17.5
10-03-06 04:00,15.7
10-03-06 03:00,1.3
10-03-06 02:00,1.0
10-03-06 01:00,1.2
10-03-06 00:00,1.3
09-03-06 23:00,1.3
09-03-06 22:00,1.4
09-03-06 21:00,1.5
09-03-06 20:00,3.5
09-03-06 19:00,5.6
09-03-06 18:00,6.5
09-03-06 17:00,5.2
09-03-06 16:00,7.0
09-03-06 15:00,7.1
09-03-06 14:00,4.8
09-03-06 13:00,5.1
09-03-06 12:00,10.0
09-03-06 11:00,12.0
09-03-06 10:00,11.0
09-03-06 09:00,10.4
09-03-06 08:00,9.1
09-03-06 07:00,8.0
09-03-06 06:00,7.4
09-03-06 05:00,7.0
09-03-06 04:00,7.2
09-03-06 03:00,8.5
09-03-06 02:00,8.1
09-03-06 01:00,7.1
09-03-06 00:00,9.2
08-03-06 23:00,8.1
08-03-06 22:00,5.4
08-03-06 21:00,6.4
08-03-06 20:00,2.8
08-03-06 19:00,3.4
08-03-06 18:00,15.3
08-03-06 17:00,23.1
08-03-06 16:00,19.8
08-03-06 15:00,3.0
08-03-06 14:00,2.8
08-03-06 13:00,4.1
08-03-06 12:00,4.1
08-03-06 11:00,2.0
08-03-06 10:00,1.6
08-03-06 09:00,1.2
08-03-06 08:00,1.5
08-03-06 07:00,2.1
08-03-06 06:00,2.5
08-03-06 05:00,2.9
08-03-06 04:00,3.1
08-03-06 03:00,3.4
08-03-06 02:00,3.6
08-03-06 01:00,3.8
08-03-06 00:00,2.8
07-03-06 23:00,3.5
07-03-06 22:00,2.7
07-03-06 21:00,1.3
07-03-06 20:00,1.0
07-03-06 19:00,1.0
07-03-06 18:00,1.0
07-03-06 17:00,1.0
07-03-06 16:00,1.0
07-03-06 15:00,1.0
07-03-06 14:00,1.0
07-03-06 13:00,1.0
07-03-06 12:00,1.0
07-03-06 11:00,1.0
07-03-06 10:00,1.0
07-03-06 09:00,1.0
07-03-06 08:00,1.0
07-03-06 07:00,1.0
07-03-06 06:00,1.2
07-03-06 05:00,1.3
07-03-06 04:00,1.1
07-03-06 03:00,1.0
07-03-06 02:00,1.0
07-03-06 01:00,2.1
07-03-06 00:00,3.4
06-03-06 23:00,3.7
06-03-06 22:00,3.1
06-03-06 21:00,2.4
06-03-06 20:00,1.0
06-03-06 19:00,1.0
06-03-06 18:00,1.0
06-03-06 17:00,1.0
06-03-06 16:00,1.0
06-03-06 15:00,2.9
06-03-06 14:00,5.5
06-03-06 13:00,3.1
06-03-06 12:00,2.7
06-03-06 11:00,2.3
06-03-06 10:00,2.6
06-03-06 09:00,1.3
06-03-06 08:00,1.1
06-03-06 07:00,1.2
06-03-06 06:00,1.1
06-03-06 05:00,1.0
06-03-06 04:00,1.0
06-03-06 03:00,1.0
06-03-06 02:00,1.9
06-03-06 01:00,2.8
06-03-06 00:00,5.3
05-03-06 23:00,5.6
05-03-06 22:00,5.4
05-03-06 21:00,3.5
05-03-06 20:00,2.6
05-03-06 19:00,2.5
05-03-06 18:00,2.2
05-03-06 17:00,2.0
05-03-06 16:00,4.6
05-03-06 15:00,7.1
05-03-06 14:00,8.5
05-03-06 13:00,7.4
05-03-06 12:00,4.3
05-03-06 11:00,5.9
05-03-06 10:00,8.5
05-03-06 09:00,9.1
05-03-06 08:00,9.0
05-03-06 07:00,7.7
05-03-06 06:00,7.9
05-03-06 05:00,7.3
05-03-06 04:00,5.5
05-03-06 03:00,5.3
05-03-06 02:00,4.7
05-03-06 01:00,4.0
05-03-06 00:00,3.8
04-03-06 23:00,3.8
04-03-06 22:00,3.0
04-03-06 21:00,2.4
04-03-06 20:00,2.0
04-03-06 19:00,1.7
04-03-06 18:00,1.8
04-03-06 17:00,1.8
04-03-06 16:00,2.8
04-03-06 15:00,4.5
04-03-06 14:00,5.9
04-03-06 13:00,4.8
04-03-06 12:00,6.0
04-03-06 11:00,8.2
04-03-06 10:00,9.6
04-03-06 09:00,5.1
04-03-06 08:00,2.1
04-03-06 07:00,1.7
04-03-06 06:00,1.7
04-03-06 05:00,2.0
04-03-06 04:00,4.2
04-03-06 03:00,2.6
04-03-06 02:00,2.7
04-03-06 01:00,2.7
04-03-06 00:00,2.8
03-03-06 23:00,3.1
03-03-06 22:00,4.3
03-03-06 21:00,6.4
03-03-06 20:00,4.4
03-03-06 19:00,8.5
03-03-06 18:00,8.4
03-03-06 17:00,2.6
03-03-06 16:00,1.1
03-03-06 15:00,1.3
03-03-06 14:00,1.4
03-03-06 13:00,1.6
03-03-06 12:00,1.8
03-03-06 11:00,2.3
03-03-06 10:00,2.7
03-03-06 09:00,2.9
03-03-06 08:00,2.6
03-03-06 07:00,2.2
03-03-06 06:00,1.5
03-03-06 05:00,1.2
03-03-06 04:00,1.3
03-03-06 03:00,1.6
03-03-06 02:00,2.0
03-03-06 01:00,2.3
03-03-06 00:00,2.3
02-03-06 23:00,2.3
02-03-06 22:00,2.3
02-03-06 21:00,2.0
02-03-06 20:00,2.0
02-03-06 19:00,5.2
02-03-06 18:00,6.4
02-03-06 17:00,2.0
02-03-06 16:00,3.3
02-03-06 15:00,8.0
02-03-06 14:00,5.1
02-03-06 13:00,6.3
02-03-06 12:00,3.3
02-03-06 11:00,2.2
02-03-06 10:00,2.3
02-03-06 09:00,2.2
02-03-06 08:00,2.1
02-03-06 07:00,2.4
02-03-06 06:00,2.7
02-03-06 05:00,2.8
02-03-06 04:00,3.3
02-03-06 03:00,3.7
02-03-06 02:00,3.1
02-03-06 01:00,2.3
02-03-06 00:00,2.2
01-03-06 23:00,2.5
01-03-06 22:00,2.8
01-03-06 21:00,3.9
01-03-06 20:00,2.8
01-03-06 19:00,2.7
01-03-06 18:00,4.6
01-03-06 17:00,3.5
01-03-06 16:00,3.8
01-03-06 15:00,2.0
01-03-06 14:00,2.0
01-03-06 13:00,2.0
01-03-06 12:00,2.1
01-03-06 11:00,2.2
01-03-06 10:00,5.2
01-03-06 09:00,2.8
01-03-06 08:00,1.5
01-03-06 07:00,1.8
01-03-06 06:00,1.5
01-03-06 05:00,1.4
01-03-06 04:00,1.3
01-03-06 03:00,1.3
01-03-06 02:00,1.4
01-03-06 01:00,1.2

