Datum Zeit,Schwartenberg PM10
,µg/m³
31-03-06,
30-03-06,6
29-03-06,7
28-03-06,11
27-03-06,6
26-03-06,4
25-03-06,36
24-03-06,45
23-03-06,18
22-03-06,26
21-03-06,33
20-03-06,15
19-03-06,20
18-03-06,19
17-03-06,19
16-03-06,35
15-03-06,28
14-03-06,19
13-03-06,14
12-03-06,22
11-03-06,15
10-03-06,5
09-03-06,10
08-03-06,19
07-03-06,10
06-03-06,8
05-03-06,17
04-03-06,16
03-03-06,14
02-03-06,9
01-03-06,12

