Datum Zeit,Schwartenberg PM2.5
,µg/m³
31-03-06,
30-03-06,
29-03-06,6.16
28-03-06,
27-03-06,5.46
26-03-06,
25-03-06,34.65
24-03-06,
23-03-06,12.85
22-03-06,
21-03-06,25.73
20-03-06,
19-03-06,12.88
18-03-06,
17-03-06,13.56
16-03-06,
15-03-06,24.41
14-03-06,
13-03-06,11.47
12-03-06,
11-03-06,10.87
10-03-06,
09-03-06,
08-03-06,
07-03-06,7.60
06-03-06,
05-03-06,14.49
04-03-06,
03-03-06,14.22
02-03-06,
01-03-06,9.98

