Datum Zeit,Chemnitz-Leipziger Str. PM10
,µg/m³
31-03-06,12
30-03-06,26
29-03-06,35
28-03-06,44
27-03-06,26
26-03-06,12
25-03-06,37
24-03-06,66
23-03-06,50
22-03-06,52
21-03-06,53
20-03-06,52
19-03-06,48
18-03-06,56
17-03-06,51
16-03-06,64
15-03-06,47
14-03-06,35
13-03-06,27
12-03-06,25
11-03-06,34
10-03-06,21
09-03-06,30
08-03-06,34
07-03-06,28
06-03-06,30
05-03-06,42
04-03-06,46
03-03-06,39
02-03-06,27
01-03-06,26

