Datum Zeit,Freiberg PM10
,µg/m³
31-03-06,19
30-03-06,24
29-03-06,34
28-03-06,51
27-03-06,25
26-03-06,7
25-03-06,30
24-03-06,54
23-03-06,45
22-03-06,33
21-03-06,52
20-03-06,32
19-03-06,39
18-03-06,47
17-03-06,49
16-03-06,59
15-03-06,53
14-03-06,34
13-03-06,27
12-03-06,27
11-03-06,29
10-03-06,12
09-03-06,19
08-03-06,26
07-03-06,19
06-03-06,20
05-03-06,27
04-03-06,31
03-03-06,25
02-03-06,19
01-03-06,

