Datum Zeit,Bautzen NO2
,µg/m³
01-04-06 00:00,13
31-03-06 23:00,15
31-03-06 22:00,13
31-03-06 21:00,19
31-03-06 20:00,23
31-03-06 19:00,27
31-03-06 18:00,25
31-03-06 17:00,23
31-03-06 16:00,25
31-03-06 15:00,19
31-03-06 14:00,17
31-03-06 13:00,20
31-03-06 12:00,19
31-03-06 11:00,22
31-03-06 10:00,24
31-03-06 09:00,23
31-03-06 08:00,23
31-03-06 07:00,26
31-03-06 06:00,32
31-03-06 05:00,24
31-03-06 04:00,15
31-03-06 03:00,20
31-03-06 02:00,21
31-03-06 01:00,23
31-03-06 00:00,25
30-03-06 23:00,21
30-03-06 22:00,17
30-03-06 21:00,15
30-03-06 20:00,18
30-03-06 19:00,19
30-03-06 18:00,18
30-03-06 17:00,15
30-03-06 16:00,12
30-03-06 15:00,14
30-03-06 14:00,12
30-03-06 13:00,12
30-03-06 12:00,19
30-03-06 11:00,17
30-03-06 10:00,15
30-03-06 09:00,14
30-03-06 08:00,15
30-03-06 07:00,30
30-03-06 06:00,34
30-03-06 05:00,28
30-03-06 04:00,16
30-03-06 03:00,15
30-03-06 02:00,16
30-03-06 01:00,16
30-03-06 00:00,17
29-03-06 23:00,16
29-03-06 22:00,17
29-03-06 21:00,19
29-03-06 20:00,24
29-03-06 19:00,29
29-03-06 18:00,32
29-03-06 17:00,31
29-03-06 16:00,22
29-03-06 15:00,21
29-03-06 14:00,21
29-03-06 13:00,21
29-03-06 12:00,21
29-03-06 11:00,22
29-03-06 10:00,30
29-03-06 09:00,38
29-03-06 08:00,41
29-03-06 07:00,47
29-03-06 06:00,41
29-03-06 05:00,24
29-03-06 04:00,16
29-03-06 03:00,13
29-03-06 02:00,14
29-03-06 01:00,16
29-03-06 00:00,16
28-03-06 23:00,22
28-03-06 22:00,17
28-03-06 21:00,19
28-03-06 20:00,27
28-03-06 19:00,49
28-03-06 18:00,29
28-03-06 17:00,28
28-03-06 16:00,28
28-03-06 15:00,28
28-03-06 14:00,29
28-03-06 13:00,24
28-03-06 12:00,23
28-03-06 11:00,23
28-03-06 10:00,27
28-03-06 09:00,26
28-03-06 08:00,30
28-03-06 07:00,29
28-03-06 06:00,62
28-03-06 05:00,34
28-03-06 04:00,12
28-03-06 03:00,11
28-03-06 02:00,9
28-03-06 01:00,8
28-03-06 00:00,8
27-03-06 23:00,9
27-03-06 22:00,13
27-03-06 21:00,17
27-03-06 20:00,16
27-03-06 19:00,21
27-03-06 18:00,21
27-03-06 17:00,21
27-03-06 16:00,27
27-03-06 15:00,22
27-03-06 14:00,19
27-03-06 13:00,15
27-03-06 12:00,12
27-03-06 11:00,14
27-03-06 10:00,19
27-03-06 09:00,19
27-03-06 08:00,23
27-03-06 07:00,26
27-03-06 06:00,23
27-03-06 05:00,19
27-03-06 04:00,16
27-03-06 03:00,13
27-03-06 02:00,23
