Datum Zeit,Collmberg PM10
,µg/m³
31-03-06,5
30-03-06,9
29-03-06,10
28-03-06,12
27-03-06,7
26-03-06,7
25-03-06,27
24-03-06,41
23-03-06,21
22-03-06,20
21-03-06,30
20-03-06,27
19-03-06,40
18-03-06,43
17-03-06,
16-03-06,46
15-03-06,33
14-03-06,19
13-03-06,18
12-03-06,20
11-03-06,27
10-03-06,12
09-03-06,21
08-03-06,22
07-03-06,16
06-03-06,15
05-03-06,30
04-03-06,31
03-03-06,18
02-03-06,18
01-03-06,17

