Datum Zeit,Niesky O3
,µg/m³
01-04-06 00:00,64
31-03-06 23:00,73
31-03-06 22:00,66
31-03-06 21:00,64
31-03-06 20:00,65
31-03-06 19:00,68
31-03-06 18:00,76
31-03-06 17:00,80
31-03-06 16:00,88
31-03-06 15:00,84
31-03-06 14:00,86
31-03-06 13:00,83
31-03-06 12:00,78
31-03-06 11:00,74
31-03-06 10:00,71
31-03-06 09:00,65
31-03-06 08:00,55
31-03-06 07:00,44
31-03-06 06:00,35
31-03-06 05:00,34
31-03-06 04:00,32
31-03-06 03:00,35
31-03-06 02:00,37
31-03-06 01:00,37
31-03-06 00:00,37
30-03-06 23:00,41
30-03-06 22:00,55
30-03-06 21:00,55
30-03-06 20:00,58
30-03-06 19:00,61
30-03-06 18:00,66
30-03-06 17:00,72
30-03-06 16:00,77
30-03-06 15:00,77
30-03-06 14:00,73
30-03-06 13:00,77
30-03-06 12:00,65
30-03-06 11:00,77
30-03-06 10:00,60
30-03-06 09:00,53
30-03-06 08:00,38
30-03-06 07:00,42
30-03-06 06:00,48
30-03-06 05:00,48
30-03-06 04:00,45
30-03-06 03:00,40
30-03-06 02:00,44
30-03-06 01:00,43
30-03-06 00:00,49
29-03-06 23:00,53
29-03-06 22:00,59
29-03-06 21:00,59
29-03-06 20:00,69
29-03-06 19:00,79
29-03-06 18:00,83
29-03-06 17:00,86
29-03-06 16:00,89
29-03-06 15:00,88
29-03-06 14:00,83
29-03-06 13:00,82
29-03-06 12:00,79
29-03-06 11:00,73
29-03-06 10:00,59
29-03-06 09:00,64
29-03-06 08:00,62
29-03-06 07:00,53
29-03-06 06:00,50
29-03-06 05:00,52
29-03-06 04:00,54
29-03-06 03:00,55
29-03-06 02:00,47
29-03-06 01:00,39
29-03-06 00:00,33
28-03-06 23:00,31
28-03-06 22:00,35
28-03-06 21:00,41
28-03-06 20:00,54
28-03-06 19:00,67
28-03-06 18:00,72
28-03-06 17:00,76
28-03-06 16:00,76
28-03-06 15:00,74
28-03-06 14:00,75
28-03-06 13:00,72
28-03-06 12:00,64
28-03-06 11:00,45
28-03-06 10:00,49
28-03-06 09:00,44
28-03-06 08:00,53
28-03-06 07:00,62
28-03-06 06:00,70
28-03-06 05:00,76
28-03-06 04:00,75
28-03-06 03:00,73
28-03-06 02:00,77
28-03-06 01:00,81
28-03-06 00:00,77
27-03-06 23:00,75
27-03-06 22:00,68
27-03-06 21:00,74
27-03-06 20:00,75
27-03-06 19:00,73
27-03-06 18:00,71
27-03-06 17:00,61
27-03-06 16:00,65
27-03-06 15:00,70
27-03-06 14:00,71
27-03-06 13:00,68
27-03-06 12:00,58
27-03-06 11:00,46
27-03-06 10:00,33
27-03-06 09:00,34
27-03-06 08:00,32
27-03-06 07:00,38
27-03-06 06:00,39
27-03-06 05:00,38
27-03-06 04:00,38
27-03-06 03:00,37
27-03-06 02:00,39
27-03-06 01:00,45
27-03-06 00:00,48
26-03-06 23:00,50
26-03-06 22:00,59
26-03-06 21:00,62
26-03-06 20:00,62
26-03-06 19:00,60
26-03-06 18:00,57
26-03-06 17:00,54
26-03-06 16:00,51
26-03-06 15:00,48
26-03-06 14:00,43
26-03-06 13:00,39
26-03-06 12:00,41
26-03-06 11:00,42
26-03-06 10:00,43
26-03-06 09:00,44
26-03-06 08:00,39
26-03-06 07:00,37
26-03-06 06:00,41
26-03-06 05:00,42
26-03-06 04:00,43
26-03-06 03:00,39
26-03-06 02:00,38
26-03-06 01:00,44
26-03-06 00:00,45
25-03-06 23:00,59
25-03-06 22:00,48
25-03-06 21:00,43
25-03-06 20:00,43
25-03-06 19:00,47
25-03-06 18:00,52
25-03-06 17:00,58
25-03-06 16:00,63
25-03-06 15:00,72
25-03-06 14:00,83
25-03-06 13:00,91
25-03-06 12:00,91
25-03-06 11:00,94
25-03-06 10:00,95
25-03-06 09:00,92
25-03-06 08:00,93
25-03-06 07:00,93
25-03-06 06:00,95
25-03-06 05:00,97
25-03-06 04:00,99
25-03-06 03:00,102
25-03-06 02:00,105
25-03-06 01:00,106
25-03-06 00:00,107
24-03-06 23:00,110
24-03-06 22:00,110
24-03-06 21:00,112
24-03-06 20:00,118
24-03-06 19:00,123
24-03-06 18:00,127
24-03-06 17:00,126
24-03-06 16:00,121
24-03-06 15:00,112
24-03-06 14:00,110
24-03-06 13:00,112
24-03-06 12:00,113
24-03-06 11:00,103
24-03-06 10:00,94
24-03-06 09:00,88
24-03-06 08:00,74
24-03-06 07:00,56
24-03-06 06:00,38
24-03-06 05:00,40
24-03-06 04:00,48
24-03-06 03:00,58
24-03-06 02:00,50
24-03-06 01:00,50
24-03-06 00:00,52
23-03-06 23:00,51
23-03-06 22:00,59
23-03-06 21:00,71
23-03-06 20:00,80
23-03-06 19:00,84
23-03-06 18:00,98
23-03-06 17:00,103
23-03-06 16:00,102
23-03-06 15:00,103
23-03-06 14:00,101
23-03-06 13:00,96
23-03-06 12:00,92
23-03-06 11:00,80
23-03-06 10:00,67
23-03-06 09:00,55
23-03-06 08:00,27
23-03-06 07:00,20
23-03-06 06:00,28
