Datum Zeit,Dresden-Bergstraße PM10
,µg/m³
31-08-13,31
30-08-13,33
29-08-13,30
28-08-13,31
27-08-13,26
26-08-13,22
25-08-13,18
24-08-13,24
23-08-13,34
22-08-13,26
21-08-13,25
20-08-13,20
19-08-13,20
18-08-13,22
17-08-13,31
16-08-13,27
15-08-13,24
14-08-13,20
13-08-13,19
12-08-13,21
11-08-13,19
10-08-13,20
09-08-13,23
08-08-13,29
07-08-13,21
06-08-13,25
05-08-13,24
04-08-13,21
03-08-13,27
02-08-13,27
01-08-13,21

