Datum Zeit,Niesky PM10
,µg/m³
31-08-13,19
30-08-13,17
29-08-13,13
28-08-13,14
27-08-13,13
26-08-13,12
25-08-13,17
24-08-13,16
23-08-13,17
22-08-13,13
21-08-13,14
20-08-13,11
19-08-13,10
18-08-13,15
17-08-13,20
16-08-13,17
15-08-13,11
14-08-13,10
13-08-13,10
12-08-13,13
11-08-13,13
10-08-13,16
09-08-13,12
08-08-13,
07-08-13,
06-08-13,22
05-08-13,21
04-08-13,15
03-08-13,22
02-08-13,
01-08-13,

