Datum Zeit,Schwartenberg PM10
,µg/m³
31-08-13,21
30-08-13,15
29-08-13,14
28-08-13,14
27-08-13,15
26-08-13,12
25-08-13,12
24-08-13,15
23-08-13,14
22-08-13,
21-08-13,11
20-08-13,8
19-08-13,7
18-08-13,12
17-08-13,22
16-08-13,17
15-08-13,12
14-08-13,8
13-08-13,7
12-08-13,11
11-08-13,12
10-08-13,10
09-08-13,9
08-08-13,13
07-08-13,14
06-08-13,16
05-08-13,19
04-08-13,17
03-08-13,21
02-08-13,18
01-08-13,12

