Datum Zeit,Zittau-Ost PM10
,µg/m³
31-08-13,26
30-08-13,21
29-08-13,24
28-08-13,19
27-08-13,26
26-08-13,24
25-08-13,22
24-08-13,30
23-08-13,23
22-08-13,19
21-08-13,
20-08-13,13
19-08-13,12
18-08-13,20
17-08-13,24
16-08-13,18
15-08-13,14
14-08-13,12
13-08-13,10
12-08-13,13
11-08-13,16
10-08-13,16
09-08-13,12
08-08-13,17
07-08-13,15
06-08-13,18
05-08-13,15
04-08-13,14
03-08-13,22
02-08-13,18
01-08-13,12

