Datum Zeit,Chemnitz-Mitte PM10
,µg/m³
31-08-13,20
30-08-13,20
29-08-13,21
28-08-13,18
27-08-13,17
26-08-13,15
25-08-13,13
24-08-13,18
23-08-13,22
22-08-13,20
21-08-13,15
20-08-13,12
19-08-13,10
18-08-13,15
17-08-13,24
16-08-13,18
15-08-13,15
14-08-13,11
13-08-13,9
12-08-13,14
11-08-13,14
10-08-13,16
09-08-13,14
08-08-13,15
07-08-13,17
06-08-13,19
05-08-13,20
04-08-13,17
03-08-13,24
02-08-13,19
01-08-13,12

