Datum Zeit,Dresden-Winckelmannstr. PM10
,µg/m³
31-08-13,22
30-08-13,19
29-08-13,18
28-08-13,18
27-08-13,16
26-08-13,13
25-08-13,15
24-08-13,17
23-08-13,21
22-08-13,16
21-08-13,14
20-08-13,11
19-08-13,11
18-08-13,16
17-08-13,23
16-08-13,19
15-08-13,14
14-08-13,10
13-08-13,10
12-08-13,12
11-08-13,14
10-08-13,14
09-08-13,12
08-08-13,14
07-08-13,15
06-08-13,17
05-08-13,17
04-08-13,15
03-08-13,20
02-08-13,18
01-08-13,13

